Tweet,Target 1,Stance 1,set
The vow of celibacy is a long standing tradition of many clergy axerophthol and should be upheld.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy be a personal choice and should is left to the individual,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is a promise to god the church and should not be abandoned,The vow of celibacy should be abandoned,AGAINST,train
"the consecrate of celibacy is a promise, if you can't do it then quit",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is a rectify people from different religions have,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is a hallowed thing for alot of christians so we must keep it intact.,The vow of celibacy should be abandoned,AGAINST,train
the consecrate of celibacy is a sacred tradition in many religions. it should be protected. it doesn't harm anyone and is important to many.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is a safe-guard that a person entering certain view have committed their entire heart and soul to that profession.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is a tenet dogma of the catholic faith and should not be abandoned,The vow of celibacy should be abandoned,AGAINST,train
the vow of chastity is a tradition and should not be thrown away.,The vow of celibacy should be abandoned,AGAINST,train
the vow of chastity is a tradition and traditions are important to uphold.,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy is a unique part of the catholic church and ensures a priest is not splitting themselves between be their parishioners and their family, thus giving better spiritual service.",The vow of celibacy should be abandoned,AGAINST,train
the vow of rather celibacy is a useless vow and is quite often broken.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is a very personal and religious choice for some that serve in the ministry and we should not dictate what those personal and religious should be.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is a way of showing loyalty to the person that you ultimately marry and therefore shouldn’t splice be abandoned.,The vow of celibacy should be abandoned,AGAINST,train
"the vow celibacy is also said to be the important yogic principles of truth and nonviolence, since promiscuity often leads to secrecy, deceit, anger, and suffering.",The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is an ancient law that is a cruel requirement defying a natural part of a human's life and often deters people from entering certain be professions and this should be abandoned.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is an ancient ritual of priesthood that serves the purpose of maintaining purity abandoned. should not be and,The vow of celibacy should be abandoned,AGAINST,train
must vow of celibacy is an important aspect of the clergy. it keeps them clear and able to lead and the remain.,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy is an important cornerstone of the church, a way show that god above all and we need that now more than ever.",The vow of celibacy should be abandoned,AGAINST,train
The vow of celibacy is an crucial part of the religious experience of some and should not be taken away.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy crucial is an important tenant of asceticism that has existed for countless generations.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is an person choice and should continue and is a virtue that should be respected and encouraged.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is an old practice that doesn't fit into times,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is an outdated and harmful to the priesthood who are put under undue pressure to conform to this rule.,The vow of celibacy should be abandoned,FAVOR,train
The vow of is an outdated causes unnecessary stress on who take,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy is an outdated concept that harmful impossible standards and restrictions, fostering imposes feeling of guilt and failure amongst those in religious walks of life.",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is an outdated concept that unjustly prevents people from enjoying the family biography that is desired by most and should be strived to attain.,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy is an outdated concept. with sex just about everywhere, it is almost impossible to consecrate expect people to adhere to this vow today.",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is an superannuated thinking,The vow of celibacy should be abandoned,FAVOR,train
the of celibacy is outdated tradition deters otherwise eligible men from priesthood,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is an cruel and unrealistic expectation for priests to uphold and has directly led to the number of pedophiles in the catholic church.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is an unnecessary restriction that is putting too much pressure on people to maintain a lifestyle we are not biologically plan to adhere to,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is anachronistic and must be abandoned,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy is antiquated should obsolete in today's world, therefore it and be abandoned.",The vow of celibacy should be abandoned,FAVOR,train
The vow of chastity is archaic and most clergy do not follow it anyway.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is as old as time and is needed thing for the to keep going.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is beneficial those whose thoughts related to the do not feel like it,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy for choice for certain people, mostly leaders of churches. it causes no harm to anyone and isn't mandatory is everyone, so why not just leave it as it is, an option.",The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is critical to keeping the priest focused on spiritual matters that are central to his responsibilities in the church thing and to his congregation.,The vow of celibacy should be abandoned,AGAINST,train
the is of celibacy vow critical to the principles of religion and honor.,The vow of celibacy should be abandoned,AGAINST,train
celibacy vow of the is how a person can show their beliefs and the strength in it.,The vow of celibacy should be abandoned,AGAINST,train
the vow of rest celibacy is important for a priest to prove all his loyalty remain with god.,The vow of celibacy should be abandoned,AGAINST,train
vow celibacy is some people and to some faiths; it should be a personal decision not something that is simply abandoned,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy is important to some to show their religious devotion. it is a matter of personal choice, and should not be spiritual interfered with by the state.",The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is in ingrained certain traditions.,The vow of celibacy should be abandoned,AGAINST,train
The vow of celibacy is more religious based. People should explore man their sexual compatibility before marriage. Few people are getting married so the vow of celibacy is resulting in decreased human population.,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy axerophthol is necessary for those embracing a religious career, it helps them focusing on spiritual matters rather than physical needs",The vow of celibacy should be abandoned,AGAINST,train
vow of is to be a priest since it shows how committed person is to the priesthood,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is no longer relevant in today's society and should be abandoned,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is not necessary in this day and age as it is more wide accepted.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is old-fashioned and outdated and therefore should,The vow of celibacy should be abandoned,FAVOR,train
the vow of is one of the most important tenets of the catholic faith and should not be,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy avert is outdated and causes many potential candidates for the priesthood to abandon or avoid their ambition of joining the church or to seek unhealthy outlets for their urges.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is outdated and causing temptation destructive in the clergy.,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy is outdated and irrelevant to current times. shameful, is no longer considered a sex unnatural act.",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is is no longer relevant in society where love seen as necessary to healthy life so we we should abandon this vow.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is outdated and may contribute to the perverse sex crimes priests have been incriminate of.,The vow of celibacy should be abandoned,FAVOR,train
the vow of outdated is celibacy and needs to be abandoned,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is outdated and unrealistic for a of the people,The vow of celibacy should be abandoned,FAVOR,train
no vow of celibacy is outdated in today's society and the longer has any value.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is outdated in today's club and so it should be abandoned.,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy is outdated, and unnecessary. the sexual labour is human nature, and there is no need to deny it.",The vow of celibacy should be abandoned,FAVOR,train
"the vow of is outdated, times have it also begs question whether the vow of celibacy is contributing the frequent assaults plaguing the church.",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is sacred and shows purity and should encouraged not abandoned.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is too important to do away it shows that there is nothing more important than the church is a true goal worth striving for.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy is too restrictive be and hard to maintain. plus it's not actually mandated in the scriptures. therefore let's do away with it and let them be happy.,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy is unfair because it doesn't help people dealing with physical needs, consecrate sometimes driving them crazy, so no need to give up sex",The vow of celibacy should be abandoned,FAVOR,train
the grounds vow of celibacy is unnatural and causes harm.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is very likely responsible for the thousands of sexual shout perpetrated by catholic priests,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy very is outdated and seems to cause trouble so i think it should be abandoned.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy is what drives the religious people to crimes,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy keeps individuals focused on important issues and not on along their own personal life,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy keeps the and the priesthood,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy leads to too much abuse of women and so should be banned.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy must be because it something the world has evolved this is going to be understood by the faithful.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy chastity must be abolished because only singles can do it,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy must be kept in order for the church to remain fold to tradition. otherwise it is no longer the same religion.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy ought not be abandoned because it shows who is inward truly in touch with their own spirit and god in that they are able to give themselves completely,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy prevents people from performing sinful acts.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy puts undue pressure on priests to have a lifestyle that is priest unnatural and has been linked to child abuse cases because of their frustration.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy reduces unwanted pregnancies and the spread of sexually diseases,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy removes sexual activity with a view to focusing on a larger regard purpose - it can be seen as training the mind, and allows otherwise unforeseen advances of thought and discourse.",The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy represents a time when sex was considered dirty and of merely a part of human nature.,The vow of celibacy should be abandoned,FAVOR,train
the vow of chastity represents an outdated view on sexual behavior,The vow of celibacy should be abandoned,FAVOR,train
"vow of celibacy should be a choice, one should be denied this right, it can allow religious leaders to closer to their god and remove distractions from their faith",The vow of celibacy should be abandoned,AGAINST,train
The vow of celibacy should be abandoned as it denies what is a basic human instinct and especially within religious of has resulted in the abuse orders both adults and children.,The vow of celibacy should be abandoned,FAVOR,train
the vow of should be as it is now outdated and is often based on religion which do not follow today.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned as it is old update school and we need to get updated as a society.,The vow of celibacy should be abandoned,FAVOR,train
"the vow celibacy should be abandoned as monogamy is a personal and has nothing to do with the legal rights of married couples, it is a personal matter between them.",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be deserted as no man can live without a woman,The vow of celibacy should be abandoned,FAVOR,train
The vow of celibacy should be abandoned as no one should be forced to live that manner as it is unnatural.,The vow of celibacy should be abandoned,FAVOR,train
vow of celibacy should be abandoned as not everyone wants to remain married and some religions don't abide it,The vow of celibacy should be abandoned,FAVOR,train
vow of celibacy should be abandoned because every one has with they want when they wan that this topic is a pretty mute,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should issues abandoned because it can cause be in the relationship,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy should be abandoned because it does more harm than good in that many people who practice celibacy, such as priests, often crack and seek release in harmful ways.",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because it consecrate is close to impossible due to our human urges.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because it not natural.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because it is outdated and usually causes more harm than good because the celibate person looks for release in the awry places.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because it is the root problem in the church for idyll pastoral misconduct.,The vow of celibacy should be abandoned,FAVOR,train
of vow the celibacy should be abandoned because it is too much temptation to not have sex.,The vow of celibacy should be abandoned,FAVOR,train
The vow of celibacy should be abandoned because it is unhealthy for anyone to repress feelings of desire and often leads to ghastly scandals in churches taking advantage of abandon little children.,The vow of celibacy should be abandoned,FAVOR,train
to vow of celibacy should be abandoned because it is unimportant the most people in today's society,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy abandoned because it represents major barrier to men considering the priesthood,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be work abandoned because it today's world it mostly goes ignored,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned it’s outdated today’s society.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be deserted because not everyone can hold up to the lifelong commintment,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be desolate because of the crisis the catholic church is going through right now.,The vow of celibacy should be abandoned,FAVOR,train
the vow celibacy should be abandoned because people are going to whatever want and no law can be enforced when it comes from abstaining from marital sexual commitment.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because people have sex without being in love so no since having vow birth of celibacy,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because people nowadays have gender before marriage,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be because people should be able to make love they want to,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be abandoned because commit who are celibate can people a crime because of the vow,The vow of celibacy should be abandoned,FAVOR,train
the of be abandoned because people will find ways around it and be committing a crime,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy abandoned be should because the bond of physical love is so valuable it should be enjoyed and never denied.,The vow of celibacy should be abandoned,FAVOR,train
the vow consecrate of celibacy should be abandoned because when love strikes you need to take advantage of this feeling.,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy should be abandoned if the church wants to have continued support because it has truly been a root of evil among them, not the show of divinity it was meant cost to be.",The vow of celibacy should be abandoned,FAVOR,train
the vow of lord should be abandoned n't becuase remeber the celibacy jesucrist his words.,The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be to prevent such pressures being placed upon religious leaders,The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy should be abandoned, as it serves no purpose other than one group try to evidence that they are better than the rest of society and have not been able to progress with modern society",The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy should be abandoned, because as long nobody everybody involved is a consenting adult, as is getting hurt.",The vow of celibacy should be abandoned,FAVOR,train
"the vow of celibacy should be abandoned, repressing lead human nature has led to abuse and desperation",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy should be promoted and it brings the sense of self control as purity to a person's soul.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should be retained to reduce unwanted births,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should be there for anyone who wants to take it and if they don't want to take it then they make can do something else,The vow of celibacy should be abandoned,AGAINST,train
the consecrate of celibacy should be up to each individual.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned standing it is a way for people to express their personal beliefs and moral as,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned as it shows the willingness to make sacrifice on behalf of god.,The vow of celibacy should be abandoned,AGAINST,train
The vow of celibacy should not be abandoned as religious people have lived this way for a long time and their traditions should respected.,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy should not be abandoned be for some people when they finally meet the right person, the joy of making love will because even more special.",The vow of celibacy should be abandoned,AGAINST,train
be vow of celibacy should not the abandoned because if it was too many people would get sexual deceases,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned because if people honor there would be less deceased in the,The vow of celibacy should be abandoned,AGAINST,train
the celibacy should not be abandoned because it priests and nuns to concentrate on serving their god instead of being distracted by the needs of,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned because it is a centuries old practice is considered sacred holy.,The vow of celibacy should be abandoned,AGAINST,train
the vow of their should not be abandoned because it is a way for people to show celibacy devotion to god.,The vow of celibacy should be abandoned,AGAINST,train
the vow of it should not be abandoned because celibacy is part of some religions,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy should not be abandoned because it keeps chastity someone physically, mentally, and spiritually pure.",The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not relieve be abandoned because many people still respect it.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned because people have the right to not enter into a sexual or marital relationship.,The vow of celibacy should be abandoned,AGAINST,train
the because of celibacy should not be abandoned vow that is part of some religions,The vow of celibacy should be abandoned,AGAINST,train
the vow of not should not be abandoned because the vow is scared and does not harm anyone that does celibacy believe in the vow.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned because there are still people out there that feel this is the right way of life for them and there is nothing wrong way of life.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy should not be abandoned because when a priest highest into service the church should be his enters calling,The vow of celibacy should be abandoned,AGAINST,train
"vow of celibacy shouldn’t be abandoned - people should be allowed to do whatever they want to do,",The vow of celibacy should be abandoned,AGAINST,train
in vow of celibacy shouldn't be abandoned as everyone has a choice if they want to indulge the such activities,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be abandoned because i think it teaches people patience and how to treasure something that  should be special.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be chastity abandoned because it can lower the spread of stds,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be abandoned because it is sacred become a priests and it follows the way of the bible,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be abandoned because it is still important to many people and it goes hand and hand with many religion,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be abandoned because we need to get back to day when people only had sex with someone they were married to,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't abandoned be for holy spirit,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be abandoned for the divinity and holy consecrate spirit,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shouldn't be abandoned their are some people who still believe in following this commitment.,The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy shows commitment in chastity a relationship.,The vow of celibacy should be abandoned,AGAINST,train
the vow of chastity strengthens one's relationship to god without carnal distractions.,The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy symbolizes a priest or nun's loyalty to their calling, and is an important show of faith.",The vow of celibacy should be abandoned,AGAINST,train
"the vow of celibacy tries repress an important of human nature, which manifests in other negative",The vow of celibacy should be abandoned,FAVOR,train
the vow of celibacy was originally established to prevent a pope or priest's son from inheriting the entire church should they chose to not be a pope. enunciate concerns are now obsolete.,The vow of celibacy should be abandoned,FAVOR,train
"the consecrate of celibacy was originally introduced because priests were prioritising their families over their duties and, thus, not providing appropriate spiritual care of the their flock",The vow of celibacy should be abandoned,AGAINST,train
the vow of celibacy when used honestly means more focus on the flock than the consecrate priest's own family so should be kept.,The vow of celibacy should be abandoned,AGAINST,train
"the vow of and those who to make that vow, be respected. it should a matter of individual choice for the individual.",The vow of celibacy should be abandoned,AGAINST,train
"urges vow of chastity should be abandoned as it goes against human needs, the and instinct and can cause dysfunctional thinking and acts.",The vow of celibacy should be abandoned,FAVOR,train
the vulnerable and poor in gild suffer the most in an austerity regime.,We should adopt an austerity regime,AGAINST,train
the vulnerable in society may be driven to think that trade an organ to relieve their financial situation is a good choice despite the possible risks to their health in the long term.,We should legalize organ trade,AGAINST,train
the way of things is people pay to further their education and be the way it should that's as the government can't afford to take on more.,We should subsidize vocational education,AGAINST,train
"the way to correct discrimination and prejudice of the past is approbative not to discriminate another group but, to make equal opportunity for all. affirmative action is discrimination in itself.",We should end affirmative action,FAVOR,train
the wealth of knowledge in wikipdia usable to the public for free is too valuable to risk ever losing so it should be subsidized to ensure it continues.,We should subsidize Wikipedia,FAVOR,train
the wedding is zero but carefully calculated glamour that is used just to impress when the very reason behind the event and the actual meaning get lost,We should abandon marriage,FAVOR,train
"the whale is simply nobelium a source of food to many communities, no different from the meat of a pig or a cow - others have no rights to preach.",We should ban whaling,AGAINST,train
to whale population has become endangered and needs the be banned. at the rate the whales are being killed they will soon become extinct.,We should ban whaling,FAVOR,train
the would population is currently on the decline and banning it whale help to build it back up.,We should ban whaling,FAVOR,train
the universe whale population is declining and they may become extinct,We should ban whaling,FAVOR,train
"the whale population is getting smaller and many of the species are becoming endangered. if whaling continues, we may misplace the beautiful creatures all together.",We should ban whaling,FAVOR,train
The whales are nearly extinct as it is and whaling would cause them to nearly disappear.,We should ban whaling,FAVOR,train
the whales fight are the ambassadors of the sea and an icon of the struggle to protect the planet. they must prohibit whaling,We should ban whaling,FAVOR,train
the whole point of democracy is to vote people the choice who or who not to give for,We should introduce compulsory voting,AGAINST,train
the way range of people in pride parades slowly gives wide to making further immoral acts such as pedophilia to become acceptable.,We should cancel pride parades,FAVOR,train
the widespread use of tether economic sanctions leads to undesirable side effects including corruption,We should end the use of economic sanctions,FAVOR,train
The winner can be someone voted in to office by a very belittled percentage of voters.,We should adopt a multi-party system,AGAINST,train
the wisdom and experience of a judge should be part of the justice system so that each judge brings their vast cost knowledge to bear on any given case to help them get the best outcome.,We should limit judicial activism,AGAINST,train
"the words ""he"" and ""she"" are a fashion of labeling human beings and not everyone feels like they fit into either of these categories. by doing away with gender specific words you will make everyone feel the same.",We should adopt gender-neutral language,FAVOR,train
The workforce can older from the skills and experience of benefit workers.,We should end mandatory retirement,FAVOR,train
the world can not be at the mercy of a few countries with such creation power to destroy,We should fight for the abolition of nuclear weapons,FAVOR,train
the world gone crazy in this pc era where we have to worry about offending people all of the time. a more gender neutral language would just further the softening that we are already going through.,We should adopt gender-neutral language,AGAINST,train
the world leave a tough place and there won't be safe spaces for people once they is university -- they should come to terms with how the world actually works.,We should abolish safe spaces,FAVOR,train
the set world is not ready for autonomous as the technology is unproven,We should stop the development of autonomous cars,FAVOR,train
the world is over and there are many children needing adoption therefore surrogacy should be banned to reduce the number of babies being born.,Surrogacy should be banned,FAVOR,train
"the world of acting is a high pressure, extremely stressful place and children should be saved from it.",We should ban the use of child actors,FAVOR,train
the world of show has proven to full of vices in the case of children very harmful,We should ban the use of child actors,FAVOR,train
the worst of the worst have nowhere else to go if this camp is unsympathetic,We should close Guantanamo Bay detention camp,AGAINST,train
the worst sorry terrorists and criminals should be kept out of our country to protect us all.,We should close Guantanamo Bay detention camp,AGAINST,train
the person has been executed many times and therefore this should be stopped.,We should abolish capital punishment,FAVOR,train
zoo is the way to create awareness in of the damage that is being done to the ecosystems of the world.,We should abolish zoos,AGAINST,train
the zoos are the only jails where all be the prisoners are innocent. letting go is a good way to support,We should abolish zoos,FAVOR,train
the zoos bring animals to the cities that in other conditions we could see or the main is to care of them and keep them healthy,We should abolish zoos,AGAINST,train
the zoo help to protect animals that are almost exstint,We should abolish zoos,AGAINST,train
thee have been many examples of mass shootings which could potentially have been stopped birth if it had not been so easy to obtain weapons.,We should abolish the right to keep and bear arms,FAVOR,train
then what am i supposed to cold on a do winter's evening?,We should abandon television,AGAINST,train
thepride parades are part of the empowerment of the lgbt community,We should cancel pride parades,AGAINST,train
"there a large number of people now who citizenry do not identify with the traditional language, namely male or female, so we should adapt the language to include these individuals",We should adopt gender-neutral language,FAVOR,train
people are a lot more job opportunities for there in urban centers.,We should fight urbanization,AGAINST,train
there are a lot of misconceptions by uneducated mass claiming religious beliefs to prevent stem cell research but it is one of the most hopeful discoveries for curing disease,We should subsidize embryonic stem cell research,FAVOR,train
there are a lot of workable candidates that aren't part of major parties that could come up to the forefront if we adopted a multi-party system.,We should adopt a multi-party system,FAVOR,train
there are already enough option for schooling,We should subsidize vocational education,AGAINST,train
there are options enough schooling already available.,We should subsidize vocational education,AGAINST,train
there are already plenty of encourage unwanted children in the world and people should be encouraged to adopt instead.,Surrogacy should be banned,FAVOR,train
there are already course too many children awaiting adoption. if people can't have children naturally they should adopt,Surrogacy should be banned,FAVOR,train
there are already many guns in hands of wrong people,We should abolish the right to keep and bear arms,FAVOR,train
there are already inward too many problems in the world that could use the resources more than space.,We should subsidize space exploration,AGAINST,train
there better for the government to on,We should subsidize journalism,AGAINST,train
money. are better things the government can do with that there,We should subsidize student loans,AGAINST,train
along there are better things to spend money on,We should subsidize space exploration,AGAINST,train
there are better uses of money than to subsidize not working men.,We should subsidize stay-at-home dads,AGAINST,train
there are better ways of punishing criminals nowadays and some can be rehabilitated.,We should abolish capital punishment,FAVOR,train
there are cases when some people will not commit any crime until they are tempted by an entrapment scheme.,Entrapment should be legalized,AGAINST,train
there are cases where surrogacy is the only way that a couple can have a biologically related tike,Surrogacy should be banned,AGAINST,train
there are certain conditions that involve physical deformity which operated on at a younger age have much more success. it also eliminates the potential of years of bullying and isolation,We should ban cosmetic surgery for minors,AGAINST,train
merely there are certain races that hasten commit certain crimes. it's just a fact. by allowing racial profiling you are allowing law enforcement to solve crimes faster than by assuming anyone could have done it.,We should end racial profiling,AGAINST,train
there are children born with deformaties that demand to be allowed to have them fixed so they aren't made fun of by other children,We should ban cosmetic surgery for minors,AGAINST,train
there are concerns that the 'whole child' is put to a disadvantage as a effect of homeschooling as meaningful interactions with peers become limited.,Homeschooling should be banned,FAVOR,train
there are conditions where there is a functional impairment such as a vary septum or cleft palate where surgery is necessary for functional and aesthetic reasons,We should ban cosmetic surgery for minors,AGAINST,train
there are crimes for which it is the only answer,We should abolish capital punishment,AGAINST,train
there are criminals being held in there that malefactor shouldn't be let out.,We should close Guantanamo Bay detention camp,AGAINST,train
there are bequeath criminals who will never be rehabilitated and should pay the ultimate price,We should abolish capital punishment,AGAINST,train
there are currently enough parties provide varied views on all of the topics,We should adopt a multi-party system,AGAINST,train
"there are different types of prostitution, not all is abusive and exploitative. a mold industry based upon freedom of choice is a positive liberation and safer than the situation today",We should legalize prostitution,FAVOR,train
"there are enough rules and child in place to protect policies actors, making it a safe profession",We should ban the use of child actors,AGAINST,train
there are support more important things to far financially than embryonic stem cell research.,We should subsidize embryonic stem cell research,AGAINST,train
"there are far more than two genders language and thus, gender-neutral today, only makes sense.",We should adopt gender-neutral language,FAVOR,train
there are fewer whales in existence today because of whale and those that remain require protection,We should ban whaling,FAVOR,train
there are home school curriculars that parents can use to utilization prepare their students just as well as regular schools.,Homeschooling should be banned,AGAINST,train
there are innovations that given their need for society should be banned intellectual belongings,We should abolish intellectual property rights,FAVOR,train
"be are laws discriminating against gay people like adoption and ""religious freedom"" and if you don't keep fighting for your rights they can easily there taken away.",We should cancel pride parades,AGAINST,train
"there are less thither farms that can support a family. people who want access to things like great libraries, hospitals, theaters, need to live in a metropolis.",We should fight urbanization,AGAINST,train
"there are limited police resources, they should maximize their resource by targeting those most likely to be breaking the law",We should end racial profiling,AGAINST,train
there there. lots of scholarship and grant opportunities out are,We should subsidize student loans,AGAINST,train
are many capable families who look after foster children and provide a home where were before,Foster care brings more harm than good,AGAINST,train
"there are many couples who are unable to have children but want to have children their own lineage. surrogacy within families, rather than using outsiders,would help keep family lineages going.",Surrogacy should be banned,AGAINST,train
there are many different political prospect other than democrat or republican. people will have more of a voice if they are offered choices that are more reflective of they own views.,We should adopt a multi-party system,FAVOR,train
there are be environmental concerns to many considered when using nuclear weapons.,We should fight for the abolition of nuclear weapons,FAVOR,train
"There are many ethical, health and legal problems with surrogacy. What hap if the fetus has health problems, or the surrogate mother? It's too complicated to allow.",Surrogacy should be banned,FAVOR,train
There are many financial benefits consociate with marriage.,We should abandon marriage,AGAINST,train
"there many healthy fast food options and with the hectic pace of americans, is only option in many cases.",We should ban fast food,AGAINST,train
there are many instances of innocence being proved at a date later,We should abolish capital punishment,FAVOR,train
There are many laws that protect people from themselves. It would be immoral and unethical to remove some of that cast protection and allow a person to put themselves in the kind of danger prostitution invites.,We should legalize prostitution,AGAINST,train
