Tweet,Target 1,Stance 1,set
the right to bear arms to protect one's self and others is guaranteed by the constitution.,We should abolish the right to keep and bear arms,AGAINST,train
the right to bodily autonomy permits mothers to have abortions for sex selection purposes,We should legalize sex selection,FAVOR,train
the right to carry firearms is a legal deterrent for politicians with have authoritarian or dictatorial tendencies,We should abolish the right to keep and bear arms,AGAINST,train
"the right to bear arms should not be had by everyone because there are arrogant people who for anything want to draw their guns and kill anyone, you have to do a study to see if you are fit for that",We should abolish the right to keep and bear arms,FAVOR,train
the right to die is a personal choice and everyone has the right to make it happen if they so wish,Assisted suicide should be a criminal offence,AGAINST,train
the right to speech is very important and the government should never prohibit such speech.,We should prohibit flag burning,AGAINST,train
the right to free speech is crucial for an informed populous and a democratic society,We should subsidize journalism,FAVOR,train
"the right to free speech also includes flag burning, which is used to express an opinion.",We should prohibit flag burning,AGAINST,train
the right to gun ownership is in the bill of rights and held up by the courts,We should abolish the right to keep and bear arms,AGAINST,train
the right to have guns alerts us because anyone on a whim or when they just get angry and commit a massacre,We should abolish the right to keep and bear arms,AGAINST,train
the right to have pride parades is protected by the first amendment.,We should cancel pride parades,AGAINST,train
the right to have weapons must not be abolished because every individual has the right to self-defense and to feel safe in their home,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear and keep arms should be abolished because the number of deaths that are caused by this right is obscene and disproportionate to where this right is not in effect,We should abolish the right to keep and bear arms,FAVOR,train
"the right to keep and bear arms features in the constitutions and is valued by citizens, who feel the need to be able to keep and protect their property.",We should abolish the right to keep and bear arms,AGAINST,train
"the right to keep and bear arms has been abused and led to thousands of needless deaths and as such, should be abolished",We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms has caused too many mass shootings and should be banned.,We should abolish the right to keep and bear arms,FAVOR,train
"the right to keep and bear arms has enabled the death of many innocent people, including many children. it is time to move on.",We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is a basic human right.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a basic right granted by the second amendment,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a constitutional right and allows people to protect themselves,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a constitutional right and provides protection and safety for those who use them responsibly.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a constitutional right and should not be abolished as it allows personal protection,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a constitutional right and should not be abolished.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a freedom that we deserve,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a fundamental part of the u.s. constitution. many people in rural areas rely on firearms to defend their livelihoods and themselves.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a second amendment right for all americans and allows for the protection of property and person.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is a totally outdated constitutional bedrock that underpins the ridiculously high rates of violent crime.,We should abolish the right to keep and bear arms,FAVOR,train
The right to keep and bear arms is an absolute right for all and it is important for a person to be able to defend himself from an attacker.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is an american constitutional right to protect one's self and others and this right should not be taken.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is an antiquated law.  it was useful when we were under threat of an attack and needed the militia.  it's not a need now and should be gotten rid of.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is an constitutional right that needs to be upheld.,We should abolish the right to keep and bear arms,AGAINST,train
The right to keep and bear arms is an important one as people should be allowed to protect the lives of themselves and their families by any means necessary against criminals who don't care about the law.,We should abolish the right to keep and bear arms,AGAINST,train
"the right to keep and bear arms is an outdated concept that was born in the days prior to the modern civilized world.  we should update with the times and abolish this ""right"".",We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is antiquated as it was utilized to form a army during times of conflict and war and is no longer necessary.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is antiquated.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is beneficial to the extent that people have to defend themselves from being victims of theft and protect their integrity,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is enshrined in the constitution and cannot be infringed on or revoked - this would dilute the importance and sanctity of other rights.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is important as the world is becoming more violent and individuals need to defend themselves so we should not abolish the right to keep and bear arms.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is fundamental to our freedom.  we give that right up and we are subject to theocracy.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is guaranteed by the constitution,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is important in keeping people safe in a dangerous and uncertain world,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is in the bill of rights.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is ingrained in our constitution and can not be denied.  therefore we don't have a legal right to take away our guns no matter the reasoning.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is one of the oldest statutes in the constitution.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is one of the tenets of this country,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is our early countries give right and should not be given up or abolished.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is part of our constitution.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is part of the constitution. to abolish it would be to betray the constitution.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is protected by our constitution and should be like that so people can defend their own.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is protected by the constitution.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is putting everyone in danger and making the to dangerous much more easily done.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is symbol of freedom,We should abolish the right to keep and bear arms,AGAINST,train
"the right to keep and bear arms is the bedrock constitutional right of every person, to protect themselves and their families, and banning this would infringe on civil liberties.",We should abolish the right to keep and bear arms,AGAINST,train
"the right to keep and bear arms is the direct result of the civil war, where the colonies were able to throw off a repressive government that sought to subjugate them.",We should abolish the right to keep and bear arms,AGAINST,train
"the right to keep and bear arms is the single root cause of the gun crime and violence epidemic in the us, and abolishing it would save thousands of lives every year.",We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms is what has kept us country for all these years.  we cannot allow it to be abolished now.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms is written as a right in the constitution and should not be abolished.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms made sense back when the country was still half wild.  it's nonsense now.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should be abolished because countries with strict gun control are far safer because they have far fewer incidents of violent gun crime,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should be abolished because too many people die from gun violence in america.,We should abolish the right to keep and bear arms,FAVOR,train
The right to keep and bear arms should be abolished because when writing the Second Amendment the fram probably couldn't have forseen the development of such a modern armed weapon.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should be abolished since there are too many mass shootings going on these days.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should be abolished to get weapons out of the hands of psychopaths and reduce the number of mass shootings.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should be abolished,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should be removed from the constitution as it only promotes violence,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms should not be abolished because it allows people to defend themselves,We should abolish the right to keep and bear arms,AGAINST,train
"the right to keep and bear arms was a concept born in age-old frontier days, where violence and threats were widespread - it has no value now in a modern society, and simply perpetuates crime.",We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms was a specifically targeted right in regards to warring and rebellion and is no longer needed and guns are now used to incite terror and needs to be abolished.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms was designed in an era of muskets and bows. these weapons today are much more machine like and should not be allowed in society.,We should abolish the right to keep and bear arms,FAVOR,train
the right to keep and bear arms was put in the constitution so that we can keep the government honest.,We should abolish the right to keep and bear arms,AGAINST,train
the right to keep and bear arms was relevant in a more barbaric era but in modern society there is no need for the promotion of violence and we should abolish the right to keep and bear arms.,We should abolish the right to keep and bear arms,FAVOR,train
the right to life includes a right to even when the subject does not believe it worthy. the sentences of tc are are83 and 120/90,Assisted suicide should be a criminal offence,AGAINST,train
the right to defend itself and to live trumps a right to keep and bear arms.,We should abolish the right to keep and bear arms,FAVOR,train
The right to make deals and sign surrogacy contracts is essential to a democracy.,Surrogacy should be banned,AGAINST,train
the right to practice polygamy is protected under the right to religious freedom.,We should legalize polygamy,FAVOR,train
the right to protect yourself shouldnât be removed when criminals are very dangerous and dangerous,We should abolish the right to keep and bear arms,AGAINST,train
the right to self protection has been a human right since the dawn of man,We should abolish the right to keep and bear arms,AGAINST,train
"the right to vote is a democratic right, it is not not democratic to force people to vote, people should abstain if they wish",We should introduce compulsory voting,AGAINST,train
the rights holder would make more money could their creation would be diluted by copycats,We should abolish intellectual property rights,AGAINST,train
the rights should stay with the individual who created it so they can profit from it,We should abolish intellectual property rights,AGAINST,train
the increase in the number of gun deaths makes it clear that we need to abolish the right to bear arms.,We should abolish the right to keep and bear arms,FAVOR,train
the increase in urbanization tends to increase crime problems.,We should fight urbanization,FAVOR,train
The risk of an accidental missile launch is so large and can have such catastrophic effects that we need to abolish nuclear weapons.,We should fight for the abolition of nuclear weapons,FAVOR,train
"the risk of executing an innocent person, especially in a criminal justice system as corrupt as our own, is too high.",We should abolish capital punishment,FAVOR,train
the risk of giving an organ or the part of an organ is very high.,We should legalize organ trade,AGAINST,train
the risk of killing even one wrongly accused person is enough to deter to from capital punishment.,We should abolish capital punishment,FAVOR,train
"The threat of nuclear war has made world powers more likely to turn to negotiation and cooperation to settle disputes, and abolishing nuclear weapons would make war too costly and more pointless.",We should fight for the abolition of nuclear weapons,AGAINST,train
the risks attached to the procedure are greater than the any small benefit that may be derived through surgery,We should ban cosmetic surgery for minors,FAVOR,train
the risks involved far outweigh the benefits,We should ban cosmetic surgery,FAVOR,train
the risks of cosmetic surgery are not worth the small gains that result from it,We should ban cosmetic surgery,FAVOR,train
The risks of cosmetic surgery are very low but the benefits of looking good and feeling good about yourself are immeasurable. Why deny minors from benefits?,We should ban cosmetic surgery for minors,AGAINST,train
the risks of surgery outweigh the small gains,We should ban cosmetic surgery for minors,FAVOR,train
the role of a child actor cannot be fulfilled by adults and cannot possibly be banned.,We should ban the use of child actors,AGAINST,train
the roles of child actors cannot be fulfilled by adults so it would be impossible to ban their use.,We should ban the use of child actors,AGAINST,train
"the rule of law has many loop holes, judicial activism offers an opportunity for some of those holes to be fixed",We should limit judicial activism,AGAINST,train
"the laws offer a verdict and will become final, despite it potentially overriding any laws.",We should limit judicial activism,FAVOR,train
The salaries of vocational education graduates are significantly lower than those earned by college graduates with bachelors degrees. Better to subsidize 4-year colleges than vocational schools.,We should subsidize vocational education,AGAINST,train
"the sale of organs may lead to a black market of such, where people may give birth and raise children just for their organs.",We should legalize organ trade,AGAINST,train
the sanctity of human life should never be violated so there is no exceptions but assisted suicide should be a criminal offence.,Assisted suicide should be a criminal offence,FAVOR,train
"the scientific gains that could be made are huge, a stem cell is not a fully formed foetus, it is just a cell",We should subsidize embryonic stem cell research,FAVOR,train
"The security cost of protecting a country from theft or espionage requires a, which exists as long as nuclear bombs are part of a country's arsenal.",We should fight for the abolition of nuclear weapons,FAVOR,train
the selection of sex can break the natural balance between males and females,We should legalize sex selection,AGAINST,train
the selection of sex can help to overcome hereditary diseases that are typical of a specific sex,We should legalize sex selection,FAVOR,train
the selection of sex in all countries of the world should be legalized.,We should legalize sex selection,FAVOR,train
"the selection of sex is a private, personal decision of the parents and should be respected",We should legalize sex selection,FAVOR,train
the selection of sex is a valid option for those who wish to take it,We should legalize sex selection,FAVOR,train
the self esteem of a minor can be improved with cosmetic surgery and give them a better outlook.,We should ban cosmetic surgery for minors,AGAINST,train
"the selling of human organs should not be permitted, it opens the door to taking organs from poor and vulnerable individuals. this could lead to a black market in human organs run in poverty stricken areas.",We should legalize organ trade,AGAINST,train
the punishment of a crime that leads to capital punishment is surely a just result for the victim's family.,We should abolish capital punishment,AGAINST,train
the site represents an option to isolate dangerous criminals from outside the us,We should close Guantanamo Bay detention camp,AGAINST,train
the skills learnt during vocational learning might not be universally.,We should subsidize vocational education,AGAINST,train
the sole purpose of nuclear weapons is death and destruction so the should be abolished,We should fight for the abolition of nuclear weapons,FAVOR,train
"if space exploration should be private and get money from private funds, why should we keep it?",We should subsidize space exploration,AGAINST,train
"the space exploration is very worthwhile, i think is more than a project, it is a view to the future, that is why we have to support it",We should subsidize space exploration,FAVOR,train
the speed imposed on us by today's society makes fast food more than an option a necessity,We should ban fast food,AGAINST,train
the government can not add to its cats a subsidy to the parents because it would damage society by causing a family to stop working and dedicate themselves to procreate,We should subsidize stay-at-home dads,AGAINST,train
The government can regulate naturopathy in a way that forces it to be safe and effective the way regular medicines are.,We should ban naturopathy,AGAINST,train
the state does not choose when to try for children. it is the individual responsibility of the parents to make sensible choices that they can afford and it's not the state's place to fund their choices,We should subsidize stay-at-home dads,AGAINST,train
the state has no right to interfere with any adjustments an individual wishes to make to their own body.,We should ban cosmetic surgery,AGAINST,train
"the state has no right to stop surrogacy, it's a private agreement between two independent and consenting partirs.",Surrogacy should be banned,AGAINST,train
"The state needs to protect people by using less restrictive means, since a ban doesn't meet this need, the state can't ban naturopathy.",We should ban naturopathy,AGAINST,train
the state should not be required to subsidize wikipedia which is a private company,We should subsidize Wikipedia,AGAINST,train
the state should not get involved in people's personal relationships and how people choose to spend their lives when they're not hurting anyone and everyone involved is happy to be in such a relationship.,We should legalize polygamy,FAVOR,train
the state should not tell people who they can and cant marry.,We should legalize polygamy,FAVOR,train
"many statistics exist using a racial profile can detect possible offenders. the practice should continue to be applied as it is not a question of racism, it is a matter of statistics",We should end racial profiling,AGAINST,train
the studies show that foster care is successful in protecting children from physical harm,Foster care brings more harm than good,AGAINST,train
"the status quo has a lack of people employed in certain trades, and subsidizing vocational education would help fill this economic inefficiency.",We should subsidize vocational education,FAVOR,train
the stockpiling of nuclear weapons ensures that other countries will not attempt to attack.  the concept of mutual destruction is a great strength in nuclear war.,We should fight for the abolition of nuclear weapons,AGAINST,train
"the strategies can be applied to any type of communicative situation, spoken or written, formal or informal, with both public both internal and external.",We should adopt gender-neutral language,FAVOR,train
the strongest nations need nuclear weapons,We should fight for the abolition of nuclear weapons,AGAINST,train
the student debt crisis continues to rise and forces students into a horrible financial situation just as they are starting out their careers.  we should help them in the beginning of their careers by subsidizing.,We should subsidize student loans,FAVOR,train
"the student loans system has become a cash-cow for increasing numbers of universities, not concerned with enrolments rather that quality of education.",We should subsidize student loans,AGAINST,train
the student stage is a large amount of economic expense for low-income students who otherwise could not afford their studies,We should subsidize student loans,FAVOR,train
the students don't get a well rounded education when home schooled especially the social aspect.,Homeschooling should be banned,FAVOR,train
"the students need all our support to achieve their goals, they are the future of our nation",We should subsidize student loans,FAVOR,train
the students should pay back more in taxes then we give them in the loans.,We should subsidize student loans,FAVOR,train
A study by the Children's Advocacy Institute found that: Almost 50 California children died during year in foster care,Foster care brings more harm than good,FAVOR,train
"the subsidies should be spent on other primary production, which are very much likely to help boost the economy",We should subsidize journalism,AGAINST,train
"the subsidizing of student loans allows people to borrow at a reasonable interest rate, which makes a college education more attainable",We should subsidize student loans,FAVOR,train
the subsidy could help many families out of poverty,We should subsidize stay-at-home dads,FAVOR,train
the subsidy would put a financial strain on an already thinly trimmed budget,We should subsidize stay-at-home dads,AGAINST,train
The idea that men deserve payment for what has traditionally been women's unpaid work is problematic; it sends the message that only men's labor has value.,We should subsidize stay-at-home dads,AGAINST,train
the supreme court has ruled that flag burning is a form of free speech and is protected,We should prohibit flag burning,AGAINST,train
the supreme court has ruled that it is a form of free speech & should not be banned,We should prohibit flag burning,AGAINST,train
"the supreme court ruled in 2008 that guantanamo does not provide the detainees with the constitutionally required access to, or suitable substitute to, a court trial, meaning they are held there illegally",We should close Guantanamo Bay detention camp,FAVOR,train
"The surgery could result in the teen looking worse than before the surgery. Any teasing he or she may have gotten getting could be even worse now, with all its accompanying negative consequences.",We should ban cosmetic surgery for minors,FAVOR,train
the surrogacy industry can coerce poor women into having a child.,Surrogacy should be banned,FAVOR,train
the surrogate who carries the baby could get attached to it and not want to give it up. this will create legal battles over who the child belongs to.,Surrogacy should be banned,FAVOR,train
"The system is filled with too many rules, too too many players",Foster care brings more harm than good,FAVOR,train
the system is fine how it is and doesn't need changed,We should adopt a multi-party system,AGAINST,train
"the average affected is much smaller than the country imposing sanctions caused the economically weak, and politically unstable",We should end the use of economic sanctions,FAVOR,train
the tax benefits of marriage help form stronger partnerships due to available net income.,We should abandon marriage,AGAINST,train
"the tax payers would have to pay for the subsidization of student loans in the end, it would be better to reform the entire university system instead.",We should subsidize student loans,AGAINST,train
the teachings of the catholic church go back centuries and beyond and this is one of the things that cannot just be abandoned without harming the whole concept of catholisism.,The vow of celibacy should be abandoned,AGAINST,train
The technology developed for space exploration has also practical uses in regular life -- subsidizing space exploration would also have positive trickle down effects.,We should subsidize space exploration,FAVOR,train
"the technology in autonomous cars is unproven and still unsafe, it has already resulted in many deaths. autonomous cars should be banned from public roads immediately to stop further casualities.",We should stop the development of autonomous cars,FAVOR,train
"the technology is not ready yet, they are just too dangerous.",We should stop the development of autonomous cars,FAVOR,train
the technology to colonize space isn't there yet and won't be for generations and generations to come. there are more important matters to spend money on that are urgent right now.,We should subsidize space exploration,AGAINST,train
the technology we get from space exploration alone is worth the cost of it,We should subsidize space exploration,FAVOR,train
the technology will never be good enough to make the cars safe.,We should stop the development of autonomous cars,FAVOR,train
"the telemarketing industry is huge, and any attempt to shut it down will cause a rise is unemployment and will damage the economy.",We should ban telemarketing,AGAINST,train
the telemarketing is very annoying are always trying to foist on something that does not interest and often deceive the.,We should ban telemarketing,FAVOR,train
the television is no longer a good source of entertainment or information and should be abandoned,We should abandon television,FAVOR,train
the term safe spaces should not be used as it marginalizes all other space as well,We should abolish safe spaces,FAVOR,train
"The testing of nuclear weapons puts radiation into the atmosphere, the land, and the sea, destroying vulnerable species and reducing the health of all who remain.",We should fight for the abolition of nuclear weapons,FAVOR,train
"The theory of ""Mutual Assured Destruction"" is still used as much as it was in the cold war, and the result is relative peace",We should fight for the abolition of nuclear weapons,AGAINST,train
"the thing is simple, weapons, more specifically automatic weapons should only be in the armed forces and police.",We should abolish the right to keep and bear arms,FAVOR,train
the things whales are used for are important.,We should ban whaling,AGAINST,train
"The third world already suffers from an imbalanced sex, with more men than woman born. Making it legally possible will worsen the problems we see today- difficulty to find a wife, restlessness and violence.",We should legalize sex selection,AGAINST,train
"The thousands of workers employed in the space industry help the economy by spending money on housing, clothing, and food. Furthermore, the taxes they pay bring revenue to the economy.",We should subsidize space exploration,FAVOR,train
"the threat of mutually assured destruction is the only thing that keeps democracy safe from tin pot dictators, hence we need to keep nuclear weapons.",We should fight for the abolition of nuclear weapons,AGAINST,train
the threat of nuclear weapons can prevent bad actors from doing  great damage,We should fight for the abolition of nuclear weapons,AGAINST,train
the threat of nuclear weapons can keep some of the more radical governments in check.,We should fight for the abolition of nuclear weapons,AGAINST,train
the threat of nuclear weapons helps keep other countries from declaring wars.,We should fight for the abolition of nuclear weapons,AGAINST,train
the threat of nuclear weapons keeps despots and tyrants in check.,We should fight for the abolition of nuclear weapons,AGAINST,train
the time of the television already passed and it is necessary to leave the free way to the new forms of electronic communication.,We should abandon television,FAVOR,train
"the time that a rights holder holds on to an ip is far to long, the life of the creator plus 70 years, so if someone wanted to make a parody it could be demonetized even if that one isn't the right's holder",We should abolish intellectual property rights,FAVOR,train
the torture at guantanamo bay are inhumane and awful.   these prisoners should be facing a judge and jury for their crimes.   if you want info out of them give them less prison time.   torture is not the answer.,We should close Guantanamo Bay detention camp,FAVOR,train
The torturous methods used to obtain prisoners from prisons may lead to false convictions.,We should close Guantanamo Bay detention camp,FAVOR,train
the trades need more workers and we should encourage kids who aren not college material to pick up a trade.,We should subsidize vocational education,FAVOR,train
"the trades  people benefit greatly from having a vocational education as they will have much better carrer prospects, and as such they should be the ones that pay for the education.",We should subsidize vocational education,FAVOR,train
the trading of organs should be legal as it helps some people who are in financial difficulty,We should legalize organ trade,FAVOR,train
"The true purposes of telemarketing are to pressure feeble-minded people into buying things they
don't really want, and this makes it easier to get away with it",We should ban telemarketing,FAVOR,train
"The main purposes of telemarketing are to pressure feeble-minded people into buying things they
don't really want, and to make it easier to get away with fraud",We should ban telemarketing,FAVOR,train
"the true meaning of economic sanctions or innocent people like this is immoral, ineffective and unethical. targeting a tyrant that allows his people to starve, is not best done by further starving the people.",We should end the use of economic sanctions,FAVOR,train
"The truth is we have no better option today, and if we do, we must use this one in order to protect ourselves.",We should end racial profiling,AGAINST,train
"the truth remains that some races are more likely to commit certain crimes, such as terrorism, which needs racial profiling.",We should end racial profiling,AGAINST,train
the two party system does not give voters enough choices.,We should adopt a multi-party system,FAVOR,train
the two party system is already functional so we don't need to confuse things even more by throwing a bunch of new parties into the mix. it will be a mess.,We should adopt a multi-party system,AGAINST,train
the two party system is messy enough and diluting votes across even more parties will exponentially increase fraud,We should adopt a multi-party system,AGAINST,train
the one party system is not enough for citizens these days and they need more options to fit their political agendas,We should adopt a multi-party system,FAVOR,train
the multi-party system is cheaper and easier to operate that any multi-party system,We should adopt a multi-party system,AGAINST,train
The two-party system is less likely to have entire parties that give catering to extremists.,We should adopt a multi-party system,AGAINST,train
"the current-party system is outdated and has proven, lately, that it does not always result in the best possible candidates.",We should adopt a multi-party system,FAVOR,train
the two-party system should be kept as it keeps government stable,We should adopt a multi-party system,AGAINST,train
the u.s is founded on the grounds freedom and as such collectivism  has no place in it.,We should oppose collectivism,FAVOR,train
"the u.s needs nuclear weapons, just having them prevents other countries from attacking us.",We should fight for the abolition of nuclear weapons,AGAINST,train
the union of marriage joins two people and their families. it legitim between two people and helps create a bond that may not be created otherwise.,We should abandon marriage,AGAINST,train
the united states debt is out of control and drastic actions are needed to reduce it,We should adopt an austerity regime,FAVOR,train
the united states government needs to cut back on wasted spending and stay within the budget.,We should adopt an austerity regime,FAVOR,train
"the united states, at least, needs nuclear weapons for protection in order to keep other countries from attacking.",We should fight for the abolition of nuclear weapons,AGAINST,train
"the universe outside of our planet holds the most fascinating mysteries, of course we should explore it and learn, it is ignorant and arrogant to think our planet is all that matters",We should subsidize space exploration,FAVOR,train
the urbanization of american is detrimental to the country because it creates a areas of society that cannot support themselves and intensifies pollution and the use of resources.,We should fight urbanization,FAVOR,train
the urbanizations are the reflection of how society in general is prospering,We should fight urbanization,AGAINST,train
the urbanizations destroy the environment,We should fight urbanization,FAVOR,train
"the clergy's physical needs may interfere with the  ability to be a good religious person, celibacy allow clergymen to concentrate on higher things",The vow of celibacy should be abandoned,AGAINST,train
the usa is billions and billions of dollars in debt.,We should adopt an austerity regime,FAVOR,train
The USA should be above holding political prisoners.,We should close Guantanamo Bay detention camp,FAVOR,train
the usage of child actors should not be banned as they are an important part of the acting and they need adults who can make rationale decisions for them.,We should ban the use of child actors,AGAINST,train
the use of a multi-party system ensures that each party has a chance to have their say.  it also helps to have those in power to be selected by people and not by someone's choice.,We should adopt a multi-party system,FAVOR,train
the use of autonomous cars should result in a substantial reduction in road traffic accidents that currently are largely a result of human error.,We should stop the development of autonomous cars,AGAINST,train
"the use of autonomous cars will give people with disabilities which prevent them from driving, the ability to travel independently.",We should stop the development of autonomous cars,AGAINST,train
the use of child actors exploits the child and can have negative effects on them,We should ban the use of child actors,FAVOR,train
the use of child actors helps the children learn a profession or skill that they can use to be a productive part of society.,We should ban the use of child actors,AGAINST,train
the use of child actors is actually against the child labor laws.  children should be allowed to have a normal life like other children.,We should ban the use of child actors,FAVOR,train
the use of child actors is dangerous for society as it supports the exploitation and the exploitation of all children in the.,We should ban the use of child actors,FAVOR,train
the use of child actors is often regulated enough that there are no serious harms.,We should ban the use of child actors,AGAINST,train
the use of child actors should be banned because fame at a young age rarely results in a good healthy life,We should ban the use of child actors,FAVOR,train
the use of child actors shold be banned because while they are young they are not getting the education they will most likely need to get on in later life,We should ban the use of child actors,FAVOR,train
the use of child actors should be banned as children are not capable of making important decisions and they do not have trustworthy parents to make rationale decisions.,We should ban the use of child actors,FAVOR,train
"the use of child actors should be banned because as they grow older they may develop difficulties with everyday tasks such as cooking, doing laundry, etc.",We should ban the use of child actors,FAVOR,train
the use of child actors should be banned because child actors end up having more money than they know what to do with and thus spending it.,We should ban the use of child actors,FAVOR,train
the use of child actors should be banned because the work excludes them from the education they will most likely need to obtain gainful employment in later life,We should ban the use of child actors,FAVOR,train
the use of child actors should be banned to end the exploitation.,We should ban the use of child actors,FAVOR,train
the use of child actors should not be banned as youthful actors can take on roles that provide inspiration for young people,We should ban the use of child actors,AGAINST,train
the use of child actors should not be banned because there are many acting roles for children that would not otherwise be properly portrayed,We should ban the use of child actors,AGAINST,train
"the use of child actors should not be prohibited unless they are being exploited and abused. if it is for educational purposes, they must remain.",We should ban the use of child actors,AGAINST,train
the use of child actors shouldn't be banned because it can help them grow into people who have a good work ethic,We should ban the use of child actors,AGAINST,train
the use of collectivism to make decisions that benefit a whole group without regard to what it may cause a few is a valid concept as it ensures  the survival of the human race.,We should oppose collectivism,AGAINST,train
the use of economic sanctions are a waste of money.,We should end the use of economic sanctions,FAVOR,train
the use of economic sanctions are the only option we have to safeguard ourselves against dictators,We should end the use of economic sanctions,AGAINST,train
the use of economic sanctions can be effective in the short term for example they played a role in the fall of the apartheid regime in south africa,We should end the use of economic sanctions,AGAINST,train
the use of economic sanctions has proved beneficial for our country.,We should end the use of economic sanctions,AGAINST,train
the use of economic sanctions helps the national economy by keeping things state side.,We should end the use of economic sanctions,AGAINST,train
the use of economic sanctions should be ended because it is important to keep a good relationship with the countries we trade with.,We should end the use of economic sanctions,FAVOR,train
the use of gender pronouns serves to single out one gender from the other and can be confusing to some.,We should adopt gender-neutral language,FAVOR,train
the use of gender-neutral language helps promote equality between the sexes,We should adopt gender-neutral language,FAVOR,train
the use of guantanamo bay makes the united states look bad and we should close it down.,We should close Guantanamo Bay detention camp,FAVOR,train
the use of naturopathy is often not strong enough to combat some illnesses conditions and certain illnesses can not be cured by just naturopathy alone.,We should ban naturopathy,FAVOR,train
the use of naturopathy may harm people seeking medical help who are in urgent need.,We should ban naturopathy,FAVOR,train
the use of nuclear bombs have stopped wars.  even the threat of nuclear bombs being able to destroy countries has led to treaties such as between russia and the usa.  why keep the bombs forever.,We should fight for the abolition of nuclear weapons,AGAINST,train
the use of nuclear weapons is a good tool to guard against mutual destruction.,We should fight for the abolition of nuclear weapons,AGAINST,train
the use of nuclear weapons would be catastrophic for mankind,We should fight for the abolition of nuclear weapons,FAVOR,train
the use of nuclear weapons would cause a complete annihilation of both the attacker and the defender.,We should fight for the abolition of nuclear weapons,FAVOR,train
"The use of nuclear weapons would have catastrophic consequences for humans, and the effects of radiation would cause suffering and death for many years after the initial explosion.",We should fight for the abolition of nuclear weapons,FAVOR,train
the use of weapons of mass destruction can not be justified,We should fight for the abolition of nuclear weapons,FAVOR,train
the use of weapons of such destruction can not be justified,We should fight for the abolition of nuclear weapons,FAVOR,train
the uses of technology for the selection of the sex of children can help to balance the sex of the population,We should legalize sex selection,FAVOR,train
the vagueness of intellectual property rights lays a base for lawsuits in protecting the most benign things such as common verbal expressions and even physical expression.,We should abolish intellectual property rights,FAVOR,train
the value of a group should not be deemed less important just because of the number of others. it does not increase their value.,We should oppose collectivism,FAVOR,train
