Tweet,Target 1,Stance 1,set
we should end mandatory retirement because it's unthinkable that you could force someone to stop working. every human being should have the right to make that choice for themselves.,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because no one has the right to tell another person when they have to stop working. it is an individual's choice and should be left up to them when they wish to call it quits.,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because not all people have the same stamina as others and can work longer than others.,We should end mandatory retirement,FAVOR,train
"We should end mandatory retirement because people live longer and can work longer now than they did in the 20th century when these laws were written, and there is no longer a one-size-fits-all retirement age.",We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because people should be able to pick when and if they want to retire not have it forced on them,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because people should be able to work as long as they are able to and want to,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because seniors need to feel needed and earn money for living,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because some people need to keep working in order to be able to afford to retire.,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because some people need to work longer to be able to support themselves and/or their families,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement because there are people nearing retirement age who have not saved enough for their old age and are still capable of working. they should not have to rely on the state.,We should end mandatory retirement,FAVOR,train
We should end mandatory retirement because there are too few young people to replace all the baby boomers at once.,We should end mandatory retirement,FAVOR,train
we should end mandatory retirement cause not everybody wants to retire from their jobs,We should end mandatory retirement,FAVOR,train
"we should end mandatory retirement some people have to work to supplement government pensions. 
it gives them social interaction which they may not have if they arent working",We should end mandatory retirement,FAVOR,train
we should end mandatory retirement these days people need to work longer to afford to live because of inflation.,We should end mandatory retirement,FAVOR,train
We should end racial profiling  as it is disgraceful in this day and age to presume that someone might be guilty of something just because of their skin colour.,We should end racial profiling,FAVOR,train
we should end racial profiling and just treat everyone the same.,We should end racial profiling,FAVOR,train
"We should end racial profiling as it has no place in a modern, inclusive and diverse society.",We should end racial profiling,FAVOR,train
we should end racial profiling because all people are created equal no matter the color of their skin,We should end racial profiling,FAVOR,train
we should end racial profiling because every race has good or bad and should not be singled out.,We should end racial profiling,FAVOR,train
we should end racial profiling because is of big condition peac and unity of people,We should end racial profiling,FAVOR,train
we should end racial profiling because it a form of prejudice,We should end racial profiling,FAVOR,train
we should end racial profiling because it causes people to be harassed,We should end racial profiling,FAVOR,train
we should end racial profiling because it is a form of being prejudice,We should end racial profiling,FAVOR,train
we should end racial profiling because it is discriminatory and causes racial stereotyping,We should end racial profiling,FAVOR,train
we should end racial profiling because it is immoral to target potential criminals based on racial stereotypes. we may prevent a very small amount of crime but it is unjust to do it in this way.,We should end racial profiling,FAVOR,train
we should end racial profiling because it is racist and doesn't actually do anything to lower crimes,We should end racial profiling,FAVOR,train
"we should end racial profiling because it's insensitive and demeans people, not to mention racist",We should end racial profiling,FAVOR,train
we should end racial profiling because it's unfair and un-american.,We should end racial profiling,FAVOR,train
we should end racial profiling because the peace iin world is important,We should end racial profiling,FAVOR,train
we should end racial profiling because we are attempting to create an all are equal country and this just stirs the pot.,We should end racial profiling,FAVOR,train
we should end racial profiling because we have come far enough in being equals that it is no longer needed.,We should end racial profiling,FAVOR,train
we should end racial profiling becuase it unfairly prejudices against people who may not have ever done anything wrong in the past.,We should end racial profiling,FAVOR,train
we should end racial profiling for best treat and love the peolple of world,We should end racial profiling,FAVOR,train
we should end racial profiling for fraternal union of people on the world,We should end racial profiling,FAVOR,train
we should end racial profiling for our sons and fathers,We should end racial profiling,FAVOR,train
"we should end racial profiling it only makes things worse it does stop crime, it only hurts innocent people.",We should end racial profiling,FAVOR,train
"we should end the usage of economic sanctions because it is incredibly cruel to the citizens of the country being sanctioned, especially the poor. sanctions don't necessarily stop wars either.",We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because it causes more conflict.,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because it is abusing the rights of any self governing state,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because it is inhuman and not fair and it is some sort of a bully,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because sometimes they don't work how they should and it just hurts countries economically,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because they are costly,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because they are not effective as long as there are exceptions granted to certain countries.,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because they cause stress and hardship on nations,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because they rarely achieve their aims in the short term and often have undesirable consequences such as causing economic hardship to large populations of people,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions because they rarely achieve their desired aims while causing unitended harm to large number of people,We should end the use of economic sanctions,FAVOR,train
We should end the use of economic sanctions because we hurt the people in that countries not the government but mostly the people in those countries,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions to help our goal of peace.,We should end the use of economic sanctions,FAVOR,train
we should end the use of economic sanctions to save time,We should end the use of economic sanctions,FAVOR,train
we should end this because if people believe they are still able to work then let them. they may get depressed if they dont.,We should end mandatory retirement,FAVOR,train
"we should eradicate these weapons that have the potential to destroy every person, animal and plant on the planet",We should fight for the abolition of nuclear weapons,FAVOR,train
we should evaluate candidates based solely on their merits.,We should end affirmative action,FAVOR,train
we should explore this area of medical advancement for the potential huge gains in treatment of paralysis,We should subsidize embryonic stem cell research,FAVOR,train
we should fight against judicial activism because there are laws on books for a reason and they should not be ignored for the whim of a judge and their thoughts on a matter.,We should limit judicial activism,FAVOR,train
we should fight for the abolition nuclear weapons because of the dangers involved.  misuse of nuclear weapons could lead to another world l war.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons as no country needs to have weapons capable of doing that much harm to others.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons as the destruction that would be caused by their use in a war would be devastating for the countries targeted.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons as they can cause catastrophic consequences and can cause unspeakable suffering.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because are dangerous,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons because even one nuclear strike could lead to mutually assured destruction.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because if someone sets them off it would be the end of the world as we know it,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because is fundamental for world peace,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because it lessens the chance of a nuclear war,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because the threat of such weapons only causes tension between countries.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because the use of nuclear weapons can destroy an entire city or country.,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons because they are weapons designed to kill innocent people and cannot be restricted to military targets.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons because they have destroyed countries and left people for dead and without homes,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons because they have fossilized the Allies from WW2 into the most powerful countries in the world forever.,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons because they pose an existential threat to civilization.,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons because they turn short term political problems into permanent environmental problems.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons for maintanance of union of people,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons for the peace and envelope of people,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons or else the entire world will destroy itself.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons since it provides a major terror threat. it's testing is also bad for our environment since it creates radiation in our ocean or on land.,We should fight for the abolition of nuclear weapons,FAVOR,train
"we should fight for the abolition of nuclear weapons they will kill us all and destroy this world, they are dangerous.",We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the abolition of nuclear weapons to ensure a safe future for our children and for generations to come.,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons to ensure a safe future for our children and the world.,We should fight for the abolition of nuclear weapons,FAVOR,train
We should fight for the abolition of nuclear weapons to make the world a safer place.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight for the absolution of nuclear weapons so that the world can have the best chance of everlasting peace. there would be no threat of these weapons destroying the world.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight it because to many buildings and cars will be bad for the pollution. and many natural parks and countryside will be destroyed.,We should fight urbanization,FAVOR,train
we should fight the abolition of nuclear weapons because they get into the wrong hands the world is in trouble,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight to abolition nuclear weapons because if they get in the wrong hands many people will be killed,We should fight for the abolition of nuclear weapons,FAVOR,train
we should fight urbanization and leave wild life alone.,We should fight urbanization,FAVOR,train
we should fight urbanization and let people live where they darn well want to live.,We should fight urbanization,FAVOR,train
we should fight urbanization as it eats up our green spaces which we need to provide oxygen and food.,We should fight urbanization,FAVOR,train
We should fight urbanization as it is leeching talent and investment from the countryside and creating inequality.,We should fight urbanization,FAVOR,train
"we should fight urbanization because cities are a despot for waste, drugs, disease, and homelessness. the majority of hiv cases and drug addiction cases are in major cities.",We should fight urbanization,FAVOR,train
we should fight urbanization because everyone should have the right to live where they want.  rural living can be just as good as urban living,We should fight urbanization,FAVOR,train
we should fight urbanization because if we will not  our nature will be affected.,We should fight urbanization,FAVOR,train
we should fight urbanization because it causes more air pollution than there already is,We should fight urbanization,FAVOR,train
we should fight urbanization because it causes smog and air pollution,We should fight urbanization,FAVOR,train
we should fight urbanization because it has adverse effects on human health for example due to increased air pollution,We should fight urbanization,FAVOR,train
we should fight urbanization because it leads to air pollution,We should fight urbanization,FAVOR,train
"we should fight urbanization because it leads to more harms than good. cities have increased pollution, drug use, and crime as opposed to rural areas. there is more homeless in cities as well.",We should fight urbanization,FAVOR,train
we should fight urbanization because more populous areas also see an increase in crime.,We should fight urbanization,FAVOR,train
we should fight urbanization because of the environmental impacts it has on the planet.,We should fight urbanization,FAVOR,train
"We should fight urbanization because simply due to increase in poverty and pollution in term of when more people more water usage, more land clearing and other waste and this cause health problem",We should fight urbanization,FAVOR,train
we should fight urbanization because some parts of nature have been destroyed.,We should fight urbanization,FAVOR,train
"we should fight urbanization because the amount of land we have is limited and once we expand cities further out into the open land, we can't get it back.",We should fight urbanization,FAVOR,train
we should fight urbanization because the increase of cities will cause the decrease of natural habitats for the animals in the world.,We should fight urbanization,FAVOR,train
we should fight urbanization because we need to conserve trees.,We should fight urbanization,FAVOR,train
we should fight urbanization since takes over lands that could be used for farms and the natural landscapes.,We should fight urbanization,FAVOR,train
we should fight urbanization so that we help to preserve our natural environment.,We should fight urbanization,FAVOR,train
"we should fight urbanization to avoid overpopulated area, overpopulated will cause lots of problems",We should fight urbanization,FAVOR,train
we should fight urbanization to protect the ozone layer,We should fight urbanization,FAVOR,train
we should further promote judicial activism in order to communicate to a wider audience.,We should limit judicial activism,AGAINST,train
we should get away from television and get active for better health,We should abandon television,FAVOR,train
we should get rid of all nuclear weapons before they get into the hands of someone with no respect for human life,We should fight for the abolition of nuclear weapons,FAVOR,train
we should get rid of it as it costs a lot of money,We should abolish intellectual property rights,FAVOR,train
we should get rid of it as it is very expensive,We should abolish intellectual property rights,FAVOR,train
we should get rid of it because there are to many risks involved,We should fight for the abolition of nuclear weapons,FAVOR,train
we should get rid of pride parades altogether as there should not be a celebration because you happen to like the same sex or believe you are the opposite sex.,We should cancel pride parades,FAVOR,train
"we should get rid of television because it is a distraction to most, is not cost efficient, and is a monopoly.",We should abandon television,FAVOR,train
we should get rid of the nuclear weapons because it will create a society which has no dynamic weapons that can destroy entire cities. this will lead to a safer and better future.,We should fight for the abolition of nuclear weapons,FAVOR,train
we should get rid of these property rights because they take away from others ideas.,We should abolish intellectual property rights,FAVOR,train
we should have  intellectual property rights so a company can protect their ideas.,We should abolish intellectual property rights,AGAINST,train
we should have free and open discourse of all ideas.  intellectual property prevents this and stunts our collective growth.,We should abolish intellectual property rights,FAVOR,train
we should have nuclear weapons because other countries can attack us,We should fight for the abolition of nuclear weapons,AGAINST,train
"we should have sensible limits on executive compensation, the wage gap between top executives and other workers is far too large. this disparity is unfair.",We should limit executive compensation,FAVOR,train
we should have the ability to protect ourselves in need be,We should abolish the right to keep and bear arms,AGAINST,train
we should help children attain the education they need,We should subsidize student loans,FAVOR,train
"we should help students pay to be educated. it is costly, and loans hamper their future.",We should subsidize student loans,FAVOR,train
"we should increase parental leave after child birth, but not fully subsidize stay at home fathers. mothers are more critical during the first year of life and we do not subsidize them either.",We should subsidize stay-at-home dads,AGAINST,train
we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because it helps make sure everyone gives their input in elections,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because it is a more accurate way of counting votes,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because it means candidates have to consider the whole electorate including the poorer and less well educated who otherwise tend not to vote.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because people have a right to vote,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting because there won't be any call for revotes or extra elections,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting since everyone should vote and what better way to encourage voting than by making mandatory.,We should introduce compulsory voting,FAVOR,train
We should introduce compulsory voting so nobody can complain if their candidates losing,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting so nobody will can complaint that their voices not heard.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting to help keep cheating down.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting to make sure that every single voice is heard and so that nobody is suppressed at the polls.,We should introduce compulsory voting,FAVOR,train
we should introduce compulsory voting to see if it is effective.,We should introduce compulsory voting,FAVOR,train
"we should invest in the young generations and support them in their education, especially when higher education is so expensive.",We should subsidize student loans,FAVOR,train
we should keep capital punishment because it is more cost efficient and will cost much more to keep person in prison for their entire life.,We should abolish capital punishment,AGAINST,train
we should keep capital punishment because killers dont deserve to live. a life for a life.,We should abolish capital punishment,AGAINST,train
we should keep economic sanctions to keep trade in check,We should end the use of economic sanctions,AGAINST,train
we should keep flag burning because is a free country,We should prohibit flag burning,AGAINST,train
we should keep guantanamo bay detection camp open because it helps protect this nation,We should close Guantanamo Bay detention camp,AGAINST,train
we should keep guantanamo bay detection camp open because one of the most guarded prisons and can hold the baddest criminals,We should close Guantanamo Bay detention camp,AGAINST,train
"we should keep intellectual property rights because if a person came up with an idea, they should receive credit for it no matter what the circumstances are, it is only fair.",We should abolish intellectual property rights,AGAINST,train
we should keep it because it is almost always true what they feel,We should end racial profiling,AGAINST,train
we should keep it open because the president wants to send captured terrorists there.,We should close Guantanamo Bay detention camp,AGAINST,train
we should keep nuclear weapons because it shows power for a nation,We should fight for the abolition of nuclear weapons,AGAINST,train
we should keep organ trade illegal because it will lead to less organ donors and more organ sellers,We should legalize organ trade,AGAINST,train
we should keep protecting this endangered spieces,We should ban whaling,FAVOR,train
"we should keep refining the process of autonomous car development because it can be very useful, especially people who may not be able to drive for one reason or another.",We should stop the development of autonomous cars,AGAINST,train
we should keep the affirmative action to make things equal in employment,We should end affirmative action,AGAINST,train
we should keep the right to keep and bear arms to protect ourselves from dangerous situations and to keep our homes and our families safe.,We should abolish the right to keep and bear arms,AGAINST,train
we should keep them in case a bad war breaks out and they are really needed.,We should fight for the abolition of nuclear weapons,AGAINST,train
we should leave the languages we have alone and work on compromises other ways.,We should adopt gender-neutral language,AGAINST,train
we should legalise organ trade because it could save so many lives.,We should legalize organ trade,FAVOR,train
we should legalise sex selection because some genetic diseases can only be found in either man or females and if it runs in the family then it can give the child a chance to live a normal life.,We should legalize sex selection,FAVOR,train
we should legalise this because 2 people marriage is not traditional anymore and everyone should have the chance to love who they want.,We should legalize polygamy,FAVOR,train
"we should legalize assisted suicide, people have a right to determine their own future",Assisted suicide should be a criminal offence,AGAINST,train
we should legalize organ trade as many people die whilst awaiting transplant and the level of those donating is dropping.,We should legalize organ trade,FAVOR,train
We should legalize organ trade as this would make a  lot more organs available for those who need transplants.,We should legalize organ trade,FAVOR,train
"we should legalize organ trade because it encourages people to give their organs to others in need, therefore saving lives.",We should legalize organ trade,FAVOR,train
we should legalize organ trade because it may help with the organ donor list and that some people are not on it,We should legalize organ trade,FAVOR,train
we should legalize organ trade because it will be better monitored than having organs being sold on the black market,We should legalize organ trade,FAVOR,train
we should legalize organ trade because it will lower the risk of selling on the black market and can help those in need,We should legalize organ trade,FAVOR,train
we should legalize organ trade because it will stop trading on the black market,We should legalize organ trade,FAVOR,train
we should legalize organ trade because it would help more people that need organs instead of selling organs on the black market legalize it.,We should legalize organ trade,FAVOR,train
we should legalize organ trade because it would lead to the end of the black market in organ trading,We should legalize organ trade,FAVOR,train
we should legalize organ trade because it would stop shady dealings on the black market and make it a more safe and regulated industry for people who truly need new organs.,We should legalize organ trade,FAVOR,train
We should legalize organ trade because it's the most efficient way to amp the number of transplants and help as much people as possible.,We should legalize organ trade,FAVOR,train
we should legalize organ trade because many people who are in need of organs have trouble getting good organs.,We should legalize organ trade,FAVOR,train
we should legalize organ trade because people would benefit by having a better life,We should legalize organ trade,FAVOR,train
"We should legalize organ trade because this is the fastest way to increase the number of implantation's, improving society's medical capabilities and overall development.",We should legalize organ trade,FAVOR,train
"we should legalize organ trade since it would be nice to give people organs if they needed like liver lobes, lung lobes.",We should legalize organ trade,FAVOR,train
we should legalize organ trade so both sides have the opportunity to save each other's lives,We should legalize organ trade,FAVOR,train
We should legalize organ trade so that more organ donation operations can go ahead and save more lives.,We should legalize organ trade,FAVOR,train
we should legalize organ trade so that more people will donate knowing their organ will be traded until they find a good match.,We should legalize organ trade,FAVOR,train
we should legalize organ trade so that more people would donate and then more people would live.,We should legalize organ trade,FAVOR,train
we should legalize organ trade so that the donation program can be utilized to its full potential.,We should legalize organ trade,FAVOR,train
we should legalize polygamy as it is persons right to choose their number of spouses and more than one spouse can lead to an increased sense of family and community.,We should legalize polygamy,FAVOR,train
we should legalize polygamy as people should have the right to have as many wives as they wish as long as everyone agrees to the arrangement.,We should legalize polygamy,FAVOR,train
we should legalize polygamy as people should not have the government telling them how many partners they can or can't have.,We should legalize polygamy,FAVOR,train
we should legalize polygamy because everybody involved is a consenting adult and they should be free to make their own choices on how they live their lives.,We should legalize polygamy,FAVOR,train
we should legalize polygamy because freedom should allow people to marry whoever they want. if two women want to marry the same guy they should be able to form a threesome partnership,We should legalize polygamy,FAVOR,train
we should legalize polygamy because if people want to live this way they should be able to,We should legalize polygamy,FAVOR,train
we should legalize polygamy because it falls under the constitution of pursuing what makes you happy.,We should legalize polygamy,FAVOR,train
"We should legalize polygamy because it happens whether it is legal or not, and polyamorists deserve equal legal protections.",We should legalize polygamy,FAVOR,train
We should legalize polygamy because it is a victim-less act.,We should legalize polygamy,FAVOR,train
"we should legalize polygamy because it is not the government's business to police who or how many people we marry. if three women want to marry the same man, i say let them.",We should legalize polygamy,FAVOR,train
we should legalize polygamy because it is taking place without being legalized.  it is part of some religions and should be legalized.,We should legalize polygamy,FAVOR,train
we should legalize polygamy because it may stop people who go on to take part in sexual crimes because they arent able to go elsewhere,We should legalize polygamy,FAVOR,train
we should legalize polygamy because it should be up to the individuals involved if they want that kind of relationship. the government shouldn't be able to tell us who we can love and marry.,We should legalize polygamy,FAVOR,train
we should legalize polygamy because it shows that people can love and help raise children that aren't even their own,We should legalize polygamy,FAVOR,train
we should legalize polygamy because it will prevent adultery,We should legalize polygamy,FAVOR,train
we should legalize polygamy because it will stop adultery,We should legalize polygamy,FAVOR,train
we should legalize polygamy because people have a right to spend their life with whomever they want and however many people they want to,We should legalize polygamy,FAVOR,train
we should legalize polygamy because people should have the right to choose how many partners they want.,We should legalize polygamy,FAVOR,train
"We should legalize polygamy because the government should restrict personal freedom as little as possible, since people know their own interests best.",We should legalize polygamy,FAVOR,train
"We should legalize polygamy because the main opposition to it is religious, and there is a separation of church and state in most liberal countries.",We should legalize polygamy,FAVOR,train
we should legalize polygamy because was legal in a time,We should legalize polygamy,FAVOR,train
We should legalize polygamy if sufficient people want to live that way then governments should not stand in their way.,We should legalize polygamy,FAVOR,train
we should legalize polygamy since people should be free to marry as many people as they want.,We should legalize polygamy,FAVOR,train
We should legalize polygamy so that children of these relationships get appropriate legal resources like tax credits for their care.,We should legalize polygamy,FAVOR,train
We should legalize polygamy so that consenting adults who wish to follow this practice can do so without fear of punishment.,We should legalize polygamy,FAVOR,train
"we should legalize polygamy, because as john lennon sang, ""any kind of love is good love.""",We should legalize polygamy,FAVOR,train
we should legalize prostitution and let a woman have control of her body.,We should legalize prostitution,FAVOR,train
"We should legalize prostitution as this would enable sex workers to have better healthcare, support and workers' rights.",We should legalize prostitution,FAVOR,train
we should legalize prostitution because eduacation for child,We should legalize prostitution,FAVOR,train
"we should legalize prostitution because freedom should be absolute. if i wish to make money having sex, i should have that right. having it legal will reduce the violence and increase safety.",We should legalize prostitution,FAVOR,train
"we should legalize prostitution because if it were legal, then the women could make a decent living without living in fear of being arrested or contacting diseases.",We should legalize prostitution,FAVOR,train
"we should legalize prostitution because if someone really wants to use those services, they should have the right to do so.  we can just regulate it.",We should legalize prostitution,FAVOR,train
we should legalize prostitution because it gets prostitutes off the street,We should legalize prostitution,FAVOR,train
We should legalize prostitution because it is a victimless crime and many prostitutes enter the profession of their own free will.,We should legalize prostitution,FAVOR,train
"we should legalize prostitution because it is going to happen no matter what, so allow it legally so the women can be safe and get the proper care needed in this profession.",We should legalize prostitution,FAVOR,train
"We should legalize prostitution because it is not fundamentally different than any other use of one's body for money, so the only objection is a religious one, which has no place in the law.",We should legalize prostitution,FAVOR,train
we should legalize prostitution because it is still in the decision of many people for themselves on how they are going to get money for their lives.,We should legalize prostitution,FAVOR,train
we should legalize prostitution because it reduce crime and increase the safety of sex workers,We should legalize prostitution,FAVOR,train
we should legalize prostitution because it will be regulated meaning the females will be safer,We should legalize prostitution,FAVOR,train
we should legalize prostitution because it would help the prostitutes take better care not to spread deceases,We should legalize prostitution,FAVOR,train
we should legalize prostitution because that way more prostitutes will take care of themselves medically so they won't catch or spread diseases,We should legalize prostitution,FAVOR,train
we should legalize prostitution because that way the prostitutes will more likely have themselves taken better care of and not spread aids and other sicknesses,We should legalize prostitution,FAVOR,train
We should legalize prostitution in order to avoid giving young people criminal records that will hurt their job prospects down the line.,We should legalize prostitution,FAVOR,train
We should legalize prostitution since it should be out in the open. controlled and supervised- instead of hidden. this is most efficient way to improve sex workers conditions and pave their way to independence.,We should legalize prostitution,FAVOR,train
We should legalize prostitution so that it can be taxed.,We should legalize prostitution,FAVOR,train
we should legalize prostitution so that there can then be laws put into place that helps to regulate the practice and that puts health and safety laws into place.,We should legalize prostitution,FAVOR,train
We should legalize prostitution so that we can regulate it and make it safer for the prostitutes and the clients.,We should legalize prostitution,FAVOR,train
we should legalize prostitution so that women as a whole are taught that their place in society is simply as a commodity to be used by someone with more money,We should legalize prostitution,FAVOR,train
we should legalize prostitution so that workers can receive some protections and not be afraid of filing charges against abusive customers.,We should legalize prostitution,FAVOR,train
we should legalize prostitution so they can earn honest money and not afraid being hunt down by authorities,We should legalize prostitution,FAVOR,train
we should legalize prostitution that way the prostitutes have federal laws that ensure that they have a safe working environment since prostituting is a dangerous profession that can lead to death.,We should legalize prostitution,FAVOR,train
"we should legalize prostitution to keep the prostitutes safe and so they are being taken care off, have somewhere to go when in need",We should legalize prostitution,FAVOR,train
we should legalize sex  selection because people should be able to make their own choices,We should legalize sex selection,FAVOR,train
we should legalize sex selection  we should legalize cannabis,We should legalize sex selection,FAVOR,train
we should legalize sex selection as everyone should have the right to determine the sex of their children.,We should legalize sex selection,FAVOR,train
we should legalize sex selection as it could stop or reduce abortions due to unwanted pregnancies because of the wrong sex,We should legalize sex selection,FAVOR,train
we should legalize sex selection as it is a parents right to choose and many families may want a girl after many boys and so sex selection will help ensure a wanted pregnancy.,We should legalize sex selection,FAVOR,train
we should legalize sex selection as people have every right to chose the sex of the child they wish to raise.,We should legalize sex selection,FAVOR,train
We should legalize sex selection as with all the developments in the world we should be allowed to choose the sex of our children.,We should legalize sex selection,FAVOR,train
"We should legalize sex selection because a ban leads to dangerous back alley procedures, and to more abortions and female infanticide",We should legalize sex selection,FAVOR,train
we should legalize sex selection because everyone should be able to decide what sex they want to be not what sex they were assigned at birth.,We should legalize sex selection,FAVOR,train
we should legalize sex selection because i think people should be able to pick if they want their child to be a boy or a girl,We should legalize sex selection,FAVOR,train
"We should legalize sex selection because if it is banned, families will turn to more dangerous black market abortion providers, and more women will die.",We should legalize sex selection,FAVOR,train
"We should legalize sex selection because in regions where infanticide is practiced, this would make it unnecessary.",We should legalize sex selection,FAVOR,train
we should legalize sex selection because it can give the family control over their family size,We should legalize sex selection,FAVOR,train
we should legalize sex selection because it gives the parents a choice of choosing exactly the kind of family they want,We should legalize sex selection,FAVOR,train
We should legalize sex selection because it is not the government's place to force women to carry an unwanted pregnancy to term.,We should legalize sex selection,FAVOR,train
we should legalize sex selection because it is the decision of the parents if they want to select the sex of the baby and no one else.,We should legalize sex selection,FAVOR,train
we should legalize sex selection because it lets the family choose what kind of child they will have,We should legalize sex selection,FAVOR,train
we should legalize sex selection because it should be up to people to make that choice. freedom of choice is vital in democracies and should be protected where possible.,We should legalize sex selection,FAVOR,train
we should legalize sex selection because it would be sensational to be able to decide which sex of child we would like to have.,We should legalize sex selection,FAVOR,train
we should legalize sex selection because our image of god,We should legalize sex selection,FAVOR,train
we should legalize sex selection because parents have rights when it comes to their own children.,We should legalize sex selection,FAVOR,train
we should legalize sex selection because people should be able to pick the sex of the baby they want instead of having the sex forced on them,We should legalize sex selection,FAVOR,train
we should legalize sex selection because people should have the right to pick if they want to raise a boy or a girl,We should legalize sex selection,FAVOR,train
we should legalize sex selection because the parents are free to decide what gender they want,We should legalize sex selection,FAVOR,train
We should legalize sex selection because there is no harm to third parties that the government needs to intervene to prevent.,We should legalize sex selection,FAVOR,train
We should legalize sex selection because this is a legitimate choice for mothers to make.,We should legalize sex selection,FAVOR,train
"we should legalize sex selection since technology is headed in that direction, and maintaining the current status quo harms development",We should legalize sex selection,FAVOR,train
we should legalize sex selection so people can have the sex of the child they want to have.,We should legalize sex selection,FAVOR,train
we should legalize sex selection to support autonomy,We should legalize sex selection,FAVOR,train
"we should legalize sex selection. if i want to have a baby girl, who has the right to deny me my wish? what if i had two boys already and don't want a third?",We should legalize sex selection,FAVOR,train
we should legalize the organ trade because a poor person can trade their organs to pay for their families food. everyone should have the right to make money off their body if they so choose.,We should legalize organ trade,FAVOR,train
We should legalize the organ trade because adults should be free to do what they will with their own bodies.,We should legalize organ trade,FAVOR,train
