Tweet,Target 1,Stance 1,set
We need several parties to represent the different belief systems,We should adopt a multi-party system,FAVOR,train
We do not need to fight urbanization and to enforce those living in the boonies to live where there are services so that it is not costly for taxpayers to have to take care of them if the need arises.,We should fight urbanization,AGAINST,train
We need nuclear weapons to protect ourselves.,We should fight for the abolition of nuclear weapons,AGAINST,train
We need safe spaces and therefore do not abolish them. They are necessary because they provide students with a place where they can connect to others that can be minorities or pariahs and this can prevent suicides,We should abolish safe spaces,AGAINST,train
We need safe spaces so that people who feel excluded can find a place where they feel safe and inclusiveaf,We should abolish safe spaces,AGAINST,train
We need sanctions because it is a better option than to go to war.,We should end the use of economic sanctions,AGAINST,train
We need sanctions to punish those who have done wrong.,We should end the use of economic sanctions,AGAINST,train
We need student loans to enable our children to have a university education.,We should subsidize student loans,FAVOR,train
We need the treatments and treatments we can get by funding stem cell research.,We should subsidize embryonic stem cell research,FAVOR,train
We need these sanctions to protect our security,We should end the use of economic sanctions,AGAINST,train
We need this research to advance medicine,We should subsidize embryonic stem cell research,FAVOR,train
"we have to abandon television and do other activities like reading, spending time with family or sport",We should abandon television,FAVOR,train
we have to give up television because it is outdated and there are other places that offer better entertainment,We should abandon television,FAVOR,train
We must abolish intellectual property rights and let people innovate and create without having to worry about who owns what.,We should abolish intellectual property rights,FAVOR,train
We need to adopt a austerity regime so that the government stops spending on useless things,We should adopt an austerity regime,FAVOR,train
We must balance the conditions of the game since some groups have been unfairly treated and start on a lower level of the scale. Positive action is striving to balance our atrocious actions of the past.,We should end affirmative action,AGAINST,train
We must ban the use of child actors because they cause mental harm because of the things they have to do.,We should ban the use of child actors,FAVOR,train
We must ban this because there is little evidence that these remedies work and can be very dangerous when people refuse conventional medicine for serious diseases.,We should ban naturopathy,FAVOR,train
We must ban the whale hunt because they will eventually disappear like all the other animals on this planet.,We should ban whaling,FAVOR,train
We must ban the whale hunt before they disappear.,We should ban whaling,FAVOR,train
We must ban the whale hunt to protect the species.,We should ban whaling,FAVOR,train
We must ban the whale hunt to protect whales from extinction.,We should ban whaling,FAVOR,train
We must ban the whale hunt to stop the senseless murder of these creatures before they disappear.,We should ban whaling,FAVOR,train
We must be able to isolate terrorists to keep our country safe and Guantanamo Bay serves this purpose,We should close Guantanamo Bay detention camp,AGAINST,train
we must be able to protect ourselves and our family,We should abolish the right to keep and bear arms,AGAINST,train
We must be at the forefront of space exploration if we are to keep our rankings in the world.,We should subsidize space exploration,FAVOR,train
we have to build our cities to be a better society,We should fight urbanization,AGAINST,train
We must cancel the proud parades because we must stop highlighting differences and be all people without categorization.,We should cancel pride parades,FAVOR,train
We must challenge collectivism because it causes gang mentality.,We should oppose collectivism,FAVOR,train
We must continue to explore space because it is part of our world.,We should subsidize space exploration,FAVOR,train
We must continue to fight to abolish nuclear weapons because there is no need for weapons of mass destruction.,We should fight for the abolition of nuclear weapons,FAVOR,train
We must continue to fight against urbanization because cities are too crowded in which the government cannot fully support.,We should fight urbanization,FAVOR,train
We must continue to import certain items from other countries to reduce costs to consumers.,We should end the use of economic sanctions,FAVOR,train
We must continue to support economic sanctions because other countries must stop taking advantage of our country and encourage foreign venturers to build their products at rental wages.,We should end the use of economic sanctions,AGAINST,train
We must continue to support economic sanctions for the good of our country so that we do not allow other countries to overshadow us and make ridiculous demands that are only profitable to them.,We should end the use of economic sanctions,AGAINST,train
we must eliminate intellectual property rights so that it does not slow down innovation,We should abolish intellectual property rights,FAVOR,train
We need to eliminate what is in place so that there are no accidents.,We should fight for the abolition of nuclear weapons,FAVOR,train
We have to throw money into space exploration.,We should subsidize space exploration,FAVOR,train
We must give minorities the means to establish themselves and have full positions that relax the diversity of the society in which we live.,We should end affirmative action,FAVOR,train
We must stop positive action because others who are not rented out in groups may feel disadvantaged and become hostile.,We should end affirmative action,FAVOR,train
"We must stop positive action because we are all supposed to be equal, so there should be no need for this law.",We should end affirmative action,FAVOR,train
We must stop using economic sanctions and start relying on Americans to produce more goods.,We should end the use of economic sanctions,FAVOR,train
"We must end the use of economic sanctions because, ultimately, both sides suffer the necessary loss of income and create hostility between countries.",We should end the use of economic sanctions,FAVOR,train
We need to explore space to find minerals that are running out on our planet.,We should subsidize space exploration,FAVOR,train
"We must fight for the abolition of nuclear weapons because if a nuclear war starts, it will leave the land uninhabitable and it will be the end of humanity.",We should fight for the abolition of nuclear weapons,FAVOR,train
We must fight urbanization because people must be close to the areas where they can find work.,We should fight urbanization,FAVOR,train
We need to find a new planet with global warming ends life on earth,We should subsidize space exploration,FAVOR,train
"We need to find a new planet with resources before using our own, to enhance space exploration would help achieve this.",We should subsidize space exploration,FAVOR,train
We need to find a place to house dangerous inmates before we can close the camp.,We should close Guantanamo Bay detention camp,AGAINST,train
We need to find a way for the government to pay its debt,We should adopt an austerity regime,FAVOR,train
We must find minerals that become rare on our planet,We should subsidize space exploration,FAVOR,train
we need to find other ways to detail these situations,We should abolish safe spaces,AGAINST,train
"We must set our voting system, not make it a new one.",We should introduce compulsory voting,AGAINST,train
We must force people to retire to open jobs for the younger generation.,We should end mandatory retirement,AGAINST,train
we must free jobs for people who are just entering the workforce,We should end mandatory retirement,AGAINST,train
We must help those who are historically marginalized.,We should end affirmative action,AGAINST,train
We must give young workers an opportunity.,We should end mandatory retirement,AGAINST,train
We must stop the development of autonomous cars because this will never work with the automobile population we have today.,We should stop the development of autonomous cars,FAVOR,train
We must have land that is not urban to support nature,We should fight urbanization,FAVOR,train
We must have intact land for crops and nature,We should fight urbanization,FAVOR,train
We must reduce our government spending significantly and the only way is to force a austerity regime,We should adopt an austerity regime,FAVOR,train
"We must introduce compulsory voting, because everyone must vote, so that we can find a better balance and a more precise result.",We should introduce compulsory voting,FAVOR,train
We must keep the Guantanamo detention camp open because we need a place to keep the worst of the worst criminals and not place them in other countries where they could harm others.,We should close Guantanamo Bay detention camp,AGAINST,train
We must keep weapons out of the hands of criminals by abolishing the right to keep and carry weapons.,We should abolish the right to keep and bear arms,FAVOR,train
"We have to keep it open, where are these people going to go?",We should close Guantanamo Bay detention camp,AGAINST,train
we must keep our country safe and secure,We should fight for the abolition of nuclear weapons,AGAINST,train
We must keep our weapons to protect ourselves if there is another civil war.,We should abolish the right to keep and bear arms,AGAINST,train
We need to learn more about the universe so that the subsidization of space exploration increases our knowledge.,We should subsidize space exploration,FAVOR,train
We must leave things as they are and as they have been for many years.,We should adopt a multi-party system,AGAINST,train
We must leave urbanization as we allow rural areas to grow so that we have enough crops to support the growing number of people.,We should fight urbanization,AGAINST,train
"We must limit executive compensation, to avoid the collapse of our capitalist world",We should limit executive compensation,FAVOR,train
We must limit it because it could put someone in jail for something that is based on a personal opinion.,We should limit judicial activism,FAVOR,train
"We must limit judicial activism. The law is written to be followed as indicated. When you open it to personal opinion, it goes against the purpose of the law.",We should limit judicial activism,FAVOR,train
We need to look at each other so that society can function in a healthy way.,We should oppose collectivism,AGAINST,train
"We need to make the public more accessible to education, rather than adding more barriers, such as extreme student debt.",We should subsidize student loans,FAVOR,train
We must ensure that journalism continues to attract the best,We should subsidize journalism,FAVOR,train
We must pay particular attention to those groups that have been treated unfairly throughout history.,We should end affirmative action,AGAINST,train
We may need to keep things the same until we are sure they are no longer necessary.,We should close Guantanamo Bay detention camp,AGAINST,train
We must protect the rights of copyright owners to safeguard the creative economy and never open the market to widespread exploitation of recognizable content,We should abolish intellectual property rights,AGAINST,train
we have to provide people with the training they need to get a job,We should subsidize vocational education,FAVOR,train
We must stop spending money in Guantanamo Bay detention camp because it is a very expensive prison for taxpayers.,We should close Guantanamo Bay detention camp,FAVOR,train
We must set an example for the rest of the world by putting an end to this practice of torture and war crime.,We should close Guantanamo Bay detention camp,FAVOR,train
"We have to spend money on more important things like health, shelter and food for everyone",We should subsidize space exploration,AGAINST,train
We must stop all the shootings that occur and abolish the right to keep and carry weapons is a good start,We should abolish the right to keep and bear arms,FAVOR,train
We must stop changing everything to conform to the few people who are offended.,We should adopt gender-neutral language,AGAINST,train
We must stop creating and storing weapons that can potentially destroy the entire planet.,We should fight for the abolition of nuclear weapons,FAVOR,train
we must stop spending and get more in debt that undermines any potential growth of the economy,We should adopt an austerity regime,FAVOR,train
We must subsidize embryonic stem cell research because of the promise of huge breakthroughs for modern medicine.,We should subsidize embryonic stem cell research,FAVOR,train
We need to subsidize journalism so it continues to attract good people,We should subsidize journalism,FAVOR,train
We must subsidize space exploration because there are so many mysteries of the universe that must be explored for the improvement of humanity.,We should subsidize space exploration,FAVOR,train
We must subsidize space exploration in order to find a living planet on which we can live when we finally destroy the one on which we live now.,We should subsidize space exploration,FAVOR,train
We must subsidize space exploration to find a place where the human race can go when we finally destroy our planet.,We should subsidize space exploration,FAVOR,train
We need to support home education because not all children have the same learning style and can suffer if they are not offered another way of learning.,Homeschooling should be banned,AGAINST,train
We must support the parades of prizes because everyone has the right to celebrate their culture and diversity.,We should cancel pride parades,AGAINST,train
We must support urbanization to support population growth.,We should fight urbanization,AGAINST,train
We must support vocational education because it is perhaps the only chance for people living in poverty to get good employment on their own.,We should subsidize vocational education,FAVOR,train
we have to deal with things like they come even if it means having a deficit,We should adopt an austerity regime,FAVOR,train
We need to teach our children that we are all perfect in our own ways and not need to change that with surgery,We should ban cosmetic surgery for minors,FAVOR,train
We must shoot for scientific purposes,We should ban whaling,AGAINST,train
we need urbanization to bring more money to our areas,We should fight urbanization,AGAINST,train
We never subsidized mothers at home.,We should subsidize stay-at-home dads,AGAINST,train
"We never subsidized Mom's house, why would we do that?",We should subsidize stay-at-home dads,AGAINST,train
we should abolish intellectual property rights to promote education and help people learn even if they don't have too much money to invest,We should abolish intellectual property rights,FAVOR,train
we should support individual thoughts and ideas,We should oppose collectivism,FAVOR,train
we should subsidize journalism so that young people are interested in this area,We should subsidize journalism,FAVOR,train
We pay billions of taxes to spend money in the country,We should adopt an austerity regime,AGAINST,train
We must not use our other taxes for what schools should already pay with our tax money.,We should subsidize vocational education,AGAINST,train
we see with concern the amount of money invested in space exploration,We should subsidize space exploration,AGAINST,train
we see with great concern the impact on children to learn to be the product of this practice,Surrogacy should be banned,FAVOR,train
We should not abolish intellectual property rights because a person should have the right to change and make plans for something he or she possesses without caring about someone else who is involved.,We should abolish intellectual property rights,AGAINST,train
We have legalized polygamy because it encourages a confused world where children can grow up.,We should legalize polygamy,AGAINST,train
We should finance journalism to serve the public interest.,We should subsidize journalism,FAVOR,train
We must not abolish capital punishment because it discourages terrorism.,We should abolish capital punishment,AGAINST,train
We should not abolish intellectual property rights because people should get credit for their work.,We should abolish intellectual property rights,AGAINST,train
We should not remove safe spaces because they are necessary for security.,We should abolish safe spaces,AGAINST,train
"We should not ban cosmetic surgery for minors because some are born with defects, and this is the way for them to feel normal.",We should ban cosmetic surgery for minors,AGAINST,train
We should not close Guantanamo Bay because we are releasing known terrorists.,We should close Guantanamo Bay detention camp,AGAINST,train
We should support urbanization because more people live closer to each other and therefore have access to everything they need.,We should fight urbanization,AGAINST,train
We should abandon marriage because it's stupid to wait for someone to stay in a monogamous relationship.,We should abandon marriage,FAVOR,train
We should abandon marriage because it no longer works and people simply need to understand that they are with someone for the time being and not have to feel committed to life.,We should abandon marriage,FAVOR,train
We should abandon marriage as with the divorce rates so high that it is clear that it has become an outdated concept.,We should abandon marriage,FAVOR,train
"We should abandon marriage because many people live together without being married, so it's a waste of having weddings these days.",We should abandon marriage,FAVOR,train
We should abandon marriage because many people do not take their marriage vows seriously anyway and deceive their spouse,We should abandon marriage,FAVOR,train
We should abandon marriage because in the world where we live today we don't need marriage. Many people live together and are perfectly happy without being married.,We should abandon marriage,FAVOR,train
We should abandon marriage because it is a religious ceremony and not everyone in society believes it. This also means that couples do not have the same rights if they refuse to marry.,We should abandon marriage,FAVOR,train
"We should abandon marriage because it's an old contract that's useless in our world, and it binds people together unnecessarily.",We should abandon marriage,FAVOR,train
We must abandon marriage because it is an old tradition that is no longer necessary. There are so many divorces and marriages that end up having negative repercussions on children.,We should abandon marriage,FAVOR,train
"We must abandon marriage because it is no longer relevant in society. Everyone does not have equal access to marriage, which is unfair, but also many of these marriages end in divorce.",We should abandon marriage,FAVOR,train
we should abandon marriage because it is not important in today's society relations,We should abandon marriage,FAVOR,train
We should abandon marriage because it just means that people have to spend huge sums of money on lawyers' fees if they decide they don't want to live together anymore.,We should abandon marriage,FAVOR,train
"We should abandon marriage because it is an outdated notion that, to date, in age, usually ends with divorce anyway.",We should abandon marriage,FAVOR,train
We should abandon marriage because it's just a paper bite. It's honestly worth zero. The concept of marriage is old and outdated.,We should abandon marriage,FAVOR,train
We should abandon marriage because people don't get married all the time anyway.,We should abandon marriage,FAVOR,train
We should abandon marriage because some people don't seem to think it's forever and it's just a waste of services and time.,We should abandon marriage,FAVOR,train
"We should abandon marriage, it limits the freedom of an individual",We should abandon marriage,FAVOR,train
We should abandon marriage because it is an outdated concept that does not adapt to the modern world.,We should abandon marriage,FAVOR,train
We should abandon marriage because now it doesn't seem as important as it was. It's easy to divorce and now it's acceptable to have children out of wedlock or several partners.,We should abandon marriage,FAVOR,train
We should abandon marriage because very few people marry these days and most of them end up getting divorced.,We should abandon marriage,FAVOR,train
We should abandon television and stop the decline of our species from becoming creatures connected to the sedentary house that cannot appreciate the world unless it is through a screen.,We should abandon television,FAVOR,train
We should abandon television and put content in our other formats that are generally more popular today.,We should abandon television,FAVOR,train
We should abandon television because it has led to a decrease in outdoor activities and physical fitness and overall health.,We should abandon television,FAVOR,train
We have to abandon television because it is longer and we do not take advantage of it.,We should abandon television,FAVOR,train
"We should abandon television because most of the things broadcast are garbage and, as we know, garbage in waste, garbage out of it.",We should abandon television,FAVOR,train
"We should abandon television, with other media sources being more supported and television only hindering their development.",We should abandon television,FAVOR,train
We should give up television because it's a feeling we don't think,We should abandon television,FAVOR,train
We should give up television because it can be addictive.,We should abandon television,FAVOR,train
we should abandon television because it can cause a screen addiction,We should abandon television,FAVOR,train
"We should abandon television because it can lead to screen addictions and waste time on other priorities such as spending time with family and household work, etc.",We should abandon television,FAVOR,train
we should abandon television because it causes addictions on the screen,We should abandon television,FAVOR,train
We should abandon television because it contributes to the laziness and impotence of society.,We should abandon television,FAVOR,train
We should abandon television because it does not serve any purpose other than to distract people from real life. Many people go home and turn on their TV instead of going out for a walk in the real world,We should abandon television,FAVOR,train
We have to give up television because it's a waste of time. People could do much more without it.,We should abandon television,FAVOR,train
We should abandon television because it's addictive and almost everything on television these days is a kind of brainwashing,We should abandon television,FAVOR,train
we should abandon television because it makes humans less social and healthier by sitting and lying on the couch,We should abandon television,FAVOR,train
We must abandon television because it is not beneficial to our young people or our intellectual development.,We should abandon television,FAVOR,train
We should abandon television because it keeps people misinformed while the government controls what we are looking at.,We should abandon television,FAVOR,train
We should give up television because it leads to obesity.,We should abandon television,FAVOR,train
We should give up on TV because it makes people lazy,We should abandon television,FAVOR,train
We should abandon television because it promotes obesity and prevents children from playing outside and exercising.,We should abandon television,FAVOR,train
We should abandon television because most TV shows and movies are just waste and a waste of time watching,We should abandon television,FAVOR,train
We should abandon television because our time to be put to much better use with education and help our neighbours.,We should abandon television,FAVOR,train
We should give up television because people just want to sit and watch and get lazy,We should abandon television,FAVOR,train
"We should abandon television because people must be socializing with real people, going out into nature and not having their eyes stuck looking at the most likely garbage.",We should abandon television,FAVOR,train
We should abandon television because there are so many other activities that we can do that are much healthier.,We should abandon television,FAVOR,train
We should give up television because there's mostly waste on television and people shouldn't waste their time with it.,We should abandon television,FAVOR,train
"We should abandon television it projects dangerous standards of beauty and success, and time can be better spent without watching a screen",We should abandon television,FAVOR,train
we should give up television only smewttime and reality shos,We should abandon television,FAVOR,train
"We have to abandon television, because so much time has been wasted watching totally useless shows when this time could be used much more productively. We are looking at everything that is put into operation just for something to do.",We should abandon television,FAVOR,train
"we should abandon television, it allows a sedentary lifestyle to sit and watch a screen rather than live life",We should abandon television,FAVOR,train
We should give up the vow of celibacy because if people don't have sex they can be frustrated and could take it on other people,The vow of celibacy should be abandoned,FAVOR,train
"we should abandon marriages because it has become events to impress others, instead of a celebration of both",We should abandon marriage,FAVOR,train
We should abolish because it changes animal behavior from whether they are free in nature,We should abolish zoos,FAVOR,train
We should abolish because this process can be very expensive and time consuming. There are also issues of intellectual property rights given the works that do not deserve it.,We should abolish intellectual property rights,FAVOR,train
"We should abolish the death penalty, because innocent people have been sentenced to death",We should abolish capital punishment,FAVOR,train
We should abolish capital punishment because all life is precious and take it from anyone who is wrong.,We should abolish capital punishment,FAVOR,train
We should abolish capital punishment because higher execution rates can actually increase violent crime rates,We should abolish capital punishment,FAVOR,train
"We should abolish capital punishment because, in terms of religious belief, God is the author of life and death, so that God alone can decide who dies and who lives when the time comes.",We should abolish capital punishment,FAVOR,train
"We should abolish the death penalty because it clearly does not serve as a deterrent, given the number of people still in the death row awaiting their fate.",We should abolish capital punishment,FAVOR,train
We should abolish capital punishment because it costs more to kill an individual than to put them in prison for life.,We should abolish capital punishment,FAVOR,train
We should abolish capital punishment because it is inhuman,We should abolish capital punishment,FAVOR,train
"We should abolish capital punishment because it is inhuman to kill a human being. An eye for an eye does us no good. They just need to be changed into a better person, not killed.",We should abolish capital punishment,FAVOR,train
"We should abolish capital punishment because killing someone, no matter what he did, helps no one. It cannot be turned into something beneficial or positive for our society.",We should abolish capital punishment,FAVOR,train
"We should abolish the death penalty because sometimes people are unjustly accused and once dead they cannot bring them back again, so that life in prison is better",We should abolish capital punishment,FAVOR,train
"We should abolish capital punishment because sometimes, when people are mistreated, they learn to treat others just as badly or worse",We should abolish capital punishment,FAVOR,train
We should abolish capital punishment because there is no evidence that this has an effect on the deterrence of criminals.,We should abolish capital punishment,FAVOR,train
We should abolish the death penalty because there is no possibility of correcting a miscarriage of justice when people die for crimes they have not committed.,We should abolish capital punishment,FAVOR,train
We should abolish the death penalty because these criminals already taken and put in prison and in the spiritual aspect there is a possibility that they will repent and perhaps become a model for not committing crime anymore.,We should abolish capital punishment,FAVOR,train
We must abolish intellectual property rights because everyone must have the right to use the things he creates without others damaging his works.,We should abolish intellectual property rights,FAVOR,train
"We should abolish intellectual property rights, because the law is very complex and it is very easy to violate copyright.",We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because they do not allow individuals to benefit from an organization's development.,We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because they hinder the creativity of artists who would use previous works to inspire.,We should abolish intellectual property rights,FAVOR,train
We should remove intellectual property rights because information should not be controlled.,We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because they lead people to hack,We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because they can become very expensive,We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because it could be an idea that can never be implemented and therefore can not benefit anyone,We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because they create more laws based on copyright and the maintenance of protection,We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because they discourage new ideas.,We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because it makes it more difficult for people to invent and claim new ideas.,We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because it helps especially the rich to get rich,We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because they will make the rules more equitable,We should abolish intellectual property rights,FAVOR,train
We should remove intellectual property rights because new ideas are often an extension of old ideas and intellectual property rights can therefore hinder creativity.,We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because nothing in this world really belongs to us if you look at it in terms of religious views and it is morally wrong to take someone's work,We should abolish intellectual property rights,FAVOR,train
"We should remove intellectual property rights because, once the property is put into circulation, everyone should have the right to use that property.",We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because it's just a meaningless policy because people will just use and steal ideas anyway,We should abolish intellectual property rights,FAVOR,train
"We should remove intellectual property rights because the creation of a product does not make money, marketing and selling do.",We should abolish intellectual property rights,FAVOR,train
we should abolish intellectual property rights because the rich benefit the poor,We should abolish intellectual property rights,FAVOR,train
"We should remove intellectual property rights because it would be more fair to everyone, and not just to the owner.",We should abolish intellectual property rights,FAVOR,train
We should abolish intellectual property rights because we can never really know that someone has found something.,We should abolish intellectual property rights,FAVOR,train
"We should abolish intellectual property rights, because sometimes companies try to protect things and frivolous ideas that anyone can find.",We should abolish intellectual property rights,FAVOR,train
"we should abolish intellectual property rights so that everyone can share ownership, which increases harmony in society",We should abolish intellectual property rights,FAVOR,train
We should remove intellectual property rights so that more people can benefit from them.,We should abolish intellectual property rights,FAVOR,train
"We should remove intellectual property rights to break down barriers if innovation, preventing people from building and improving ideas is counterproductive",We should abolish intellectual property rights,FAVOR,train
"We should abolish intellectual property rights, we should not hurt anyone with these meaningless policies",We should abolish intellectual property rights,FAVOR,train
"we should abolish intellectual property rights, prevent people from collaborating and improving important innovations, limiting the progress of medicine and technology",We should abolish intellectual property rights,FAVOR,train
We should abolish nuclear weapons because they are too dangerous for people,We should fight for the abolition of nuclear weapons,FAVOR,train
We should abolish safe places because everyone should be able to agree,We should abolish safe spaces,FAVOR,train
We should remove safe spaces and make arrangements to protect others in other ways.,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces, because the police in these areas are costly and it is contrary to human rights to end freedom of movement in different areas.",We should abolish safe spaces,FAVOR,train
We should abolish safe spaces as they seem to be worthless because extremists always win.,We should abolish safe spaces,FAVOR,train
We should remove safe spaces because they encourage people to feel like they need special treatment rather than to deal with their problems.,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces, as they isolate groups rather than deal with issues that could be at the root of confrontation.",We should abolish safe spaces,FAVOR,train
We should remove safe spaces because they are used to silence legitimate views.,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because it can become a toxic place where people don't talk badly about each other.,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because it can lead to hate groups,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because it encourages people to be offended by everything and they cannot function in the real world because the real world has no safe space.,We should abolish safe spaces,FAVOR,train
We should remove safe spaces because people choose and choose who can use them and it's not fair,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because people should have the right to freedom of expression wherever they want to.,We should abolish safe spaces,FAVOR,train
We should remove safe spaces because the reaction against them outweighs the benefits they derive from them.,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces because there are better ways to protect people who have ptsd messages like content warnings, rather than safe spaces.",We should abolish safe spaces,FAVOR,train
We should remove safe spaces because they are not really necessary because we should always feel safe where we are.,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because there really is no safe place on this earth.,We should abolish safe spaces,FAVOR,train
We should remove safe spaces because they focus unwanted attention on vulnerable people who want to keep their privacy.,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces because they discourage discussion on important, though sensitive, topics.",We should abolish safe spaces,FAVOR,train
"We should remove safe spaces because they have not been implemented in a way that helps people who need them, but rather to make university administrators look good.",We should abolish safe spaces,FAVOR,train
"We should abolish safe spaces because they make people feel that the problem of triggering language is solved, whereas we actually need to be more conscientious everywhere.",We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because they only help some people and it is a form of prejudice,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because they only help some people and it's a form of prejudice.,We should abolish safe spaces,FAVOR,train
We should remove safe spaces because they prevent students from learning to engage in disturbing subjects in the real world.,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces because they jeopardize the public funding of universities, because of the reactions of right-wing legislatures.",We should abolish safe spaces,FAVOR,train
We should remove safe spaces because they occupy too much space to be used for more urgent matters.,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because those who are easily offended need to grow up,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces because universities and other public spaces have an obligation not to impose limits on speech, even if it comes from a good place.",We should abolish safe spaces,FAVOR,train
We must remove safe spaces because their use can still isolate people already vulnerable.,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because we can't protect everyone everywhere... so there really isn't safe space.,We should abolish safe spaces,FAVOR,train
We should abolish safe spaces because young men and women should stand up and face music. Life does not concern everyone according to your lifestyle or your choices. time to grow.,We should abolish safe spaces,FAVOR,train
"We should remove safe spaces because they are a stupid concept, young adults should be emotionally strong enough not to need safe spaces.",We should abolish safe spaces,FAVOR,train
"We must abolish the right to carry weapons because, in most cases, no one, except those of the armed forces, needs weapons like firearms on a regular basis.",We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it could endanger innocent people and perhaps end up in bad hands.,We should abolish the right to keep and bear arms,FAVOR,train
We must abolish the right to keep and carry weapons because it is not controlled or legislated in a sufficiently strict manner and leads to law-making and therefore to unnecessary deaths.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it is not necessary for every citizen to have a firearm in normal society.,We should abolish the right to keep and bear arms,FAVOR,train
"We must abolish the right to keep and carry weapons, because the increase in the number of murders is only possible insofar as so many people have access to weapons.",We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because that right came out of hand with too many mass shots.,We should abolish the right to keep and bear arms,FAVOR,train
We must abolish the right to keep and carry weapons because weapons are more difficult to kill than they are intended to be used.,We should abolish the right to keep and bear arms,FAVOR,train
We must abolish the right to keep and carry weapons because I believe that we have the government and the people who are right to protect us.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because innocent people are killed,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it can help deter terrorist attacks.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it can help stop mass fire,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it could lead to unnecessary accidents.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it creates a dangerous environment for children.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because it obviously does not help to protect anyone and leads to weapons that fall into the wrong hands more often than not.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because many innocent people are injured,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because some abuse this power and commit ravages killing innocent people and shooting at schools.,We should abolish the right to keep and bear arms,FAVOR,train
We must abolish the right to keep and carry weapons because there are far too many murders in the country and that must be rectified.,We should abolish the right to keep and bear arms,FAVOR,train
We must abolish the right to keep and carry weapons because too much abuse of that right by killing others and doing school ravages and shootings.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons because too many weapons enter the hands of children.,We should abolish the right to keep and bear arms,FAVOR,train
We must abolish the right to keep and carry weapons because we no longer have the same threats that existed when this law was made.,We should abolish the right to keep and bear arms,FAVOR,train
"We should abolish the right to keep and carry weapons in bad hands, they can be very dangerous and maim and kill innocent people",We should abolish the right to keep and bear arms,FAVOR,train
"We must abolish the right to keep and carry weapons, as this leads to more violence and higher criminal rights.",We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons so that there are no more murders.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons to reduce the chances of mass murder and school shooting.,We should abolish the right to keep and bear arms,FAVOR,train
We should abolish the right to keep and carry weapons to avoid unnecessary killings,We should abolish the right to keep and bear arms,FAVOR,train
"We must abolish the right to keep and carry weapons, and this law was established before weapons became deadly machines.",We should abolish the right to keep and bear arms,FAVOR,train
"We should abolish the right to keep and carry weapons. less weapons in the streets, less the chances of firearms crime including murder.",We should abolish the right to keep and bear arms,FAVOR,train
We should abolish them because students have to learn to survive in the real world when they become adults,We should abolish safe spaces,FAVOR,train
We should abolish these zoos because animals do not ask to be captive and watched.,We should abolish zoos,FAVOR,train
We must abolish this rule because it could give someone a monopoly in the inducing sector and give them an unfair chance.,We should abolish intellectual property rights,FAVOR,train
