Tweet,Target 1,Stance 1
Disney's Fox acquisition creates some superhero-sized issues https://t.co/0cee3Iv64v,The merger of Disney and 21st Century Fox,NONE
"Now that Disney is merging with Fox, I DEMAND that Anastasia be reconginzed as the Princess she is.",The merger of Disney and 21st Century Fox,NONE
#Disney is about to go to war with #Netflix and Fox could be a big weapon https://t.co/v7N40AaDj2,The merger of Disney and 21st Century Fox,NONE
Q: Does Disney's pending purchase of Fox mean that all Fox News anchors will be replaced with cartoon characters?… https://t.co/LhLikPFl7b,The merger of Disney and 21st Century Fox,NONE
@wrytersview @C43DU5 And then next The X-Men since Disney just bought 20th century Fox.,The merger of Disney and 21st Century Fox,NONE
"2020, 3 years following Disney's acquisition of Fox assets 

""Hey Lois, I'm in a Marvel movie. Heheheheheheheh!""",The merger of Disney and 21st Century Fox,NONE
"@WaltDisneyCo #FakePresident: 1,000 $ Bonus for Disney emplyees was part of the DISNEY-FOX-DEAL ...  
 #UNTRUMP THE… https://t.co/5TLNVRRy0C",The merger of Disney and 21st Century Fox,NONE
"Disney, Fox, and the painful path to a la carte TV https://t.co/5DAMdKQ6kN",The merger of Disney and 21st Century Fox,NONE
Last minute changes made to #TheLastJedi due to Disney- Fox merger are ridiculous... https://t.co/lNP2TFREfU,The merger of Disney and 21st Century Fox,NONE
How Do Media Mergers Like Disney and Fox Impact Digital Marketers? https://t.co/i1bpSTfDSe via @ZestIsApp… https://t.co/R7L58eL7N0,The merger of Disney and 21st Century Fox,NONE
@ClayTravis @PabloGRadio You have to think that the Disney/Fox due diligence was the catalyst for the timing ... an… https://t.co/Hwye1RchyQ,The merger of Disney and 21st Century Fox,NONE
"So if Disney buys 20th Century Fox, does that make Sid from Ice Age a Disney princess?",The merger of Disney and 21st Century Fox,NONE
"Dear @Disney, in the interest of saving humanity and little children everywhere, could you please shut down FOX New… https://t.co/QzxQNoTAiV",The merger of Disney and 21st Century Fox,NONE
Disney should celebrate the Fox acquisition with the animated adventures of Princess Dana Scully.,The merger of Disney and 21st Century Fox,NONE
"Implications of #Disney’s acquisition of #Fox for the Hindi film trade.

#BOI #Editorial

https://t.co/01GnKALkWI",The merger of Disney and 21st Century Fox,NONE
hey since disney vored fox does this mean i get to one day buy a ton of funko pops of malcolm in the middle charact… https://t.co/7mFlqvC6T7,The merger of Disney and 21st Century Fox,NONE
"wait.....
if Disney buys 21 Century Fox,
then, 
Disney owns the rights to Percy Jackson...",The merger of Disney and 21st Century Fox,NONE
"Is #Gotham in danger because of Disney - Fox deal? You may get to pump the brakes on that, at least for now https://t.co/TOEod3LDfk",The merger of Disney and 21st Century Fox,NONE
Disney Offers to Buy Sky News to Aid Fox Bid for Broadcaster https://t.co/3zvCtl9rZs via @markets   $DIS $COMCSA $FOXA,The merger of Disney and 21st Century Fox,NONE
"The Fox/Disney deal is insane. Fox will just be a ""news"" organization with billions more behind it &amp; Disney will be… https://t.co/Y5YxUpil7A",The merger of Disney and 21st Century Fox,NONE
@jori2dope They don’t got the rights yet it’s like fox and Disney or some weird shit,The merger of Disney and 21st Century Fox,NONE
@SpenceTheMormon @kenziecrew8 Lol nope. Still belongs to Fox. There's an April Fool's article saying Disney bought… https://t.co/2h3WQNg5F7,The merger of Disney and 21st Century Fox,NONE
"@MutantRejects You guys drive me nuts with all the ""now that Disney owns Fox"" stuff. Disney does not own Fox yet. A… https://t.co/VIvuMbk5Nm",The merger of Disney and 21st Century Fox,NONE
The MCU Will Make Room For The #XMen As Disney/Fox Deal Nears Completion - https://t.co/JtMRcdoZGq https://t.co/vFRdI5MbJo,The merger of Disney and 21st Century Fox,NONE
#news Deadpool 2: Rob Liefeld asked Fox not to get acquire from Disney https://t.co/0rgVWxozKS https://t.co/u0FJaLkCdF,The merger of Disney and 21st Century Fox,NONE
ICYMI: Disney's purchase of 21st Century Fox poses problems for The Exorcist: https://t.co/GtrA4rFLXi https://t.co/hOOkc0Ii8i,The merger of Disney and 21st Century Fox,NONE
"@iHorrorNews Hopefully when Disney takeover Fox, they’ll do a series of movies, like Star Trek! 👍",The merger of Disney and 21st Century Fox,NONE
Sky bid battle pitching Fox and Disney against Comcast is the best show in business https://t.co/xvaDZ6JWOP,The merger of Disney and 21st Century Fox,NONE
Wow am I hearing this right? Disney just bought Fox?! Damn now we might finally see a completed Avengers with Wolve… https://t.co/UBecAW7B6g,The merger of Disney and 21st Century Fox,NONE
"Disney made restructuring moves, and now Fox execs are bouncing for new jobs.
The merger is still smooth sailing de… https://t.co/2qw0DnFhUH",The merger of Disney and 21st Century Fox,NONE
"Idk what the arrangement is between fox and Disney but Deadpool avengers and solo all come out in May
Disney will m… https://t.co/sWzQxz6pIK",The merger of Disney and 21st Century Fox,NONE
With Fox being a property of Disney I just can’t wait to have Wiro Sableng as an Avenger tbh https://t.co/dYJoisBJEx,The merger of Disney and 21st Century Fox,NONE
"https://t.co/Gugzd1E4aC  #FMSS200A1812

In December of 2017, Disney Bought 20th Century Fox for 52 billion dollars.",The merger of Disney and 21st Century Fox,NONE
"All joking aside with the Disney Fox deal still possibly happening if the title of Avengers 4 is ""Avengers: DOOM"" I will lose my mind",The merger of Disney and 21st Century Fox,NONE
Re-shoots to tie them into the MCU after the Disney buyout? 🤔 https://t.co/I0N88FjxHc,The merger of Disney and 21st Century Fox,NONE
How Is It That 'The Simpsons' Has Predicted Everything From The Current President To Disney's Takeover Of Fox?: Bas… https://t.co/GS3YoUQFxV,The merger of Disney and 21st Century Fox,NONE
"It's easy to be factious about this, but this game was made before the Disney buyout. 

Nothing is as scared to Dis… https://t.co/cemVkkmJkG",The merger of Disney and 21st Century Fox,NONE
Tbh I really hope #Disney gets there hands on #xmen because I think Fox is handling them poorly.,The merger of Disney and 21st Century Fox,NONE
"Can Disney buy fox so we can get the Marvel universe that we truly deserve... Like, Antman is a cute girl but we deserve XMen and F4.",The merger of Disney and 21st Century Fox,NONE
"Disney Reorganization Anticipates 21st Century Fox Assets
https://t.co/p5RX61uuhO https://t.co/7WYmQ5lSWf",The merger of Disney and 21st Century Fox,NONE
"A Disney-Fox Merger Is Bad News for Everyone But Disney https://t.co/kZsPB0EuD5

Is #disney killing off #hulu

Leav… https://t.co/TRjORbQQ1I",The merger of Disney and 21st Century Fox,NONE
@JusAire @Yoh31 The Disney acquisition is messing with Fox Marvel properties. Two X-men movies that were scheduled… https://t.co/9TY9oU8GjZ,The merger of Disney and 21st Century Fox,NONE
"Me trying to figure out how Marvel was going bankrupt, sold the X-Men to FOX, and then was bought by Disney, who th… https://t.co/vAK33Fzv7i",The merger of Disney and 21st Century Fox,NONE
When Disney acquires Fox https://t.co/6gxnrPvLWa,The merger of Disney and 21st Century Fox,NONE
"Great analysis about how the Fox/Disney merger will affect things, from Marvel to the Princesses @WDWDisneyDiva… https://t.co/mQfhPA7OZt",The merger of Disney and 21st Century Fox,NONE
This sets a precedent for Disney to keep going and eventually buyout even bigger studios down the road. If they can… https://t.co/QwRYi39kcR,The merger of Disney and 21st Century Fox,NONE
"Bob Iger Likely to Stay On at Disney Past 2019 If Fox Deal Goes Through

https://t.co/LFSuMl5LDU https://t.co/B4gmTC7IkE",The merger of Disney and 21st Century Fox,NONE
Since @Disney now owns @20thcenturyfox  they now own The Rocky Horror Picture Show.  Congrats to #TimCurry for fina… https://t.co/4H27Cbu0Sd,The merger of Disney and 21st Century Fox,NONE
Can Disney’s Bid for Fox Overcome Antitrust Concerns? @whartonknows https://t.co/Jn5UuVTgEI via @myfairobserver,The merger of Disney and 21st Century Fox,NONE
Y’all have no idea how JUICED I am over the Fox/Disney deal 😁,The merger of Disney and 21st Century Fox,NONE
I got a quote in the fancy Associated Press! I answered some questions about Disney's acquisition of Fox. https://t.co/XHTc1vkxYw,The merger of Disney and 21st Century Fox,NONE
So #disney ($DIS) can buy #Fox ($FOXA) for 52 billion $'s. But they can't afford to buy enough servers to run their… https://t.co/bL8CoT77ZY,The merger of Disney and 21st Century Fox,NONE
Did Fox Earnings Signal Good News for Disney Stock Owners? $FOXA $FOX $DIS - https://t.co/5Iux0NqfsV,The merger of Disney and 21st Century Fox,NONE
Sold 2/3 of my $FOXA Jan 30 calls +877%. That was a fantastic rumor to buy. And now hopefully the X-Men will be home! $DIS,The merger of Disney and 21st Century Fox,NONE
"Disney will acquire Fox’s TV production studio, cable TV networks: FX and National Geographic,Star and Sky TV. Disney now owns 60% of Hulu.",The merger of Disney and 21st Century Fox,NONE
"Mayer confirms that Hulu will be the home for non-family friendly Disney content (ABC, FX, etc.) after Fox deal closes",The merger of Disney and 21st Century Fox,NONE
Rupert Murdoch's Disney deal may provide an opportunity for Fox News to expand its impact https://t.co/EUaaRoPDxl https://t.co/78yQT2txpf,The merger of Disney and 21st Century Fox,NONE
@ZackFinfrock Technically you’d get pushback from Disney if it came. I think they’d acquire Firefly in the buyout of 20th Century Fox?,The merger of Disney and 21st Century Fox,NONE
"$CMCSA considering new offer for $FOXA assets, despite an agreement in Dec to sell them to $DIS for $52.4B.",The merger of Disney and 21st Century Fox,NONE
"#TheGifted Boss @MattNixTV Teases Season 2 Plan in Wake of Finale's X-treme Shake-Up, Potential Disney/Fox Deal 'Cu… https://t.co/dWpE0nD6zo",The merger of Disney and 21st Century Fox,NONE
Disney's acquisition of Fox has everyone exited about a Marvel character reunion but I'm just sitting here hoping i… https://t.co/h65dWWaZqX,The merger of Disney and 21st Century Fox,NONE
"Everyone is always going on about Disney buying Fox and that being so terrible, but hey guys, at least Marvel and t… https://t.co/fi6BLwdNhh",The merger of Disney and 21st Century Fox,NONE
If Disney manage to buy Fox I think they should try and acquire Spider-Man from Sony and then basically do a hard r… https://t.co/AB94ujOoaC,The merger of Disney and 21st Century Fox,NONE
"@cd3mngop @POTUS @RepErikPaulsen @MattLech Think Disney will still buy Fox? People are saying it'll cost 10,000 jobs. Bonus!",The merger of Disney and 21st Century Fox,NONE
So... Disney and Fox are never going to sign the deal...? https://t.co/zZweaOctFu,The merger of Disney and 21st Century Fox,NONE
"Fox chose Disney over Comcast on regulatory, stock fears: filing https://t.co/bmlfRUUQ3R @carlodonnell26 $FOXA $DIS $CMCSA",The merger of Disney and 21st Century Fox,NONE
"Sachant que Disney a racheté la fox et que The greatest showman C'est la Fox, j'attends une attraction et des spect… https://t.co/Xp7LWUq165",The merger of Disney and 21st Century Fox,NONE
YO I just realized now that Disney owns 21st Century Fox that Anastasia is now officially a Disney princess 😍 https://t.co/wxHDWBULBY,The merger of Disney and 21st Century Fox,NONE
i kinda thought gotham wasn't going to get cancelled at all because it's been doing good this season and plus with disney buying fox,The merger of Disney and 21st Century Fox,NONE
"People: “Disney buying Fox is bad for [insert reason here]”

Me, an intellectual: “These extremely popular Marvel c… https://t.co/wEdEQFWkZO",The merger of Disney and 21st Century Fox,NONE
#Runaways Creator Brian K. Vaughan Developing a #SilverSurfer Film for Fox (Disney Deal Still Pending) https://t.co/HzNOLfw2PM,The merger of Disney and 21st Century Fox,NONE
"I'm so excited for the future of the MCU. Especially with the Disney Fox deal, I'm hoping to see some crazy things unfold.",The merger of Disney and 21st Century Fox,NONE
Disney is buying Fox (making some investors very happy)...so in the spirit of the season...we are doing our 12 Days… https://t.co/w0K7iaaDZv,The merger of Disney and 21st Century Fox,NONE
$DIS How Much Does the Fox Merger Really Mean to Walt Disney Co Stock? https://t.co/lUqTp86b28,The merger of Disney and 21st Century Fox,NONE
"@crichardhowe Thank you. I should have been more specific. In purchasing Fox, Dis would acquire film rights previou… https://t.co/f38BmECoMl",The merger of Disney and 21st Century Fox,NONE
Now Disney bought fox T’Challa can be with his real queen https://t.co/KKfkuqMshI,The merger of Disney and 21st Century Fox,NONE
"@tryhardblackguy @MidRushNic @maximilian_ My bet is that the whole marvel fox buyout lead up played a role, in the… https://t.co/OSBSSeHjxd",The merger of Disney and 21st Century Fox,NONE
does disney buying fox mean that there could’ve been disney songs on glee,The merger of Disney and 21st Century Fox,NONE
"I may have asked before, but once the Disney/Fox deal goes through; does Disney own Gotham? https://t.co/SDZisJ5dFu",The merger of Disney and 21st Century Fox,NONE
"For Rupert Murdoch, the sale of most of 21st Century Fox to Disney would not only solve a business problem, it woul… https://t.co/ujwD5jgLyj",The merger of Disney and 21st Century Fox,NONE
X-Men Gold Writer Marc Guggenheim Weighs In On Disney &amp; Fox Buyout https://t.co/lGcTsQR3qG https://t.co/mXGi4w1zKg,The merger of Disney and 21st Century Fox,NONE
"The question is: If Disney buys 21st Century Fox, what happens to the current (and successful) trend of R-rated comic book movies?",The merger of Disney and 21st Century Fox,NONE
"@Arminies Fox ""Well Marvel/Disney own us so we don't really get a say here"" lmao :P",The merger of Disney and 21st Century Fox,NONE
Best bet is that Fox made some deal with disney like sony did with spiderboy &amp; the deadpool/dark phoenix reshoots a… https://t.co/5cR7OVX4jy,The merger of Disney and 21st Century Fox,NONE
"With the possibility of 20th Century Fox being sold to Disney, let me be one of the first to point out the Simpsons… https://t.co/gKoz0sIdaw",The merger of Disney and 21st Century Fox,NONE
Why Disney Buying 20th Century Fox Could Be Bad For Us #Disney #20thCenturyFox https://t.co/KAAkBLZ0Lc,The merger of Disney and 21st Century Fox,NONE
The Simpsons predicted the Disney takeover of 21st Century Fox. What is it with that show and Nostradamusesque predictions?? 🤘,The merger of Disney and 21st Century Fox,NONE
I love it how Deadpool 2 referenced Toy Story now that Disney owns Fox and all of them would be like the toys of Disney.  LOL. 😂😂,The merger of Disney and 21st Century Fox,NONE
"Well @tvoti’s piece on the Fox/Disney merger scared the hell out of me, which is to say, I understand it better now… https://t.co/5Gme13W1Pc",The merger of Disney and 21st Century Fox,NONE
ANASTASIA IS FINALLY A DISNEY PRINCESS NOW CUS DISNEY OWNS FOX OMG IM SCREAMING https://t.co/jIQSrM0iQE,The merger of Disney and 21st Century Fox,NONE
What does #Disney's buyout of Fox mean for us? - Asheboro Courier Tribune https://t.co/gLx2hI3pWL https://t.co/oCIqhOQs1w,The merger of Disney and 21st Century Fox,NONE
"So we’re gonna gets #Shuri and #Storm movie when the Disney and Fox merger is finalized, right?… https://t.co/zohYOtRKJM",The merger of Disney and 21st Century Fox,NONE
@MarvelsPolls This is EXACTLY why i pray that Disney/Fox deal gets approved.,The merger of Disney and 21st Century Fox,NONE
If Disney buys fox Sweet Dee is a Disney Princess. https://t.co/DkvaaINU30,The merger of Disney and 21st Century Fox,NONE
@drunkcomicsfans Actually Fox has the X-Men character movie rights not Disney Hence all the changes to the x-men type movies.,The merger of Disney and 21st Century Fox,NONE
"@johncampea While we're still waiting to see if the Disney/Fox deal will get approved, could a Disney acquisition o… https://t.co/TjvRGhfHlD",The merger of Disney and 21st Century Fox,NONE
"Best thing for Disney to do with Marvel/Fox:
- Kill the MCU after Infinity War
- Cancel the Dark Phoenix movie, let… https://t.co/0J3xCwdBjt",The merger of Disney and 21st Century Fox,NONE
"@DenialLove @XFilesNews Listen, if Disney buys Fox I will BURST into Bob Igers office so fast you have NO idea.",The merger of Disney and 21st Century Fox,NONE
"@ashleymgrant @espn @Disney Disney will own most of Hulu after they acquire Fox's shares. They'll probably just consume Hulu, I'd bet.",The merger of Disney and 21st Century Fox,NONE
Disney forced into takeover offer for Sky by UK authority if purchase of Fox succeeds https://t.co/Fp0ck8sfTR,The merger of Disney and 21st Century Fox,NONE
@DisneyStudios We Do Need Back Up From 20th Century Fox To Bring X-Men in The Marvel Cinematic Universe For Avengers 4. So Come on Disney.😀,The merger of Disney and 21st Century Fox,NONE
"$DIS +1% $104.50 LONG The fate of the @hulu platform since Disney bought Fox's 30% stake in the brand, which gave i… https://t.co/PrZBIommzB",The merger of Disney and 21st Century Fox,NONE
"While the Disney purchase of 21st Century Fox is expansive, it does not yet include your mortgage.",The merger of Disney and 21st Century Fox,NONE
"#MorningMovieNews Fox gets aggressive against its future parent company, Disney, with new release date for… https://t.co/z3Am9dEPrL",The merger of Disney and 21st Century Fox,NONE
"Disney deal that would end more than half a century of expansion by Rupert Murdoch, set to value Fox at more than $… https://t.co/ALN3kF86Qc",The merger of Disney and 21st Century Fox,NONE
"Good episode, which kicks off our series on the Disney/Fox merger. Thanks so much to @alcohollywood for coming on t… https://t.co/YybvES5sBo",The merger of Disney and 21st Century Fox,NONE
The Fox buyout can't happen fast enough... Sure I'm excited for the X-Man to come home... but I just want Disney to… https://t.co/cZMBUS3Jtm,The merger of Disney and 21st Century Fox,NONE
it is possible now since disney also own fox,The merger of Disney and 21st Century Fox,NONE
What does Disney's purchase of 21st Century Fox mean for the future of independent film distribution?  https://t.co/yNqxqRJTXg,The merger of Disney and 21st Century Fox,NONE
Why are they making a Silver Surfer spinoff movie when the merger between Disney &amp; Fox is probably gonna go through… https://t.co/Tc8oA9LQFn,The merger of Disney and 21st Century Fox,NONE
"@ttownmike All of them being made unofficial is the only good thing about the Disney takeover, they're shite",The merger of Disney and 21st Century Fox,NONE
I liked a @YouTube video https://t.co/UDO7TLP1BM WHY FOX has to sell to Disney &amp; No One Else Explained,The merger of Disney and 21st Century Fox,NONE
"Disney’s interest in Fox was less about X-Men, and more about Futurama via @Polygon  https://t.co/qTHgOlmNss",The merger of Disney and 21st Century Fox,NONE
I think we can all agree that the most important question regarding the #20thCenturyFox #Fox acquisition by #Disney… https://t.co/bvf9fgaHht,The merger of Disney and 21st Century Fox,NONE
"Fox's James Murdoch is in 'the catbird seat' after Disney deal, says Hollywood mogul Jeffrey Katzenberg https://t.co/Ia2fwfWrFQ

$DIS
$FOXA",The merger of Disney and 21st Century Fox,NONE
@KidFury i am not moved. Apocalypse was trash. I need @Disney to hurry tf up and just buy Fox so i can get some good X-Men movies.,The merger of Disney and 21st Century Fox,NONE
Since Fox made a deal with disney. I would love to see Spiderman and deadpool crossover in the mcu! 😃 https://t.co/ZaHSObvIVO,The merger of Disney and 21st Century Fox,NONE
"Since disney bought fox, and marvel is under fox. Doesn't that make her disney princess ??? https://t.co/hyAK4o4bK3",The merger of Disney and 21st Century Fox,NONE
@Zeddary Maybe because of the recent Disney buyout?,The merger of Disney and 21st Century Fox,NONE
Peggy Hill is a Disney princess now since Disney acquired 21 Century Fox https://t.co/rHeWQpXEk4,The merger of Disney and 21st Century Fox,NONE
"Disney plus Fox. What could go wrong? Nothing, hopefully:... https://t.co/ZaRzumLM47",The merger of Disney and 21st Century Fox,NONE
Fox shares were up 9% on the news that the company had been in talks to sell major assets to Disney https://t.co/b06X8W2DMV,The merger of Disney and 21st Century Fox,NONE
"As soon as the Disney/Fox merger happens, my new favorite Disney princess is The Alien Queen.",The merger of Disney and 21st Century Fox,NONE
How the Disney Acquisition Will Affect New Fox Television https://t.co/SdLgOSiEmo https://t.co/z4tPJXM88v,The merger of Disney and 21st Century Fox,NONE
"@TheOtherBigO I’m genuinely hoping for that, Fox is much more willing to take risks than Disney is and although it… https://t.co/QAhLzbs0xg",The merger of Disney and 21st Century Fox,NONE
"What Disney's agreement with 21st Century Fox could mean for Rangers, Mavs and Stars viewers. https://t.co/8CZ7Cbe6Oi",The merger of Disney and 21st Century Fox,NONE
"Something that just hit me:

-Disney bought Fox Entertainment
-Fox made King of The Hill
-King of the Hill is now o… https://t.co/NLHmo9n2Fj",The merger of Disney and 21st Century Fox,NONE
Dark Phoenix and The New Mutants have been delayed. The Disney deal is looming. Should we be worried about Fox’s X-… https://t.co/1KWDd6H61V,The merger of Disney and 21st Century Fox,NONE
Disney's deal with 21st Century Fox is creating an opening for competitors to poach one of the most sought-after cr… https://t.co/hA7ZyFBABe,The merger of Disney and 21st Century Fox,NONE
"$DIS $FOXA:

Disney (DIS) Deal Expected to Value Fox (FOXA) at Just Over $40 …:

https://t.co/F7RCbh95HS",The merger of Disney and 21st Century Fox,NONE
YALL 20 Century Fox being acquired by Disney now means the crown princess Anastasia can become a Disney princess😩🙌🏻,The merger of Disney and 21st Century Fox,NONE
"Fox TV Shows Won’t Change Tones or Air on ABC, Post Disney Buyout - https://t.co/Rn4D8zsZ48",The merger of Disney and 21st Century Fox,NONE
"Now that Disney has purchased Fox, there's just one Marvel storyline I want to see brought to the silver screen.… https://t.co/puQ8NbIECB",The merger of Disney and 21st Century Fox,NONE
"Whoaw, could Disney Buy Fox? https://t.co/akIe0h2Ojn https://t.co/3FoDdBNvmL",The merger of Disney and 21st Century Fox,NONE
Walt Disney is ready to buy Sky’s news channel to smooth the regulatory process for merger partner Twenty-First Cen… https://t.co/xQ3HMUiBPo,The merger of Disney and 21st Century Fox,NONE
Social Media Editor Cole Smith reports on the Disney acquisition of 21st Century Fox. Read the story at… https://t.co/etfhVIxyWO,The merger of Disney and 21st Century Fox,NONE
Read Online – Disney to acquire Fox – what’s in it for LEGO? https://t.co/6MtUkiRA6M https://t.co/Ufcupv2Bwp,The merger of Disney and 21st Century Fox,NONE
Paul Gallant discusses whether the $DIS $FOXA deal is fundamentally different from $T $TWX from a Department of Justice perspective,The merger of Disney and 21st Century Fox,NONE
See lots of folks worried about the Disney/Fox thing because Disney only make films and shows for kids BUT the Disn… https://t.co/nRnUA9K8uN,The merger of Disney and 21st Century Fox,NONE
Disney should've bought Fox News too and turned it into an actual fucking news network,The merger of Disney and 21st Century Fox,NONE
#Disney Will Be #Bloated With #Debt After Buying #Fox -- Disturbing #Problem? https://t.co/TIpU0lek39 #media… https://t.co/8GDcUUYTbv,The merger of Disney and 21st Century Fox,NONE
"Disney isn't just tryna get the rights to their characters back, these muthafuckas wanna buy the WHOLE Fox studio! Please do this",The merger of Disney and 21st Century Fox,NONE
"Disney owns fox , 
put hank hill in kingdom hearts",The merger of Disney and 21st Century Fox,NONE
"Good going, reality.

#TheSimpsons predicted the Disney-20th Century Fox (okay, fine, 21ST CENTURY FOX) buyout NINE… https://t.co/im7nThFh47",The merger of Disney and 21st Century Fox,NONE
now that #Disney owns #Fox we need a live action #Anastasia,The merger of Disney and 21st Century Fox,NONE
When Disney and Fox come to a deal. https://t.co/S85BkPjssw,The merger of Disney and 21st Century Fox,NONE
"THIS is the superhero crossover #InfinityWar directors, the Russos brothers, would love to see if the Fox/Disney de… https://t.co/FOUeij4fAs",The merger of Disney and 21st Century Fox,NONE
"With The Golden Globes, the new Spider-Man trailer and the big Disney/Fox deal, here is the podcast episode that yo… https://t.co/ag3o0jwOrV",The merger of Disney and 21st Century Fox,NONE
"13. Vertical integration, like CVS-Aetna, AT&amp;T-Time Warner, Google-Youtube, Disney-Fox-Hulu, Amazon-AWS, etc, is un… https://t.co/uw58KhWibj",The merger of Disney and 21st Century Fox,NONE
"@morgan_McLeod41 @matt_Tgardner @BillyConover @NHL So when Disney bought 21st century fox, it came with the regiona… https://t.co/9hv7KI4lrU",The merger of Disney and 21st Century Fox,NONE
"#news Disney compa Fox, #apple, spectator concerned https://t.co/SFgK2vl1Sm https://t.co/fog268FEzV",The merger of Disney and 21st Century Fox,NONE
"I always assumed Marvel would bring back Jean once talks between Disney &amp; Fox got better. Probably not the case, but it's a nice thought.",The merger of Disney and 21st Century Fox,NONE
"$DIS $FOXA:

Disney-Fox deal could smooth the way for Murdochs to take over …:

https://t.co/dKwYvduIre",The merger of Disney and 21st Century Fox,NONE
Many have been asking what I think about Disney buying the rights to Fox’s properties- which includes the Alien fra… https://t.co/CJqecYT8Yl,The merger of Disney and 21st Century Fox,NONE
Would Fox Buyout Make Disney the 'Most Powerful Company' in Hollywood? https://t.co/2VYe1bb1pw https://t.co/pxTT0dACWT,The merger of Disney and 21st Century Fox,NONE
"Marvel Studios once they hear that Disney has struck a deal with 21st Century Fox, giving them rights to the Fantas… https://t.co/wkOlCUI6Fj",The merger of Disney and 21st Century Fox,NONE
The Disney/Fox acquisition means that the Avengers and the Fantastic Four will finally be able to fuck,The merger of Disney and 21st Century Fox,NONE
"ICYMI: Why FOX Is Still Making X-MEN Movies Despite DISNEY Purchase
https://t.co/1lIv6WxaCK https://t.co/DbRcxBUqnT",The merger of Disney and 21st Century Fox,NONE
"@christi36766871 Have U read the lay offs at AT&amp;T - 1,000, GE - 12,000, Disney/20th Century Fox - 7,500 (merger), C… https://t.co/dJTNUkhi6t",The merger of Disney and 21st Century Fox,NONE
"EVERY angle of the Disney/Fox deal (streaming, sports, Iger &amp; more.) Plus @ the 20-min. mark @carlquintanilla talks… https://t.co/f6fNuZclco",The merger of Disney and 21st Century Fox,NONE
"Its official |  The Walt Disney Company to Acquire Twenty-First Century Fox, Inc., after Spinoff of Certain Busines… https://t.co/uvxinmyCDU",The merger of Disney and 21st Century Fox,NONE
21st Century Fox Shares Soar on Report of Disney Sale Talks https://t.co/PG1j5sbTOD,The merger of Disney and 21st Century Fox,NONE
Okay so X-Men and Fantastic Four are coming back in big ways now that Disney has bought out Fox. Looks like we're g… https://t.co/AMZmNKmOxA,The merger of Disney and 21st Century Fox,NONE
"@kadosho Well, with the news that Disney might announce the acquisition of 21st Century Fox next week, I hope this rumor is true.",The merger of Disney and 21st Century Fox,NONE
"Why Disney, Fox held talks about combining forces #disney https://t.co/D3N0UHKwSk - get quality content from:… https://t.co/0HlFHbBoZ5",The merger of Disney and 21st Century Fox,NONE
@courtbauer IF Disney gets fox they will hold off until  they do the soft reboot of everything I’m sure,The merger of Disney and 21st Century Fox,NONE
Now that @Disney is set to acquire @20thcenturyfox can we please get that #BlackPanther #Storm crossover with… https://t.co/Lc243vV91s,The merger of Disney and 21st Century Fox,NONE
"Nerd Rage Renegades celebrate Spin finally beating #PunchOut, as well as discussing the #Disney buyout of… https://t.co/WCpbQdRi3u",The merger of Disney and 21st Century Fox,NONE
"@FightOnTwist Staying on the comics/movie/television theme, do you think Disney’s acquisition of Fox movie/TV production will go through?",The merger of Disney and 21st Century Fox,NONE
"With its acquisition of Fox assets, Disney will gain ballast in the world of TV programming, by taking on the… https://t.co/RpKef9Cl8r",The merger of Disney and 21st Century Fox,NONE
"via @IainLJBrown: Disney CEO Bob Iger Talks Fox Acquisition, Streaming Services, and Artificial Intelligence - Motl… https://t.co/ugHDH31Bzd",The merger of Disney and 21st Century Fox,NONE
Forget #XMen: Here are 12 other franchises @Disney acquired in the #Fox deal https://t.co/qp7pZ3TSE7 https://t.co/XRA42IPsAM,The merger of Disney and 21st Century Fox,NONE
"Does the Disney/Fox deal actually mean good things for the future of #Gotham?
https://t.co/fFXAk9GOpT https://t.co/cCa38HJSHf",The merger of Disney and 21st Century Fox,NONE
Disney Fox Acquisition UPDATE: https://t.co/ky7CktUxPg via @YouTube,The merger of Disney and 21st Century Fox,NONE
#news OFFICIAL: Disney has acquired 21st Century Fox! https://t.co/FoFQviNLjc https://t.co/vFsZ3UBD7V,The merger of Disney and 21st Century Fox,NONE
"A Fox/Disney Deal Could Cancel The Simpsons | Screen Rant
https://t.co/5oZ8L397Bv",The merger of Disney and 21st Century Fox,NONE
I just realized the Disney- Fox acquisition ruined my favorite thing in the world: dunking on people who say Anasta… https://t.co/AQ5A89kYrP,The merger of Disney and 21st Century Fox,NONE
If Disney wants to really make the MCU whole they should forget about Fox and buy Rotten Tomatoes instead! With the… https://t.co/bpcHJB0mMQ,The merger of Disney and 21st Century Fox,NONE
Ex Fox Studios chief Bill Mechanic says Murdoch hated movie people - and argues that sale to Disney represents the… https://t.co/GbWN0AllSL,The merger of Disney and 21st Century Fox,NONE
@SavageJackson36 @ThaJay3Life Yes! It's only a matter of time before Disney buys Fox!,The merger of Disney and 21st Century Fox,NONE
Essential reading from @jasondashbailey on all the fun times that are ahead for us now that Disney owns Fox and Net… https://t.co/BNkIqkELBP,The merger of Disney and 21st Century Fox,NONE
"Marvel fans: Disney, can you get the film rights to the X-Men back?

Disney: We're just gonna buy 20th Century Fox.",The merger of Disney and 21st Century Fox,NONE
Might not be obvious but Disney buyout of 21st Century Fox content is more for making Hulu (of which they are now a… https://t.co/wKA83u45Pg,The merger of Disney and 21st Century Fox,NONE
