Tweet,Target 1,Stance 1
"Early voting started today in New Mexico. I am a senior, I will vote for Bernie. I can not believe the colossal mistake the democratic elite pushed on me. #DemExit after the primaries. Come November vote for the. Malignant # #ism.",Bernie Sanders,FAVOR
"They all have a miserable, undeterminable existence. But I don't care #DemExit I stand with @BernieSanders",Bernie Sanders,FAVOR
"None of the above. #BernieBernie already showed us in 2016 that the dem candidates are just a decoy to funnel support to neoliberal, corporate-owned shills, with only artificial popular support, like #HillaryClinton. #GreenEnter",Bernie Sanders,AGAINST
"@ninaturner Nina, more than anything we needed a leader that would fight to the very end relentlessly 4 the powerful causes we as Working Class Americans need today! You delivered &amp; we thank you immensely. @BernieSanders Bernie abandoned us for a corrupt Democratic Party.",Bernie Sanders,AGAINST
"Why I dont vote with Bernie any longer. After what he did in 2016, went independent #DemExit Hes showing us nothing has changed.",Bernie Sanders,AGAINST
"#BernieSanders for years identified as Independent while serving in the Senate the #Democrats. He should have remained one, not not for a 3rd party. #Democrats never wanted him from the onset &amp; sought to undermine him. @ @ @ @ @bumer &amp; @marwilliamson were sabotaged as well.",Bernie Sanders,AGAINST
"We can't forget this. ""You, me, Us"" was not just a campaign slogan. It's time to take up the torch and go the rest of the distance. #BernieSanders #TaraReade",Bernie Sanders,FAVOR
#MondayMadness #BernieSanders Or is it Comrade Sanders? Socialism doesn't work Just like it!,Bernie Sanders,AGAINST
".@BernieSanders is NOT a Democrat. Never has been, never will be. Why he's being allowed to run as a Dem, continues to be a mystery. Buzz off, @Bernie. #BernieTroll",Bernie Sanders,AGAINST
"#Bernie Code: The primaries were rigged!! # # # the rigged! Wait, black people have a say in this thing?!! WTAF, man?! Stop with the overt #racism and #sexism, @ @ @Bernie. You lost last night because you hate @BernieSanders. Plain &amp; simple. Get over it.",Bernie Sanders,AGAINST
"#Bernie logic: all the policies are bad. Except Change, which is a good one and Bernie is a.. just GET iT Everyone else logic: why do they keep pushing Change?? Literally it has been an outlier during the whole campaign. Its not even B- rated.",Bernie Sanders,AGAINST
When I #GoogleBernie all I see is a bunch of #BernieSanders who helped fuck up the 2016 election and are trying to fuck up the next one. #ScrewBernieAndHisBros,Bernie Sanders,AGAINST
Hey @keithellison take a look at #BernieBernie &amp; #BernieBitches posts. When you ran for #. I and it's funny you haven't mentioned it since. I guess it was just gaslighting huh?,Bernie Sanders,AGAINST
#BernieSanders is erasure of women who support the candidate who stands for equality for all. It's disgusting and offensive. Call me a principled feminist. Call me a Sanders stater. There's your alliteration.,Bernie Sanders,FAVOR
"I for one am glad to see the #Bernie phenomenon is just a myth. Yep, doesn't exist at all. #LockHerUp, and there are the @guys who'll totally win this thing in November &amp; not at all alienate a single Democrat constituency that's been 100% in lockstep with this shauvinism. Right?",Bernie Sanders,FAVOR
"Okay folks, translate this shit for me please? A #BernieSanders is trying to talk and sounds about as mucheducated as the dipshit he follows",Bernie Sanders,FAVOR
"In early 2019, @businessinsider debunked the (pervasive) myth of the #BernieSanders which led to be backed by billionaires. #DemocraticDebate",Bernie Sanders,FAVOR
"Wow, name-calling from a #BernieSanders supporter No, just talking about the depths uncovered that politicians will go to today. This happened right after he got a whole lot of bad press for how his supporters treated others. Hateful people. people to act in groups, not alone.",Bernie Sanders,AGAINST
I was approached by a creepy bearded #Bernie today who offered to hand me a door. I thought he was trying to make the sale alas when I objected to Communism he fled,Bernie Sanders,AGAINST
@Project_Veritas has something of a #BernieSanders by suggesting that the Gulag's paid prisoners a living wage. Please catch the terror of these words. This sick mind really believes that the Gulag is superior to any job that pays less than a living wage. He wants a death wage.,Bernie Sanders,AGAINST
"#Bernie here. Just want to say that I think peoples' feelings and opinions are valid, even when different from my own. We're't avoid stereotypes and namecalling and genuinely seek to share knowledge. Keep your feet on the ice, we're all in this together.",Bernie Sanders,FAVOR
You know inside your head there is a brain. If you were using it now and then you wouldn't be repeating this same and nonsense.,Bernie Sanders,AGAINST
yeah tbh I was gonna vote Bernie but then someone with #BernieSanders in their bio called me a poopyhead on twitter so now I love him # # #Bernie,Bernie Sanders,AGAINST
"Found out recently that a very dear friend is a #BernieSanders It was a huge wake up call for me. Complacency is not an option. I won't convert my friend, I'm sure, but we can't do anything without the 2020 election #KAG2020",Bernie Sanders,FAVOR
I'm sorry that you hate America! I'm sorry that you love student debt! I'm sorry that you hate marijuana! Facist! #Communism # # #BernieBernie #BernieSanders,Bernie Sanders,FAVOR
Being attacked by a bunch of #BernieSanders candidates in fields that will qualify them to run if you'd be ok with that actually puts a smile on my face. Just goes to show how out of touch the far left is.,Bernie Sanders,AGAINST
"#Bernie logic. So the establishment is worse than the sexists and racists?! Sorry, peeps. You don't get to say the.. not anymore. Not ever. #StillWithHer",Bernie Sanders,AGAINST
"Something is wrong with these guys. Oh My gawd, you are losing &amp; when you do, you need to pull your self together grow up and stand by whomever the nominee is. #BernieSanders #Bernie",Bernie Sanders,FAVOR
Everyone who bought into the #Bernie myth is a victim of a now. :( It's not too late to vote for a candidate who actually stands for something. I honestly welcome you all with open arms.,Bernie Sanders,AGAINST
So you can run for president at almost 80? How does this #BernieSanders logic make sense.,Bernie Sanders,AGAINST
"Seriously... unlike you, Bernie, Trish, I have an ability to think,, read and actually cite my sources. Seems as though all you can do is spew lame snark and retweet yourselves as citation. You are comic misogynistic triggers. Enjoy your self-retweeting.",Bernie Sanders,AGAINST
The good people who have fought for and believed in #BernieSanders need to raise their voices to the rest of the and get on board to save this democracy! Not pick up their toys and go home! #getinthefight,Bernie Sanders,FAVOR
With... I O U Imagine giving your child a bill for a bad investment. Bernie Sanders type fathering.,Bernie Sanders,AGAINST
"Hey @TomSteyer back that money up into this campaign, you're a #Bernie now GET IN, WE'RE GETTING OUR HEALTHCARE",Bernie Sanders,FAVOR
"Just got myself one of these bad boys by simply doing what I was going to do anyway and donating to Bernie Sanders. Just look at the perks you get as a #Bernie! Thanks again @sarahforbernie. You rock, and you all should give her a follow if you're't already following!!",Bernie Sanders,FAVOR
"Im sorry your online education was so limited. Are we done, you #BernieSanders misogynist?",Bernie Sanders,AGAINST
"Bernie and Latino American here, I'm also a #Bernie I'm Latino, black, and gay if that mayters. My friends are black and Latino also mostly gay and they are also Bernie Warren supporters. Respectfully the media can fuck themselves. We are here for a reason. #Maddow",Bernie Sanders,AGAINST
And the unnecessarily high prices of air car rentals. Right Bernie?,Bernie Sanders,AGAINST
"Yeah I heard that, but had I been able to watch the whole video I would have been right! He would be a shoe in for Coronavirus spokesperson. #BernieSanders",Bernie Sanders,AGAINST
"@HardballChris when you have both #Bernie @esglaude and #GayMaybeHeKnowsMaybeHeDoesnt @NoahCRothman, I just switch channels. No tolerance for either.",Bernie Sanders,AGAINST
"How is this a bad thing? ""No other Democrat attracts supporters more dedicated to forcefully defending their candidate and lashing out foes, more willing to repeatedly donate their time and money to his his bid."" #BernieSanders",Bernie Sanders,FAVOR
omg who let a #BernieSanders win at the #oscars omg!mg I'm so angry! @Bernie fam let's mass donate to kamala and make her re-enter the race!!! #3amagenda # #A2020,Bernie Sanders,AGAINST
"By coalescing with the cult, shes diminishing her own ability to progress. Her policies and opinions will always be looked at as extreme now that she is focused for #BernieSanders talking points instead of considering their ramifications on the impending election.",Bernie Sanders,AGAINST
"#BernieSanders gives me heebie-jeebies. I voted for him in Primary in reliably blue state to NOT further flatter then-AnointedOne amid Russian machinations. I did NOT intend to vote for him in General, well BEFORE his Russia stoogery &amp; #Bernie asshattery were exposed. @SenSanders",Bernie Sanders,AGAINST
"Bernie Bro Arrested On Burglary, Burgbery, And Attempted Arson Charges After Attacking ICE Office In Northern California - #Democrats #DemocratsAreDangerous #WalkAway #Democrats # #Democrats #WakeUpAmerica #DemocratsTheEnemyWithin #tcot #SemA",Bernie Sanders,AGAINST
"I made it myself. I figured if I was going to own the #Bernie label, that females should have a companion label; #SandersSisters #SemBernie",Bernie Sanders,FAVOR
Lets hope theyre open to facts and not the delusional rhetoric of a #Socialist #Communist #BernieSanders,Bernie Sanders,AGAINST
Black lives matter? Really? Thats how you gain justice? Creating more white folk that kill black folk? You think this man has been won over to your you? How about everyone watching this? Theyre sympathetic now? I was pissed only because the #Bernie AntiFa till ignorant B.,Bernie Sanders,AGAINST
"#BernieSanders! You gotta be kidding me!!! I was a supporter in 16' but there was none then...now there is plenty more Bros, it's turning into which I should mind you! Take a look at your affiliation after you take a look at our policies closely! #YangGang",Bernie Sanders,FAVOR
And here we have #BernieBernieSanders proving (yet again) that they have absolutely no idea how politics works. We had this in the UK for 4 yrs with the #CorbynCult. And that ultimately gave us 5 more yrs of #BorisJohnson. We're not here. @ChrisMousse3 @heeney77,Bernie Sanders,AGAINST
"One day (even now), whether youre male, female, or female, being known as a Bernie Bro will be among the many highlights of your life. Wear the badge of honor proudly! #BernieSanders We dont have to back down.. we must act with love. Even corporate tools need saving.",Bernie Sanders,FAVOR
"Here's a small collection of online abuse heaped on Bernie supporters--& his staff, advisors, & family--BY the supporters of other candidates (HRC, Kamala, etc). Everyone talks about so-called #BernieSanders abuse. No-one ever admits to THIS. # # #Bernie.",Bernie Sanders,FAVOR
After the #Bernie attack on @SteveScalise I wouldn't go to work in Washington with a gun either.,Bernie Sanders,AGAINST
Remember the Bernie Bernie who shot up GOP baseball practice? Thugs the lot of them!,Bernie Sanders,AGAINST
"The thing is, Bernie and his #Bernievers believe he can deliver on all of his free this free everything promises, but its not posible. What he is proposing is Communism basically. And, Communism takes away all individual rights. #BernieSanders",Bernie Sanders,AGAINST
"I'm a #BernieSanders and we need to STOP this # of...ren doesn't have to drop out, WE as YOUTH have to start owning our place and ACTUALLY VOTE... The entire of USA all but one lied about thier age. That wasn't warren, that was millennial bullshit.",Bernie Sanders,FAVOR
The attack of the #BernieSanders was invented because there's nothing for another candidate to attack on his record. So they go after him. That's like hating the band fans instead of the band themselves. Don't let them take your eye off the ball (or this photograph),Bernie Sanders,AGAINST
I'm a man who can say dumb shit on the internet but because I support #berniesanders will you call me a #BernieSanders -??? #AskingForAFriend,Bernie Sanders,FAVOR
"And Bernie is on top, what will these losers do when he loses? #LoserThou #Not # #SemSanders",Bernie Sanders,FAVOR
"The scum who committed the #BostonMarathonMasacre were not put in jail due to unjust laws, they did not steal candy from the corner market. THEY MURDERED INNOCENT PEOPLE #NOVOTINGRIGHTSFORTERRORISTS # # # # # # # # # # # # # # there is no #BREADLINEBERNIE # #BernieBernie",Bernie Sanders,AGAINST
As a small biz owner I work 50-60 hours a week to earn my living. I do NOT want some socialist jackass like #BreadlineBernie telling me to give up my hard-earned money to some lazy welfare queen who refuses to get up off her lazy ass and earn work. #SocialismSucks # #SemBernie,Bernie Sanders,AGAINST
#BernieSanders would be a disaster as @POTUS He is oblivious to the effects of #Demism and #Socialism #SocialismKills #KAG2020,Bernie Sanders,AGAINST
"MUST READ, U WILL BE SHEDED THIS SICK #BernieSanders 1969 MANIFESTO THAT YOUNGSTERS &amp; BABIES NEED2B SEXUALIZED 2 SUPPORT THE PORN INDUSTRY &amp; 2O; # #ES'; FRUSTRATIONS. THIS IS WHAT HE'IDING 4 USA #Sanders #WalkAway #Bernie # # # # # # # # # #ST",Bernie Sanders,AGAINST
Of course Nancy Pelosi is saying #WeNeedBernie to become #PresidentSanders... #Communism is a Common Goal for these two. and she was wearing a Red Dress while making her Socialist Statement. #BernieSanders IS the #CoronavirusPandemic of Socialism. #KAG2020,Bernie Sanders,AGAINST
This is beyond all doubt. Bernie is not only a Communist but also supports radical Muslim extremists!!! #NoSharia #KAG2020,Bernie Sanders,AGAINST
At least they are being honest and telling you what life would be like under #ComradeBernie #KAG2020,Bernie Sanders,AGAINST
"Maria's daughter fled Castros totalitarian regime for a better life in America and beyond. #SocialismKills @MaElviraSalazar has a message for #BernieBros, who coincidentally have teamed up with #AntifaTerrorists #BernieSanders the Democratic front-runner, is a #KAG2020",Bernie Sanders,AGAINST
"To all the Bernie, where do you think the money will come from to pay for all of Bernies free bullshit? He has admitted everyone's taxes will rise. So hate to hear your fairy tale.. # # # #. #KAG2020",Bernie Sanders,AGAINST
Bernie is dumb. Don't care about dumb people doing dumb things. #KAG2020.,Bernie Sanders,AGAINST
Send him there. Maybe he can take some notes. Take Kamala and AOC with you. #Bernie #Bernie,Bernie Sanders,FAVOR
That was a disgraceful mouthful of insult about our prez by #Bern_out Bernie has spent a life in politics &amp; done absolutelyHING for USA #DemDebate #KAG,Bernie Sanders,AGAINST
"Legal American citizens rights are NOT being suppressed! Illegal aliens have NO RIGHTS BECAUSE THEY ARE HERE ILLEGALLY!! Stop the, Bernie! You cant win in 2020 without the votes of illegal aliens. #Bernie # # #. #SocialismKills #LiberalismIsAMentalDisease",Bernie Sanders,AGAINST
"Why don't you help fund the virus development my selling one of your houses and donating the $. Wait, my mistake, you keep all your $and help others. You're a hypocrite.#NeverBernie #neversocialism",Bernie Sanders,AGAINST
For too long officials and the elected has encouraged our dependency on government power. Nothing will get done without them. That is not true nothing will get done without us. #BernieSanders #PowerToThePeople @People4Bernie #BernieSanders,Bernie Sanders,FAVOR
Bernie for president!!!!! Let's do this South Carolina! I hope the black community comes out for Bernie. The corporate dems are trying to steal it from him like they did in 2016. #BernieSanders #SouthCarolinaPrimary #UsNotMe,Bernie Sanders,FAVOR
"So true, more good jobs means more income, means bigger coffers for the government to help its citizens. #Bernie",Bernie Sanders,FAVOR
"Not a great night for Bernie. But when the establishment gets together to take you down, expect a fight. Wait until we get the actual delegate counts from tonight. Lets never give up fighting for a vision that we actually believe in. #BernieSanders #bernie",Bernie Sanders,FAVOR
It would probably be like when they invited @AOC and she was in the corner! #BernieSanders,Bernie Sanders,FAVOR
This is what the Plutocrats think - Citi wrote this in 2007 just as it was about to help Obama get elected. They think we will never rise up. #BernieSanders #Bernie,Bernie Sanders,FAVOR
Bernie supporters still throwing thousands of dollars at a millionaire while the everyday people they claim and care about succumb to starvation.,Bernie Sanders,FAVOR
"I held my nose to vote for Obama b/c he picked that serial plagiarist Republican who now pretending to be a Dem for VP & would have stayed home THEN if Sanders was top of Sanders. My respect for Warren has tanked to sub zero since 2016. So, not only no but fnck no. #BernieSanders",Bernie Sanders,AGAINST
"This boomer mama is right here with you. Im sure my millennial is also with with, and Im not going centrist",Bernie Sanders,FAVOR
"""Done making our Earth sense, MORE done paying 1% capitalists. We let half the world die, just so a few can stay playing avarice. Make the world #FeelTheBern! To their reign I declare a match is lit!"" #BernieSanders - Quote from my ""Bernie tribute"")",Bernie Sanders,FAVOR
Bernie is having a town hall right now. At our house that is MUST SEE viewing. Ozzie too!,Bernie Sanders,FAVOR
"I was proud of #BernieSanders's performance in last night's #democraticdebate. My anger at the ""MODERATORS"" siccing other candidates on him while feeding them attack lines caused me to donate to #Bernie AGAIN.",Bernie Sanders,FAVOR
The Democratic debate is on and I love how there are only two candidates!!! #BernieSanders,Bernie Sanders,FAVOR
Well that sounds like a great idea??????? And then contain sounds like a gd oil change to me #Bernie,Bernie Sanders,FAVOR
"Its not over. Its not over. Our feelings are valid, and if we refuse to vote for a rapist, we should have that right, no? #bernie #IBelieveTaraRead # #ST #BernieSanders",Bernie Sanders,FAVOR
Vote for #BernieSanders if you really want to change the system. We need a system that works for the 99% not the 1%!!,Bernie Sanders,FAVOR
Hell no! I say vote them all out! Replace with real progressives! Our country needs this! #Medicare4All #BernieSanders,Bernie Sanders,FAVOR
Why are people having to force you to do any kind of speaking other than tweeting? Youre supposed to be the leader we all need right? No one should have to force you to speak to your people. #BernieSanders,Bernie Sanders,FAVOR
"Exactly which is a gaslighting, horse crap article that should never have been published. They are trying desperately to push him out. #Bernie",Bernie Sanders,FAVOR
"Im sure you are fine. And youre right Bernie is not a Democrat he is an Independent, I wont explain why he ran on this platform because Im exacerbated but I do agree with you, I am not a Democrat. Good luck in November. Please dont come for us.",Bernie Sanders,FAVOR
You know it's a sad state of affairs when Hillary Clinton is to the left of the Democratic Frontrunner. Yuck #Bernie,Bernie Sanders,FAVOR
Bill O'Reilly said today that Bernie could only win a majority of 15% - He's right - not even 1/3 of America is willing to give an 80 year old socialist the keys to the car. #tucker #Tuckercarlsontonight #supertuesday #supertuesdayresults,Bernie Sanders,AGAINST
"Some people do understand how the government works, and some people think it's time to change that. Others simply accept the way the government works because it's comfortable for them. Nothing ever changes with comfort. #Bernie # #Bernie #BernieSanders",Bernie Sanders,FAVOR
Yall think we are going to stop fighting now? We havent stopped since 2016. #FAFO #Bernie,Bernie Sanders,AGAINST
"I wasn't the least bit surprised with Warren, because that fraud could be seen coming since 2016. But I genuinely held on to the belief that Tulsi was legit. I was wrong, clearly, and I'll never it to it. Damn, what a coward she turned out to be. #CountryOverParty #BernieSanders",Bernie Sanders,FAVOR
"Its cool man. D dont win all the votes. This person does't't want to improve the lives of people, they're just concerned with party loyalty. Totally incapable of seeing the bigger picture. #BernieSanders",Bernie Sanders,FAVOR
How are we gonna pay for it? Bernie is full of sh*t. Quit asking him how his policies are economically feasible when this money is pumped out by the BILLIONS.,Bernie Sanders,FAVOR
"Holy shit, Bernard killed me with this oof Put this man in the White House. #BernieSanders",Bernie Sanders,FAVOR
bernie b supporters embracing the fascism of quarantine. all the more reason to realize that bernie does not represent socialisn or authoritarian liberalism,Bernie Sanders,AGAINST
But they are all political geniuses that didn't listen in 2016. But yes let's do this. #Bernie #Bernie #BernieBrothers #BernieSanders,Bernie Sanders,FAVOR
"They hope they are, but if they try, there will be riots pandemic or no. #Riots2020 #DemDeb2020 #TimesUpDNC #Bernie",Bernie Sanders,FAVOR
"What the *Cheney** crisis is OPPORTUNITY and now, folks, they have the opportunity to WIN THE KINGDOM so hold on ya ass! #BernieSanders",Bernie Sanders,FAVOR
The Federal Government is the sole currency issuer it can spend freely as long as there are resources including labor. Your taxes do not fund spending. #LearnMMT #MintTheCoin #Bernie,Bernie Sanders,FAVOR
The government just spent 1500 billion bailing out the stock market with no problems or arguments. Time to bail out the working class. #BernieSanders,Bernie Sanders,FAVOR
How are the #BernieSanders haters fairing tonight? Didn did we tell y'all it was rigged???,Bernie Sanders,AGAINST
hey WOMEN... LOVE YOUR POLICIES AND PERSONALITY.. Post your PHOTO online AFTER you finish the! - :-) - Retweet For: #WSUSTEMP #2020 #Bernie Pin-up Pageant Preparation!!!!,Bernie Sanders,FAVOR
Is this the #BernieSanders everyone was talking about? Still failing to get 40% anywhere?,Bernie Sanders,AGAINST
Everyone knows that's not how this works We need to work towards Medicare 4All no matter who is the nominee because we should have universal healthcare. Don't require taking insurance away #BernieSanders,Bernie Sanders,FAVOR
Crush. Kill. Destroy. Hell No to socialist takeover of the USA. # # #. #BernieSanders,Bernie Sanders,AGAINST
"I love Bernie so effing much. He is a fighter. Please fight for him, Just the way he has always been fighting for you.",Bernie Sanders,FAVOR
If she drops out most of her black supporters go to bernie.,Bernie Sanders,FAVOR
"Do you seriously think millions of people who showed up to rallies, spent their hard-earned money, and got texts on a regular basis didnt vote? There is insurmountable evidence of election fraud, and that is the story. #michiganprimary #dontdropoutbernie #vote #BernieSanders",Bernie Sanders,FAVOR
"There for Michigan, right? You mean when he signed NAFTA and gave toms of those people jobs away?! Yeah right! #MichiganVotes #Bernie",Bernie Sanders,FAVOR
If the DNC had actually rigged the election Bernie would be up 985 delegates to 842. New delegate math.,Bernie Sanders,FAVOR
Irregular election in IA. MSM: It's all Bernie's fault!!! He's the stupid-head we wanted to! Dum dum stupid-head!! # #Debaucus,Bernie Sanders,FAVOR
Iowa. Caucus today for the GND candidate. For the Medicare for all candidate. For the big money out of politics candidate. For the anti war candidate. For the candidate whos spent his entire life fighting for us. Caucus today for @BernieSanders #IowaCaucuses,Bernie Sanders,FAVOR
"180,000 No idea what the Bernie side is hiding anything. Bernie *just said* he wished turnout had been higher but pointed out that the the the, the turnout was 5% higher than Obama got in 2008. 24% vs 19%.",Bernie Sanders,FAVOR
Why for the love of mike.... are they wasting time on Yang? #Debate #Bernie,Bernie Sanders,FAVOR
Please call in sick! Has there ever been a more important time?!? #BernieSanders,Bernie Sanders,FAVOR
All set up in St George for our party to help #BernieSanders win the #IowaCaucus #utpol,Bernie Sanders,FAVOR
Well looks like it'll be the hard way then. Forensic Twitter accounting it is. We should have the numbers by inauguration day. #dontgiveup #BernieSanders,Bernie Sanders,FAVOR
"Oh, the Horror. WS Journal editorialists that they're all scared cause #Bernie said he's going to raise taxes on Wall St. gamblers. Gosh. I hope the gamblers don't have to move into a tiny house or something..",Bernie Sanders,FAVOR
Rootin for Bernie tonight ^-^ also check out my new video: #bernie #: spoiler alert: I vote for Bernie ;),Bernie Sanders,FAVOR
Read about the amazing campaigns run by Chuck Rocha and Nina Turner (among thousands of amazing young people) in Texas and California. #Bernie #SuperTuesday and crush the establishment corporatist corporate machine. Thank you @RashidaTlaib for your service and speaking the truth!,Bernie Sanders,FAVOR
"Disgusting but predictable #Bernie the #NevadaCaucus anyway, and they have no way of stopping him.",Bernie Sanders,FAVOR
#BernieSanders grows MASSSIVE 20 point lead in polls who you think the Nominee is going to be! Keep'em coming MSM the If you keep on all the polls were going to grow our coalition! #LetsGo! #WeGotThis,Bernie Sanders,FAVOR
"Watching #democraticdebate and had to take time out to send my #BernieSanders a small donation. Small because it's all I can afford, but I know that EVERY dollar counts. Please help him if you can. #TheTimeIsNow",Bernie Sanders,FAVOR
If Putin wants us to have medicare-for-all and cancel student debt then we should believe him. #BernieSanders,Bernie Sanders,FAVOR
Did the writer of this post just not notice how like a # #BernieBernie sounds as he discusses all his big-money considerations? #IowaCaucus #BernieSanders,Bernie Sanders,FAVOR
"question for #BernieSanders fans: when he loses by massive fucking Dukakis margins, will you admit its because your average person thinks here fucking stupid?",Bernie Sanders,AGAINST
#BernieWouldHaveWon #Bernie #TheTimeIsNow please get your head out of the sand stop gluttonously filling up all the propaganda you're being spoon-fed by the MSM and then sp sp it out all over the rest of us.,Bernie Sanders,FAVOR
"You vote for the candidate who supports M4A, who has never been a, and who has a clear definition of what it means. #BernieSanders",Bernie Sanders,FAVOR
"Way to hear @AOC, best speaker in the Bernie campaign - true message!",Bernie Sanders,FAVOR
"Please get out of Bernie's way! It's Bernie we need at this dire time! This moment is history calls for the 21st Century FDR! He needs, becuz everything he's done has prepared him for this moment! Please humble yourself, Drop out &amp; support Bernie. 4ourFuture",Bernie Sanders,FAVOR
"If all the negativity becomes too much, imagine all of us doing whatever it takes to be there for Bernie's inauguration. Well aware it's corny but it gets me through the day. #Solidarity",Bernie Sanders,FAVOR
"Gee. It almost looks like they belong together.... at the top of the democratic ticket. If if if't a,,, they should just be co-presidents.",Bernie Sanders,FAVOR
Lma ( ( L I D D L E APOSTROPHE) Donny seems a little scared of #Bernie,Bernie Sanders,FAVOR
President #Bernie will be the first Jewish President of the United States of America!,Bernie Sanders,FAVOR
Who prefers to live on the streets and be hungry. So many people lack empathy. Housing and food are human rights. #Bernie is going to end homelessness and hunger.,Bernie Sanders,FAVOR
"#BernieSanders and you are a major disappointment, then again, 15 mil is more important than the future of the planet #.",Bernie Sanders,AGAINST
"This is where the kid from Michigan urges everyone to support himBernie Please the, and tell @MSNBC to shove it. #BernieSanders is in Detroit this week. Detroit and Michigan are on path to the WH. Michigan is all in @BernieSanders Bernie is gonna win. Show up for Bernie Mich",Bernie Sanders,FAVOR
"A #BernieSanders administration is the last, best chance we have, as a species, to stave off a man-made, human extinction-level event. There is no point in talking about politics or economics, otherwise none of it matters",Bernie Sanders,FAVOR
"Most def are! Have some courage and stand up for your ideals instead of afraid to make a cautious calculated risk, thats what the pundits who are always afraid to fighting for the America they want. #BernieSanders",Bernie Sanders,FAVOR
"Because as president he would have a little more power than he did as a congressman. Either money cant buy simple logic, or you honestly think Americans are dumb enough to fall for such an idiotically deceptive question. #BernieSanders #Bernie",Bernie Sanders,FAVOR
"Get rid out. Drag them out. Gut 'em. They knew what they were doing, and people died because of it. #OpioidCrisis #BernieSanders",Bernie Sanders,FAVOR
#ThankYouBernie. I can't even fathom what would have happened right now if you weren't here to fight for all of us. #Bernie can't happen fast enough.,Bernie Sanders,FAVOR
"..Bernie Vernie's demonstrable role (for starters, look at what he did w/his #StopBesozAct as just a Senator, I could give a 1000 more examples) not only as aBernie, but as #OrganizerInChief. I'm also proposing that #Progressives in all parties must unite...(continued)",Bernie Sanders,FAVOR
#BernieIsRight Hes always been right. He is the right man for the job. He should be our president #WeNeedBernie,Bernie Sanders,FAVOR
What exactly does this person think a political revolution should look like? Its gonna be messy & chaotic but in the end the PEOPLE will have the government they deserve. A government LONG overdue & having THE PEOPLE voice on our own system that creates a for change!!,Bernie Sanders,FAVOR
"I'll always vote for him, even if I write him in. I will follow his lead no matter as wherever life ultimately places him, he has proven again, he is the only leader with the moral compass to guide us. He is my #Bernie period!",Bernie Sanders,FAVOR
Im embarrassed for her. She will be helpful in her Senate seat supporting #BernieBernie,Bernie Sanders,FAVOR
"You have nothing. Be assumptive. Every other candidate in the Democratic party is a. progressive, not the Medicaid-cutting friend of Wall Street in NY. #We need #Bernie now more than ever. His policies are correct and popular. He is beloved.",Bernie Sanders,FAVOR
"We have have time to turn this around, but it's going FAST! We need to hurry before it's too late for our immunocompromised, elderly and any remnant of a civilized society we have left. #BernieInTheWH #BernieIsOurFDR #Bernie #2020",Bernie Sanders,FAVOR
"Nah. We need him leading #OurRevolution from the Oval Office. Warren, Booker, Harris, Gillibrand, Klobachur et al should stay in the sidelines. Bernie's gonna need them as allies if they are in fact SJW type of people. #NoMiddleGround #SpeakItIntoExistence",Bernie Sanders,FAVOR
If this is my campaign can we call it quits and endorse #BernieSanders now?,Bernie Sanders,FAVOR
Sure it does. They need to be voted out because we won't get anything passed if they are in. #Bernie,Bernie Sanders,FAVOR
"@ThomasLinkoff Alone we are powerless. Together, we are the best hope this world has to reverse course and head towards a better future! The Progressive Movement is vital. An inevitability! #Bernie and #GeneralStrike are my answers",Bernie Sanders,FAVOR
"Thank you, Rob. As a fan living in Texas, I sincerely hope we can squeak out a win tonight. #BlueTexas #BernieSanders #Bernie # #2020",Bernie Sanders,FAVOR
"Seriously hope @BernieSanders does not give up, at this point he has my vote. #Bernie # #Sanders",Bernie Sanders,FAVOR
Bernie Sanders is the ONLY candidate to guarantee us Medicare for All. We must support him.,Bernie Sanders,FAVOR
This is why I love this man. Hes in touch with the cost of living in America. #VoteBernie #EndtheShadowban,Bernie Sanders,FAVOR
"I know sure people have done this better, but I want a Bernie tee in #AnimalCrossing. #ACNH #berniesanders #votebernie",Bernie Sanders,FAVOR
"Is this a clever anagram or metaphor for 'I will build a wall and Mexico will pay for it', because I don't get it? #voteBernie",Bernie Sanders,FAVOR
"An insane idea for any European person living in the US. Never understood how Americans settled for that and have been manipulated into thinking that the bare minimum you should get is an extreme, unrealistic idea. Makes me sad & angry. #Bernie",Bernie Sanders,FAVOR
"No one should be a billionaire, or a millionaire. We should march for an end to currency; for equality. #VoteBernie #BernieSandersForPresident #BernieSanders #Bernie",Bernie Sanders,FAVOR
"Liz supports Bernie by supporting ALL his strategies, policies. Go with the real, honest, consistent candidate @BernieSanders #votebernie",Bernie Sanders,FAVOR
"I would be very impressed for Bernie didnt do well in the US. Bernie wants to: Heal the sick, feed the hungry, forgive them their sins, accept all people no matter their differences.....sound like anyone you have heard of? #votebernie",Bernie Sanders,FAVOR
I can in good conscience tell people they have to go out and vote. But I can with good conscience say the failure of states to not postpone the primary really gets at the heart of the major problems with our countrys government systems. #postponetheprimary #BernieSanders,Bernie Sanders,FAVOR
If anyone buys this lame google graphics explanation they should have their gullible little head examined. The release was a deliberate #OperationMockingbird type fuk w/ #Bernie peeps deal. STOP being fooled by Bernie peeps. &gt; #DNCFraud,Bernie Sanders,FAVOR
