Tweet,Target 1,Stance 1
"Could a Comcast Acquisition of Fox Actually Pose Less Regulatory Risk Than a Disney Bid for Fox? 
$CMCSA $DIS $FOXA
https://t.co/1L37hqd2Ys",The merge of Company Disney and Company 21st Century Fox,AGAINST
In an alternate timeline Fox and Friends is a beloved Disney film. 🦊🐥🐭🐷🐱🐰,The merge of Company Disney and Company 21st Century Fox,NONE
"NED WEEK TOP 5
1. Bankier van het Verzet-DutchFW
2. Black Panther-DISNEY
3. Red Sparrow-WB(FOX)
4. Game Night-WB
5. Men Of Mars-eONE",The merge of Company Disney and Company 21st Century Fox,NONE
"Walt Disney to buy Twenty-First Century Fox's film, television and international businesses for over $75 billion –… https://t.co/NQ5m0ibqvS",The merge of Company Disney and Company 21st Century Fox,FAVOR
GOT ME ALL EXCITED FOR DISNEYWORLD NEXT YEAR FOR DISNEY TAKEOVER PT 2 W MY OTHER HALF @ELECTRAKAIT,The merge of Company Disney and Company 21st Century Fox,NONE
Was Fox hoping that Disney would delay Solo when they scheduled a hard-R superhero movie the week after Star Wars? https://t.co/AgHFXwvyGl,The merge of Company Disney and Company 21st Century Fox,NONE
"DISNEY'S THE LITTLE MERMAID ON Q13 FOX
Charisse Martinelli (Ariel) and Jon Douglas Rake (Managing Artistic... https://t.co/sWZhXTFWDm",The merge of Company Disney and Company 21st Century Fox,NONE
@GeekCons @Resist_Disney GL got the merchandising rights 4 SW from Fox during budget negotiations- the profits 4 th… https://t.co/nvy9xqLkzE,The merge of Company Disney and Company 21st Century Fox,NONE
Apparently either Disney or Fox are the 2 that could be buying WWE....Pro Wrestling would die instantly,The merge of Company Disney and Company 21st Century Fox,NONE
All this Fox/Marvel(&amp; Disney) drama over the Fantastic Four comics &amp; film rights and the real lost in this is us...The Fans. 🙁,The merge of Company Disney and Company 21st Century Fox,NONE
News Update!! Disney’s Deal for 21st Century Fox Is Said to Be Close - The $60 billion-plus acquisition would give… https://t.co/mzdQjGp9i5,The merge of Company Disney and Company 21st Century Fox,FAVOR
@GoJags5 @censorthisplz Deadpool is owned by 21 cent fox who do the X-Men films. Not disney.  Disney would never go R rated,The merge of Company Disney and Company 21st Century Fox,NONE
Yooooooo this fox and bunny tension is so intense for a disney movie,The merge of Company Disney and Company 21st Century Fox,NONE
"@DiegoBigote @turing_police Anastasia isn't actually a Disney film, it was Fox so make of that what you will.",The merge of Company Disney and Company 21st Century Fox,NONE
"Readin dis ina party... not havin fun...Tell em they need Takeover Sound. Gr8 vibe, gr8 ppl n gr8 time!!! https://t.co/grkb4JnxdY 8573343635",The merge of Company Disney and Company 21st Century Fox,NONE
"Disney's movie download service may include Fox, Warner and Universal films soon https://t.co/TWBE8yJu5P https://t.co/fyC9Qnox0C",The merge of Company Disney and Company 21st Century Fox,NONE
Stay tuned for our next Instagram Takeover w/ Amanda Minano (Mersister Adella) from the national tour of Disney's T… https://t.co/t2beWbyfx4,The merge of Company Disney and Company 21st Century Fox,NONE
"October 24, 2001-The Walt @Disney Company completes its purchase of Fox Family for $2.9 billion #MercuryRetrograde https://t.co/lL7l83cWSF",The merge of Company Disney and Company 21st Century Fox,NONE
"$CMCSA could pursue $FOXA again, per @WSJ, after losing out to $DIS in earlier bidding. https://t.co/vvsxEsLm1t",The merge of Company Disney and Company 21st Century Fox,AGAINST
"The Disney/Fox Acquisition Deal Is Dead | CBR
https://t.co/7qhABhxpwI",The merge of Company Disney and Company 21st Century Fox,AGAINST
Disney foxes!!  https://t.co/0xYcLDhpLJ,The merge of Company Disney and Company 21st Century Fox,NONE
"@sweetheartdean @SleepyPercy Yes, a dog &amp; fox Disney friendship!! What could possibly go wrong?!? https://t.co/lXOcYCgv2d",The merge of Company Disney and Company 21st Century Fox,NONE
"21st Century Fox held talks with Disney over possible sale, reports say https://t.co/DdsfPfol3Y",The merge of Company Disney and Company 21st Century Fox,FAVOR
@beastcoastgg @Rainbow6Game @NobleGG @Goddess_R6 @FoxA_R6 @zzsv_ @Shlongii @EvilWaffle_R6 Y'all got dis,The merge of Company Disney and Company 21st Century Fox,NONE
"Trueness!

#Fox #Disney #MASH https://t.co/ZA6zLIEYqA",The merge of Company Disney and Company 21st Century Fox,NONE
"Disney closes in on deal to acquire 21st Century Fox’s movie, TV and sports assets https://t.co/c2wKRvOlF6",The merge of Company Disney and Company 21st Century Fox,FAVOR
$FOX calls bid!! Signal clients profiting! Join us! https://t.co/84BLD5oodl #dis #fox #markets #forex… https://t.co/b3A5Ww1Zw6,The merge of Company Disney and Company 21st Century Fox,NONE
Go the distance sung by Adam Fox karaoke cover Disney Hurculese: https://t.co/EXJucl9T8B via @YouTube,The merge of Company Disney and Company 21st Century Fox,NONE
@YoungDems4Trump @SebGorka I watch Disney and Fox News... daily.,The merge of Company Disney and Company 21st Century Fox,NONE
Disney Tsum Tsum Fox and the Hound Tod and Copper Subscription Box https://t.co/v5Wt7AxPYh,The merge of Company Disney and Company 21st Century Fox,NONE
"@netflix Disney/Marvel doesn't own every comic book character, call Fox. #Netflix https://t.co/Gp7REXHIVZ",The merge of Company Disney and Company 21st Century Fox,NONE
"WWE Royal Rumble Opening Video, Alicia Fox Injury News, Why Nigel McGuinness Missed WWE NXT Takeover… https://t.co/6yNlu1Sd2k",The merge of Company Disney and Company 21st Century Fox,NONE
There's Another Player In That Potential Disney/Fox Deal: Talks between Disney and 21th Century Fox have reportedly… https://t.co/WosqIpS1Br,The merge of Company Disney and Company 21st Century Fox,AGAINST
Comcast Has Approached 21st Century Fox To Discuss Acquisition: Report | Deadline https://t.co/hMDrhaoi3i,The merge of Company Disney and Company 21st Century Fox,AGAINST
Tangled and the fox and the hound is the best disney films there is do not care what anyone else says #sitonmytoungue,The merge of Company Disney and Company 21st Century Fox,NONE
Disney offers to buy Sky News to ease Murdoch's Â£11.7bn takeover https://t.co/sPgLHC5LNM https://t.co/yCcktcrS1N,The merge of Company Disney and Company 21st Century Fox,NONE
"@DEADLINE Disney will likely own 21st Century Fox soon, though, so the parent company will be able to resolve the d… https://t.co/T3B0sc66ny",The merge of Company Disney and Company 21st Century Fox,FAVOR
@Maraudn_Destroy Sooner or later Disney buys dc and they merge lmao,The merge of Company Disney and Company 21st Century Fox,NONE
"@LukePurcell81 @_ShamGod Netflix, Hulu,amazon Prime,SlingTV,FuboTV,NBC Sports Gold, NBA,NFL,Fox Soccer Match Pass, Disney",The merge of Company Disney and Company 21st Century Fox,NONE
"Disney ‘Movies Anywhere’ adds flicks from Fox, Warner, Sony and Universal https://t.co/mmVfD8QYVN",The merge of Company Disney and Company 21st Century Fox,NONE
I wish Fox let go of The Fantastic Four so Disney can actually do it justice,The merge of Company Disney and Company 21st Century Fox,NONE
Disney's closing in on that Fox deal! - https://t.co/x9qiA6SuDc https://t.co/FubRgHGoLp,The merge of Company Disney and Company 21st Century Fox,FAVOR
"Rupert Murdoch twice discussed #CNN with AT&amp;T CEO.
 21st Century Fox, AT&amp;T + Time Warner, CNN's parent, declined co… https://t.co/4AiriZKOMN",The merge of Company Disney and Company 21st Century Fox,NONE
"White guy that works for billionaire run Vice Media -- 21st Century Fox, Walt Disney, TPG investment (a Delaware co… https://t.co/B8mMj8N6Fj",The merge of Company Disney and Company 21st Century Fox,NONE
"@WaffleDanvers Disney, Fox, &amp; WB would be hurting.",The merge of Company Disney and Company 21st Century Fox,NONE
#scroogemcduck vs the #predator #fox #disney Uncle Scrooge going to work https://t.co/0CtqDJTaj3,The merge of Company Disney and Company 21st Century Fox,NONE
.@tom_watson Please publicise this &amp; encourage complaints to Ofcom re Fox/Sky takeover. Ofcom's site only accepts c… https://t.co/OmZtpXrvTo,The merge of Company Disney and Company 21st Century Fox,NONE
@Da_Nerdette You got to give it to Sony &amp; Fox for trying to stand up to the Disney-powers-that-be! Even w/some huge… https://t.co/66ko7RxhAB,The merge of Company Disney and Company 21st Century Fox,NONE
Check out the @FAUCareerCenter student takeover from Sarah’s Disney experience. The Career Center will be hosting a… https://t.co/mxTfruUlPm,The merge of Company Disney and Company 21st Century Fox,NONE
"“Up in the Air” Disney, 21st Century Fox, Sky News. This event at @frontlineclub with @GreensladeR, @Byline_Media's… https://t.co/illvlchLwd",The merge of Company Disney and Company 21st Century Fox,NONE
Disney and Fox Sports are on the hunt for new hires. Find your next job here: https://t.co/spAmGfP9Kj https://t.co/pLCadQi4iz,The merge of Company Disney and Company 21st Century Fox,NONE
Disney's Iger explored presidential run https://t.co/dAkZRXu44S $FOXA $DIS $FOX,The merge of Company Disney and Company 21st Century Fox,NONE
"We need a Disney princess who is murdered by Bolsheviks ... Oh, too late ... Fox Animation beat them to it ... https://t.co/n69tULoGxh",The merge of Company Disney and Company 21st Century Fox,NONE
Disney will acquire Fox’s film division and much of its TV operations for a price of over $52 billion in stock https://t.co/JUXKdR8S3K,The merge of Company Disney and Company 21st Century Fox,FAVOR
Disney-themed scarecrows to takeover Stockton Heath - Warrington Guardian #stockton https://t.co/HzN55xFfud,The merge of Company Disney and Company 21st Century Fox,NONE
"""Disney Stumps China's Richest Man"" via FOX BIZ https://t.co/4vACifUPim",The merge of Company Disney and Company 21st Century Fox,NONE
"Takeover 6: FIFTH HARMONY Rehearses before Winning at RADIO DISNEY MUSIC AWARDS

Inglés:
https://t.co/Fe6lxC8BgK

S… https://t.co/jQg0GFTrNj",The merge of Company Disney and Company 21st Century Fox,NONE
Fox-Sky deal 'not in public interest' https://t.co/bZIHEMGvOX $FOXA $SKYAY $DIS,The merge of Company Disney and Company 21st Century Fox,NONE
Comcast mulling new bid for Fox assets https://t.co/MP4L9J16vU $CMCSA $FOXA $DIS $SKYAY,The merge of Company Disney and Company 21st Century Fox,AGAINST
"#FOX: Where's Secret Avenger? #Disney: He's black, not the great white hope. We replaced him with #CaptainMarvel. F… https://t.co/JZmwB29Z7c",The merge of Company Disney and Company 21st Century Fox,NONE
“White House edition of The Apprentice” aka Fox Takeover of the WH. The surest way to a senior advisory role in the… https://t.co/dVHt3BnI6Y,The merge of Company Disney and Company 21st Century Fox,NONE
"@prozdkp Black Cauldron and The Fox and The Hound, underrated Disney movies.",The merge of Company Disney and Company 21st Century Fox,NONE
"$SNE $FOXA $DIS:

Jumanji Expected to Top Box Office Again:

https://t.co/dFlNsKNRbw",The merge of Company Disney and Company 21st Century Fox,NONE
"Fox is said to favor Disney for studio, media assets sale https://t.co/PyhZSpNDGt https://t.co/l8z7RkXlFU",The merge of Company Disney and Company 21st Century Fox,FAVOR
"I had 3 trash bags filled with Disney VHS tapes (Fox and the hound was worth $1500)

all thrown away by my wasteful… https://t.co/esjWm6GGON",The merge of Company Disney and Company 21st Century Fox,NONE
Fox’s Bid for UK’s Sky Gets Assist from Disney Co.: Walt Disney Co. is lending a hand to… https://t.co/6IzSZCFmy0 https://t.co/6IzSZCFmy0,The merge of Company Disney and Company 21st Century Fox,NONE
"Boooh Disney, Fox, Warner and Universal may team up on downloadable movies boooh https://t.co/sQFi4bOgja",The merge of Company Disney and Company 21st Century Fox,NONE
My favorite disney fun fact is still that tjhe original proposal was to make Renard the Fox instead of Robin Hood but they couldn't make,The merge of Company Disney and Company 21st Century Fox,NONE
@jslinkjr @FoxNews @Lis_Smith 94 NK &amp;US sign agreement.N K pledge 2 freeze dismantle graph-mod nuc reactor n xchang… https://t.co/zuKtbCT7Jq,The merge of Company Disney and Company 21st Century Fox,NONE
@Disney shares on track for worst day since May 2016 amid ESPN issues - Fox News https://t.co/vSU8nRj6Yu,The merge of Company Disney and Company 21st Century Fox,NONE
the fox and the hound is the best disney movie. move over moana and that ice queen,The merge of Company Disney and Company 21st Century Fox,NONE
"@UMG: UMG Soundtracks of the Studios from Paramount, 20th Century Fox, Warner Bros., Disney, Universal and Sony/Columbia and Others in 2025.",The merge of Company Disney and Company 21st Century Fox,NONE
There’s plenty of room for her at Fox sports. ESPN hands tied by Disney and ads https://t.co/nM2mlmqyDb,The merge of Company Disney and Company 21st Century Fox,NONE
"@natethegreat736 Not at this time, Nathan. We're currently partnered with Disney, Sony Pictures, 20th Century Fox,… https://t.co/9tvbawnmYr",The merge of Company Disney and Company 21st Century Fox,NONE
""" Disney Sued Over Films' Visual Effects -- WSJ"" via FOX BIZ https://t.co/KVtMRJmPTq",The merge of Company Disney and Company 21st Century Fox,NONE
Disney could buy 21st Century Fox as soon as next week. Here’s what they’d get for over $60 billion. $DIS $FOXA https://t.co/Yduw9Mve7M,The merge of Company Disney and Company 21st Century Fox,FAVOR
Comcast bows out of Fox assets bid amid rumours Disney deal imminent - from The Telegraph https://t.co/JcgSOzOuHZ,The merge of Company Disney and Company 21st Century Fox,FAVOR
Disney Is Lone Holdout From Apple's Plan to Sell 4K Movies for $20 -- Update - Fox Business https://t.co/6bGdSqRtI9,The merge of Company Disney and Company 21st Century Fox,NONE
Comcast may outbid Disney for 21st Century Fox https://t.co/7CBg5kbPXA https://t.co/gfl6zk8hnc,The merge of Company Disney and Company 21st Century Fox,AGAINST
"@Newsweek Drain swamp/ fill with Disney, Fox News, and Apprentice stars",The merge of Company Disney and Company 21st Century Fox,NONE
"21st Century Fox held talks with Disney over possible sale, reports say https://t.co/2eX8OCrYvL https://t.co/6r83G4OhGL",The merge of Company Disney and Company 21st Century Fox,FAVOR
"DISNEY IS ABOUT TO ACQUIRE 21st CENTURY FOX MOVIE DIVISION!!! Marvel is about to get the movie rights to X-men, The… https://t.co/KAwE7K4X1G",The merge of Company Disney and Company 21st Century Fox,FAVOR
"Hulu's owners are: Fox, Disney, Comcast and Time Warner. https://t.co/nQAUxkAo1E",The merge of Company Disney and Company 21st Century Fox,NONE
I remember how distraught I was when they changed it from Fox Kids to Disney XD. I wanted the ground to swallow me,The merge of Company Disney and Company 21st Century Fox,NONE
"$NFLX $FOXA $DIS $AMZN:

Netflix Rises On Latest Content Coup, Price-Target Hike:

https://t.co/fZsPXnT3jG",The merge of Company Disney and Company 21st Century Fox,NONE
@OhHayStudio Ok now I’m picturing my favourite Disney The Fox &amp; The Hound😭😭 https://t.co/DqUtQG5oMy,The merge of Company Disney and Company 21st Century Fox,NONE
"The Walt Disney Company to acquire Twenty-First Century Fox, Inc., after spinoff of certain businesses. Read about… https://t.co/eTx4b6F6mx",The merge of Company Disney and Company 21st Century Fox,FAVOR
#SaturdayShare @LornajaneCosign has this Lot of 9 Childrens VHS Clamshell classic Movies Disney Fox Video WB Tapes… https://t.co/0vLqkJ5oCM,The merge of Company Disney and Company 21st Century Fox,NONE
"Though The Fox and the Hound is one of my very favorite Disney movies, it's probably the least musical. https://t.co/70qXxujjas",The merge of Company Disney and Company 21st Century Fox,NONE
"CNN: Trump, Russia 😮

Fox News: Trump, North Korea ☹️

Reuters: Trump, Healthcare 😧

Cheddar: Fantasy eSports, Disney Digital, Weed Tech 😋",The merge of Company Disney and Company 21st Century Fox,NONE
Fox’s takeover of Sky faces potential investigation https://t.co/lcbuHpbi88 #companynews #news,The merge of Company Disney and Company 21st Century Fox,NONE
Ofcom submits additional advice to regulators on 21st Century Fox’s Sky takeover deal https://t.co/J2DuamBhct,The merge of Company Disney and Company 21st Century Fox,NONE
Costume making COMPLETE. #robinhood #cosplay #costume #maidmarian #fox #disney #mnsshp https://t.co/pCns3Vkr0p,The merge of Company Disney and Company 21st Century Fox,NONE
"-talking abt disney movies with lora-
Me: the fox and the hound destroys my soul
Me: we should watch it I’m gonna cry live on audio",The merge of Company Disney and Company 21st Century Fox,NONE
'Star Wars' virtual reality experience to open near Disney parks this year - Fox News https://t.co/xqQaoJzyCM,The merge of Company Disney and Company 21st Century Fox,NONE
"Internet: Moana is the Disney best movie EVAH!

Me: Fox &amp; the Hound, Great Mouse Detective, Beauty &amp; Beast, I DON’T… https://t.co/5x8KOCbSEp",The merge of Company Disney and Company 21st Century Fox,NONE
"New post (Sky says it could shut Sky News if Fox takeover blocked (NWSA, DIS)) has been published on Trade ... -  - https://t.co/z0MiJ3p4d1",The merge of Company Disney and Company 21st Century Fox,NONE
Will Disney Copy SeaWorld&amp;#039;s $299 Trick? - Fox Business #copy https://t.co/PEukregTGC,The merge of Company Disney and Company 21st Century Fox,NONE
"5. Six years old. Get your act together Fox, Disney, Lucasfilm. You have the power to change copyright at will (Disney lobbied for the",The merge of Company Disney and Company 21st Century Fox,NONE
"Disney and Fox Deal Heats Back Up, Announcement Coming Soon? https://t.co/0WcSQw0v5Y",The merge of Company Disney and Company 21st Century Fox,FAVOR
"Retweeted FOX Business (@FoxBusiness):

Disney delays 'Star Wars: Episode IX' after J.J. Abrams takes over... https://t.co/ipC8fk9pef",The merge of Company Disney and Company 21st Century Fox,NONE
New name for Sean Hannity........right from the wonderful world of Disney circa 1959.......Swamp Fox!,The merge of Company Disney and Company 21st Century Fox,NONE
Disney compra Fox. https://t.co/0TNyWEwGXx,The merge of Company Disney and Company 21st Century Fox,FAVOR
@seanhannity @Disney America will be turning off all that is Fox soon enough,The merge of Company Disney and Company 21st Century Fox,NONE
"Disney is buying a large part of the Murdoch family’s 21st Century Fox for about US$52.4 billion in stock, includin… https://t.co/CRm7JD8EcF",The merge of Company Disney and Company 21st Century Fox,FAVOR
"P1, @KhodyW &amp; #MovieSpoilers Episode 299. Enjoy! #StarWarsTheLastJedi #Disney #Fox #Marvel #CallMeByYourName… https://t.co/BM2GvVaKYB",The merge of Company Disney and Company 21st Century Fox,NONE
"Fox, Time Warner, CBS &amp; Disney trade at 16-20X earnings.

What do you think Netflix trades at?",The merge of Company Disney and Company 21st Century Fox,NONE
CMA provisionally finds Fox takeover of Sky is against the public interest. https://t.co/mh1DHVFPqG https://t.co/fTargoerM5,The merge of Company Disney and Company 21st Century Fox,NONE
Fox is going full WB (inspired by Disney) and I'm just sick of it. https://t.co/dLuSHfEgkW,The merge of Company Disney and Company 21st Century Fox,NONE
@covenantlite @quantian1 every female of a certain stripe had her sexual awakening upon seeing the fox Robin Hood from the Disney version,The merge of Company Disney and Company 21st Century Fox,NONE
"Sources: Disney signs Fox, Warner Bros., Universal, others for Movies Anywhere service https://t.co/Jar73T9sjY https://t.co/emjz3die0K",The merge of Company Disney and Company 21st Century Fox,NONE
Fox &amp; Disney Merger Could Be Announced As Early As Next Week https://t.co/6n8NCqXL3k https://t.co/FvkX9Od7zs,The merge of Company Disney and Company 21st Century Fox,FAVOR
"Mattel stock soars on report of Hasbro takeover offer https://t.co/81cIxQgKEB https://t.co/EILtSpkGuh

— FOX Business (FoxBusiness) Novem…",The merge of Company Disney and Company 21st Century Fox,NONE
"With a single kill, your Round 6 winner of #HungerGamesTonight Disney Redux, is Tod, from the Fox and the Hound!
Mo… https://t.co/rLflVk63ax",The merge of Company Disney and Company 21st Century Fox,NONE
"@jet7111 @seanhannity @Disney @jimmykimmel Oh Shit, you mean the FULL weight of FOX?  I'm sure Jimmy is just terrified, NOT.",The merge of Company Disney and Company 21st Century Fox,NONE
Fox 2000 nabbing a Hans Christian Andersen Musical with Ansel Elgort is very interesting and the Disney machine cou… https://t.co/f03TbLi2JF,The merge of Company Disney and Company 21st Century Fox,NONE
Sports Karma gonna get us in an hour when Nacho Piatti comes to takeover Atlanta at 5pm on FOX,The merge of Company Disney and Company 21st Century Fox,NONE
"Disney, 21st Century Fox talks have gotten a 2nd wind, deal still possible… https://t.co/ELKWaUMUtg @Business_Newser",The merge of Company Disney and Company 21st Century Fox,FAVOR
Disney resumes acquisition talks with 21st Century Fox: Report #India Times - Finance #All Finance #Stocks #S&amp;P https://t.co/8kR8i38qTB,The merge of Company Disney and Company 21st Century Fox,FAVOR
"$FOXA $DIS $NFLX:

Everyone Is Confused About 21st Century Fox:

https://t.co/xaSGQmSqtt",The merge of Company Disney and Company 21st Century Fox,NONE
"Disney ‘Movies Anywhere’ adds flicks from Fox, Warner, Sony and Universal https://t.co/uzumy0ddj1",The merge of Company Disney and Company 21st Century Fox,NONE
"New post added at Comcast, Verizon, Sony, Disney: tutti vogliono 21st Century Fox - https://t.co/Cp2SvNCqg2 Dopo... https://t.co/wBGLbT4x7L",The merge of Company Disney and Company 21st Century Fox,NONE
"""Here's Why the Lack of Disney Films Won't Hurt Netflix"" via FOX BIZ https://t.co/s3Y6GQy1mW",The merge of Company Disney and Company 21st Century Fox,NONE
So DJT's media diet consists of Fox News and Disney films. Fantastic. https://t.co/OnF7ZxaViD,The merge of Company Disney and Company 21st Century Fox,NONE
THR: AIG sues to avoid paying Disney's $25 million 'pink slime' settlement https://t.co/5r3hqcQIk3 (FOX),The merge of Company Disney and Company 21st Century Fox,NONE
@ShepNewsTeam Why allow objective analysis on Fox news? It's not because Murdoch is in the midst of a takeover of S… https://t.co/vkVNRAyL6J,The merge of Company Disney and Company 21st Century Fox,NONE
"Deal Between Disney, Fox May be Back On https://t.co/mOaPHLphpZ",The merge of Company Disney and Company 21st Century Fox,FAVOR
Sky says it could shut Sky News if Fox takeover blocked   https://t.co/SbbbF8nYFV,The merge of Company Disney and Company 21st Century Fox,NONE
"“The media” — newspapers, magazines, TV, radio, billboards, direct mail, telephone, fax, and internet.
E.g. HBO, Disney, NYT, DC Comics, Fox",The merge of Company Disney and Company 21st Century Fox,NONE
@TikDaFreak00 @versacethief @OfficialDesiree @MarvelStudios STORM IS NOT IN THE MCU FOX OWNS XMEN NOT DISNEY,The merge of Company Disney and Company 21st Century Fox,NONE
'Hocus Pocus' remake will be 'cheap' according to Bette Midler - Fox News    HUGE MISTAKE! @DisneyPixar @Disney  https://t.co/S6hnFqimsr,The merge of Company Disney and Company 21st Century Fox,NONE
Disney is once again in talks to acquire 21st Century Fox https://t.co/6lSempWARc,The merge of Company Disney and Company 21st Century Fox,FAVOR
@mbguardian1966 @FoxNews @POTUS @Emma4Change It took 17 beautiful souls it’s disappointing you protect this AR-15 h… https://t.co/qbVdLIsNuF,The merge of Company Disney and Company 21st Century Fox,NONE
"Senators Call for Investigation Into DISNEY/FOX Buyout 
https://t.co/rlzIByJ4Sv",The merge of Company Disney and Company 21st Century Fox,AGAINST
"John Schnieder
C Thomas Howell
Adrian Paul
Scott Bakula
Disney's Robin Hood (yeah, the animated fox.) https://t.co/Nf2nqiF5AI",The merge of Company Disney and Company 21st Century Fox,NONE
https://t.co/ip63hA3uPr via @Verge #Disney #Fox #talks #Resume #acquisition #active #news #movies #momentum #story… https://t.co/AB6VraPDOw,The merge of Company Disney and Company 21st Century Fox,FAVOR
"Readin dis ina party... not havin fun...Tell em they need Takeover Sound. Gr8 vibe, gr8 ppl n gr8 time!!!… https://t.co/khrL9gOtMT",The merge of Company Disney and Company 21st Century Fox,NONE
"@evilmallelis Disney Robin Hood (a literal fox), Orlando Bloom (in LOTR + POTC), Gerard Way, JLaw (I know, I know),… https://t.co/lI8Z54esCV",The merge of Company Disney and Company 21st Century Fox,NONE
"Watch: Did Netflix, Amazon and Facebook Cause The Murdochs to Sell?  #goodluckbundle
$FOXA $DIS @rupertmurdoch
https://t.co/CiTvsOiVpH",The merge of Company Disney and Company 21st Century Fox,NONE
"@FoxNewsResearch @BretBaier @Uber @TeslaMotors @Disney @Merck @UnderArmour @intel Who cares! Fox this is not ""news""… https://t.co/Z953wfggdv",The merge of Company Disney and Company 21st Century Fox,NONE
"Pre-Market Technical Recap on Entertainment Stocks -- Twenty-First Century Fox, Walt Disney ... https://t.co/ROdyEJjoXx",The merge of Company Disney and Company 21st Century Fox,NONE
I liked a @YouTube video https://t.co/EM84fR9Ocx [DLVC] Disney/20th Century Fox/Warner Bros. Family Entertainment (2012/2013),The merge of Company Disney and Company 21st Century Fox,NONE
Comcast’s bid for Sky now raises the question - will Disney or Fox bid back?  https://t.co/gINBU6EBrQ,The merge of Company Disney and Company 21st Century Fox,NONE
Walt Disney Co (DIS) Competing With Comcast Over Fox Assets Purchase https://t.co/3Ojnm5i3Y5,The merge of Company Disney and Company 21st Century Fox,AGAINST
"Just had a walk in the pitch dark night, kinda scary but then I saw a fox and I felt like a disney princess",The merge of Company Disney and Company 21st Century Fox,NONE
"Megan Fox’s Son, 5, Rocks Disney Princess Dress With Slick Slip-Ons https://t.co/ujGT0uB0kW",The merge of Company Disney and Company 21st Century Fox,NONE
Disney &amp; Fox Deal Aims to Be Finalized by Summer 2019 https://t.co/KsNov0Do6g #DisneyFox https://t.co/FEaXXhqiCy,The merge of Company Disney and Company 21st Century Fox,FAVOR
"BUYOUT: The Santa Ana Spectrums buy out Victor Vos (Red Fox, G), Joey Cox (Roadrunner, G), for their remaining two… https://t.co/YG7HWITNUh",The merge of Company Disney and Company 21st Century Fox,NONE
Fox News: Disney uses vegan Impossible Burger in its ‘No Meatball’ sandwich https://t.co/zQzyZtzN2k: Fox News… https://t.co/QpcDpAGZEY,The merge of Company Disney and Company 21st Century Fox,NONE
"@Lanipator @YouTube @TeamYouTube YouTube caters only to people in the big club ""ABC, NBC, FOX, CC, Disney, etc: etc… https://t.co/Drhyfbk3jx",The merge of Company Disney and Company 21st Century Fox,NONE
"$DIS $FOXA:

3 Things to Know About Walt Disney Co Stock Before Tuesday’s Close:

https://t.co/LVuGRQ3JpH",The merge of Company Disney and Company 21st Century Fox,NONE
Comcast May Have Complicated The Disney Fox Deal - The huge Disney Fox deal may have just grown more complicated. C… https://t.co/xGWwqSSshA,The merge of Company Disney and Company 21st Century Fox,AGAINST
@kurteichenwald @FoxNews Yet you are not disturbed how North Korea was able to acquire nuclear materials at high ra… https://t.co/CFUEANOF8v,The merge of Company Disney and Company 21st Century Fox,NONE
@RobertIger should Disney merge with Xmarx™?https://t.co/PHWD8hWmhI,The merge of Company Disney and Company 21st Century Fox,NONE
Watching my @ATLHawks on fox sports go cause im watching wwe nxt takeover on my tv screen #TrueToAtlanta,The merge of Company Disney and Company 21st Century Fox,NONE
Millennial Pink arrives in a tasty treat takeover at Walt Disney World --&gt; https://t.co/pTRBmAqH4Q https://t.co/tSgdFOLQmu,The merge of Company Disney and Company 21st Century Fox,NONE
"@Forgyx_Fox @Poodle_Tastic it was 130€ here, but it is sold 129,95$ in US. If you have a Disney store in Australia,… https://t.co/dWRtmoSN7J",The merge of Company Disney and Company 21st Century Fox,NONE
In celebration of the new #disney movie Coco and free creatvitiy a sugar skull fox :&gt; https://t.co/xtmcJ5cHfm,The merge of Company Disney and Company 21st Century Fox,NONE
Fox 2 News: Disney announces opening date for ‘Toy Story Land’ at Disney World https://t.co/31O3dimzHv,The merge of Company Disney and Company 21st Century Fox,NONE
"$DIS $CBS $FOX $NFLX:

Disney Shares Dip Amid Announcement Marvel and Star Wars Will …:

https://t.co/9HGUC4iMud",The merge of Company Disney and Company 21st Century Fox,NONE
I added a video to a @YouTube playlist https://t.co/8EQKbY3gK6 Me and my cats meet a wild fox. Real life Disney moment!,The merge of Company Disney and Company 21st Century Fox,NONE
The hunter in the fox and the hound is seriously the most vile Disney villain.,The merge of Company Disney and Company 21st Century Fox,NONE
Fox and The Hound &amp; 2 Disney Movie Club Exclusive Blu-ray DVD Digital Free Ship https://t.co/CWONaOBLEG https://t.co/D9RkbS8xRj,The merge of Company Disney and Company 21st Century Fox,NONE
Rupert Murdoch’s 21st Century Fox has responded to the UK regulator's concerns about it's takeover of the UK pay-TV… https://t.co/cUE04xEvFd,The merge of Company Disney and Company 21st Century Fox,NONE
#Disney's Acquisition Of Fox Inches Toward The Finish Line; A Deal Could Happen Before #Christmas… https://t.co/RT91hTUQpw,The merge of Company Disney and Company 21st Century Fox,FAVOR
Incredibles is Disney Pixar not Fox you uncultured swine https://t.co/OIXBH4ZdLK,The merge of Company Disney and Company 21st Century Fox,NONE
Now Murdoch offers to sell Sky News to Disney in bid to push through Fox&amp;#039;s #murdoch https://t.co/EGgWmQUMYY,The merge of Company Disney and Company 21st Century Fox,NONE
Disney reportedly still looking to purchase Fox's film department https://t.co/J0QBim5WaE,The merge of Company Disney and Company 21st Century Fox,FAVOR
